time_start,zone,psr_type,generation_mw,resolution_minutes
2021-12-14T23:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-15T01:00:00+00:00,SE3,nuclear,6968.0,60
2021-12-15T02:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-15T03:00:00+00:00,SE3,nuclear,6969.0,60
2021-12-15T04:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-15T07:00:00+00:00,SE3,nuclear,6973.0,60
2021-12-15T08:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-15T10:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-15T11:00:00+00:00,SE3,nuclear,6969.0,60
2021-12-15T13:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-15T14:00:00+00:00,SE3,nuclear,6969.0,60
2021-12-15T15:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-15T16:00:00+00:00,SE3,nuclear,6971.0,60
2021-12-15T17:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-15T18:00:00+00:00,SE3,nuclear,6973.0,60
2021-12-15T19:00:00+00:00,SE3,nuclear,6975.0,60
2021-12-15T20:00:00+00:00,SE3,nuclear,6974.0,60
2021-12-15T21:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-15T22:00:00+00:00,SE3,nuclear,6973.0,60
2021-12-15T23:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-16T00:00:00+00:00,SE3,nuclear,6973.0,60
2021-12-16T02:00:00+00:00,SE3,nuclear,6971.0,60
2021-12-16T03:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-16T04:00:00+00:00,SE3,nuclear,6970.0,60
2021-12-16T05:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-16T06:00:00+00:00,SE3,nuclear,6971.0,60
2021-12-16T08:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-16T09:00:00+00:00,SE3,nuclear,6974.0,60
2021-12-16T10:00:00+00:00,SE3,nuclear,6975.0,60
2021-12-16T11:00:00+00:00,SE3,nuclear,6974.0,60
2021-12-16T12:00:00+00:00,SE3,nuclear,6975.0,60
2021-12-16T13:00:00+00:00,SE3,nuclear,6974.0,60
2021-12-16T14:00:00+00:00,SE3,nuclear,6973.0,60
2021-12-16T15:00:00+00:00,SE3,nuclear,6972.0,60
2021-12-16T16:00:00+00:00,SE3,nuclear,6974.0,60
