time_start,zone,psr_type,generation_mw,resolution_minutes
2022-01-01T00:00:00+00:00,SE3,nuclear,5842.0,60
2022-01-01T01:00:00+00:00,SE3,nuclear,5839.0,60
2022-01-01T03:00:00+00:00,SE3,nuclear,5840.0,60
2022-01-01T04:00:00+00:00,SE3,nuclear,5839.0,60
2022-01-01T06:00:00+00:00,SE3,nuclear,5840.0,60
2022-01-01T10:00:00+00:00,SE3,nuclear,5884.0,60
2022-01-01T11:00:00+00:00,SE3,nuclear,6062.0,60
2022-01-01T12:00:00+00:00,SE3,nuclear,6208.0,60
2022-01-01T13:00:00+00:00,SE3,nuclear,6275.0,60
2022-01-01T15:00:00+00:00,SE3,nuclear,6329.0,60
2022-01-01T16:00:00+00:00,SE3,nuclear,6344.0,60
2022-01-01T18:00:00+00:00,SE3,nuclear,6349.0,60
2022-01-01T19:00:00+00:00,SE3,nuclear,6353.0,60
2022-01-01T20:00:00+00:00,SE3,nuclear,6354.0,60
2022-01-01T22:00:00+00:00,SE3,nuclear,6356.0,60
2022-01-01T23:00:00+00:00,SE3,nuclear,6359.0,60
2022-01-02T00:00:00+00:00,SE3,nuclear,6357.0,60
2022-01-02T01:00:00+00:00,SE3,nuclear,6359.0,60
2022-01-02T02:00:00+00:00,SE3,nuclear,6357.0,60
2022-01-02T03:00:00+00:00,SE3,nuclear,6359.0,60
2022-01-02T04:00:00+00:00,SE3,nuclear,6360.0,60
2022-01-02T05:00:00+00:00,SE3,nuclear,6361.0,60
2022-01-02T06:00:00+00:00,SE3,nuclear,6360.0,60
2022-01-02T07:00:00+00:00,SE3,nuclear,6361.0,60
2022-01-02T08:00:00+00:00,SE3,nuclear,6360.0,60
2022-01-02T09:00:00+00:00,SE3,nuclear,6359.0,60
2022-01-02T12:00:00+00:00,SE3,nuclear,6360.0,60
2022-01-02T13:00:00+00:00,SE3,nuclear,6387.0,60
2022-01-02T14:00:00+00:00,SE3,nuclear,6412.0,60
2022-01-02T15:00:00+00:00,SE3,nuclear,6414.0,60
2022-01-02T16:00:00+00:00,SE3,nuclear,6413.0,60
2022-01-02T17:00:00+00:00,SE3,nuclear,6414.0,60
2022-01-02T19:00:00+00:00,SE3,nuclear,6413.0,60
2022-01-02T20:00:00+00:00,SE3,nuclear,6414.0,60
2022-01-02T21:00:00+00:00,SE3,nuclear,6413.0,60
2022-01-02T23:00:00+00:00,SE3,nuclear,6411.0,60
2022-01-03T02:00:00+00:00,SE3,nuclear,6412.0,60
2022-01-03T04:00:00+00:00,SE3,nuclear,6411.0,60
2022-01-03T05:00:00+00:00,SE3,nuclear,6412.0,60
2022-01-03T07:00:00+00:00,SE3,nuclear,6411.0,60
2022-01-03T08:00:00+00:00,SE3,nuclear,6409.0,60
2022-01-03T09:00:00+00:00,SE3,nuclear,6410.0,60
2022-01-03T10:00:00+00:00,SE3,nuclear,6411.0,60
2022-01-03T13:00:00+00:00,SE3,nuclear,6412.0,60
