time_start,zone,psr_type,generation_mw,resolution_minutes
2021-12-14T23:00:00+00:00,SE3,hydro_water_reservoir,1061.79,60
2021-12-15T00:00:00+00:00,SE3,hydro_water_reservoir,1048.36,60
2021-12-15T01:00:00+00:00,SE3,hydro_water_reservoir,1044.46,60
2021-12-15T02:00:00+00:00,SE3,hydro_water_reservoir,1042.38,60
2021-12-15T03:00:00+00:00,SE3,hydro_water_reservoir,1039.24,60
2021-12-15T04:00:00+00:00,SE3,hydro_water_reservoir,962.62,60
2021-12-15T05:00:00+00:00,SE3,hydro_water_reservoir,973.04,60
2021-12-15T06:00:00+00:00,SE3,hydro_water_reservoir,1020.2,60
2021-12-15T07:00:00+00:00,SE3,hydro_water_reservoir,1092.93,60
2021-12-15T08:00:00+00:00,SE3,hydro_water_reservoir,1101.79,60
2021-12-15T09:00:00+00:00,SE3,hydro_water_reservoir,1115.03,60
2021-12-15T10:00:00+00:00,SE3,hydro_water_reservoir,1123.02,60
2021-12-15T11:00:00+00:00,SE3,hydro_water_reservoir,1119.34,60
2021-12-15T12:00:00+00:00,SE3,hydro_water_reservoir,1116.08,60
2021-12-15T13:00:00+00:00,SE3,hydro_water_reservoir,1113.0,60
2021-12-15T14:00:00+00:00,SE3,hydro_water_reservoir,1187.16,60
2021-12-15T15:00:00+00:00,SE3,hydro_water_reservoir,1180.98,60
2021-12-15T16:00:00+00:00,SE3,hydro_water_reservoir,1182.1,60
2021-12-15T17:00:00+00:00,SE3,hydro_water_reservoir,1102.91,60
2021-12-15T18:00:00+00:00,SE3,hydro_water_reservoir,1159.44,60
2021-12-15T19:00:00+00:00,SE3,hydro_water_reservoir,1074.63,60
2021-12-15T20:00:00+00:00,SE3,hydro_water_reservoir,1052.74,60
2021-12-15T21:00:00+00:00,SE3,hydro_water_reservoir,1013.83,60
2021-12-15T22:00:00+00:00,SE3,hydro_water_reservoir,1009.1,60
2021-12-15T23:00:00+00:00,SE3,hydro_water_reservoir,995.86,60
2021-12-16T00:00:00+00:00,SE3,hydro_water_reservoir,992.73,60
2021-12-16T01:00:00+00:00,SE3,hydro_water_reservoir,987.62,60
2021-12-16T02:00:00+00:00,SE3,hydro_water_reservoir,983.21,60
2021-12-16T03:00:00+00:00,SE3,hydro_water_reservoir,979.57,60
2021-12-16T04:00:00+00:00,SE3,hydro_water_reservoir,899.33,60
2021-12-16T05:00:00+00:00,SE3,hydro_water_reservoir,906.81,60
2021-12-16T06:00:00+00:00,SE3,hydro_water_reservoir,963.29,60
2021-12-16T07:00:00+00:00,SE3,hydro_water_reservoir,1094.3,60
2021-12-16T08:00:00+00:00,SE3,hydro_water_reservoir,1124.45,60
2021-12-16T09:00:00+00:00,SE3,hydro_water_reservoir,1146.04,60
