time_start,zone,psr_type,generation_mw,resolution_minutes
2024-01-01T00:00:00+00:00,SE4,solar,0.2,60
2024-01-01T04:00:00+00:00,SE4,solar,0.21,60
2024-01-01T05:00:00+00:00,SE4,solar,0.24,60
2024-01-01T07:00:00+00:00,SE4,solar,0.43,60
2024-01-01T08:00:00+00:00,SE4,solar,1.18,60
2024-01-01T09:00:00+00:00,SE4,solar,2.26,60
2024-01-01T10:00:00+00:00,SE4,solar,3.53,60
2024-01-01T11:00:00+00:00,SE4,solar,3.17,60
2024-01-01T12:00:00+00:00,SE4,solar,2.57,60
2024-01-01T13:00:00+00:00,SE4,solar,1.4,60
2024-01-01T14:00:00+00:00,SE4,solar,0.42,60
2024-01-01T15:00:00+00:00,SE4,solar,0.21,60
2024-01-01T19:00:00+00:00,SE4,solar,0.2,60
2024-01-01T23:00:00+00:00,SE4,solar,0.0,60
2024-01-02T06:00:00+00:00,SE4,solar,0.1,60
2024-01-02T07:00:00+00:00,SE4,solar,0.24,60
2024-01-02T08:00:00+00:00,SE4,solar,1.66,60
2024-01-02T09:00:00+00:00,SE4,solar,3.67,60
2024-01-02T10:00:00+00:00,SE4,solar,5.48,60
2024-01-02T11:00:00+00:00,SE4,solar,5.4,60
2024-01-02T12:00:00+00:00,SE4,solar,4.15,60
2024-01-02T13:00:00+00:00,SE4,solar,1.82,60
2024-01-02T14:00:00+00:00,SE4,solar,0.48,60
2024-01-02T15:00:00+00:00,SE4,solar,0.1,60
2024-01-02T18:00:00+00:00,SE4,solar,0.0,60
2024-01-03T07:00:00+00:00,SE4,solar,0.01,60
2024-01-03T08:00:00+00:00,SE4,solar,0.36,60
2024-01-03T09:00:00+00:00,SE4,solar,0.98,60
2024-01-03T10:00:00+00:00,SE4,solar,1.36,60
2024-01-03T11:00:00+00:00,SE4,solar,1.69,60
2024-01-03T12:00:00+00:00,SE4,solar,1.26,60
2024-01-03T13:00:00+00:00,SE4,solar,0.65,60
2024-01-03T14:00:00+00:00,SE4,solar,0.24,60
2024-01-03T15:00:00+00:00,SE4,solar,0.0,60
2024-01-04T07:00:00+00:00,SE4,solar,0.04,60
2024-01-04T08:00:00+00:00,SE4,solar,0.8,60
2024-01-04T09:00:00+00:00,SE4,solar,3.09,60
2024-01-04T10:00:00+00:00,SE4,solar,7.19,60
2024-01-04T11:00:00+00:00,SE4,solar,9.88,60
2024-01-04T12:00:00+00:00,SE4,solar,8.33,60
2024-01-04T13:00:00+00:00,SE4,solar,3.82,60
2024-01-04T14:00:00+00:00,SE4,solar,0.72,60
2024-01-04T15:00:00+00:00,SE4,solar,0.0,60
2024-01-05T07:00:00+00:00,SE4,solar,0.52,60
2024-01-05T08:00:00+00:00,SE4,solar,7.68,60
2024-01-05T09:00:00+00:00,SE4,solar,24.98,60
2024-01-05T10:00:00+00:00,SE4,solar,42.44,60
2024-01-05T11:00:00+00:00,SE4,solar,47.3,60
2024-01-05T12:00:00+00:00,SE4,solar,33.8,60
2024-01-05T13:00:00+00:00,SE4,solar,14.95,60
2024-01-05T14:00:00+00:00,SE4,solar,2.8,60
2024-01-05T15:00:00+00:00,SE4,solar,0.0,60
2024-01-06T07:00:00+00:00,SE4,solar,0.5,60
2024-01-06T08:00:00+00:00,SE4,solar,9.43,60
2024-01-06T09:00:00+00:00,SE4,solar,28.41,60
2024-01-06T10:00:00+00:00,SE4,solar,46.61,60
2024-01-06T11:00:00+00:00,SE4,solar,51.87,60
2024-01-06T12:00:00+00:00,SE4,solar,37.49,60
2024-01-06T13:00:00+00:00,SE4,solar,17.18,60
2024-01-06T14:00:00+00:00,SE4,solar,3.12,60
2024-01-06T15:00:00+00:00,SE4,solar,0.0,60
2024-01-07T07:00:00+00:00,SE4,solar,0.36,60
2024-01-07T08:00:00+00:00,SE4,solar,6.76,60
2024-01-07T09:00:00+00:00,SE4,solar,21.03,60
2024-01-07T10:00:00+00:00,SE4,solar,35.25,60
2024-01-07T11:00:00+00:00,SE4,solar,37.13,60
2024-01-07T12:00:00+00:00,SE4,solar,28.68,60
2024-01-07T13:00:00+00:00,SE4,solar,12.19,60
2024-01-07T14:00:00+00:00,SE4,solar,2.6,60
2024-01-07T15:00:00+00:00,SE4,solar,0.0,60
2024-01-08T07:00:00+00:00,SE4,solar,0.59,60
2024-01-08T08:00:00+00:00,SE4,solar,9.58,60
2024-01-08T09:00:00+00:00,SE4,solar,27.86,60
2024-01-08T10:00:00+00:00,SE4,solar,45.72,60
2024-01-08T11:00:00+00:00,SE4,solar,52.43,60
2024-01-08T12:00:00+00:00,SE4,solar,39.02,60
2024-01-08T13:00:00+00:00,SE4,solar,18.06,60
2024-01-08T14:00:00+00:00,SE4,solar,3.11,60
2024-01-08T15:00:00+00:00,SE4,solar,0.0,60
2024-01-09T07:00:00+00:00,SE4,solar,0.66,60
2024-01-09T08:00:00+00:00,SE4,solar,6.1,60
2024-01-09T09:00:00+00:00,SE4,solar,17.18,60
2024-01-09T10:00:00+00:00,SE4,solar,30.86,60
2024-01-09T11:00:00+00:00,SE4,solar,35.1,60
