time_start,zone,psr_type,generation_mw,resolution_minutes
2026-01-01T00:00:00+00:00,SE3,nuclear,6780.0,15
2026-01-01T01:00:00+00:00,SE3,nuclear,6781.0,15
2026-01-01T02:00:00+00:00,SE3,nuclear,6783.0,15
2026-01-01T03:00:00+00:00,SE3,nuclear,6705.0,15
2026-01-01T04:00:00+00:00,SE3,nuclear,6687.0,15
2026-01-01T05:00:00+00:00,SE3,nuclear,6685.0,15
2026-01-01T06:00:00+00:00,SE3,nuclear,6680.0,15
2026-01-01T07:00:00+00:00,SE3,nuclear,6637.0,15
2026-01-01T08:00:00+00:00,SE3,nuclear,6467.0,15
2026-01-01T09:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-01T10:00:00+00:00,SE3,nuclear,6287.0,15
2026-01-01T11:00:00+00:00,SE3,nuclear,6307.0,15
2026-01-01T12:00:00+00:00,SE3,nuclear,6391.0,15
2026-01-01T13:00:00+00:00,SE3,nuclear,6409.0,15
2026-01-01T14:00:00+00:00,SE3,nuclear,6407.0,15
2026-01-01T15:00:00+00:00,SE3,nuclear,6409.0,15
2026-01-01T16:00:00+00:00,SE3,nuclear,6412.0,15
2026-01-01T17:00:00+00:00,SE3,nuclear,6414.0,15
2026-01-01T18:00:00+00:00,SE3,nuclear,6412.0,15
2026-01-01T20:00:00+00:00,SE3,nuclear,6411.0,15
2026-01-01T21:00:00+00:00,SE3,nuclear,6412.0,15
2026-01-01T23:00:00+00:00,SE3,nuclear,6413.0,15
2026-01-02T00:00:00+00:00,SE3,nuclear,6415.0,15
2026-01-02T01:00:00+00:00,SE3,nuclear,6414.0,15
2026-01-02T03:00:00+00:00,SE3,nuclear,6412.0,15
2026-01-02T05:00:00+00:00,SE3,nuclear,6415.0,15
2026-01-02T07:00:00+00:00,SE3,nuclear,6413.0,15
2026-01-02T08:00:00+00:00,SE3,nuclear,6414.0,15
2026-01-02T09:00:00+00:00,SE3,nuclear,6416.0,15
2026-01-02T11:00:00+00:00,SE3,nuclear,6417.0,15
2026-01-02T13:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-02T14:00:00+00:00,SE3,nuclear,6418.0,15
2026-01-02T16:00:00+00:00,SE3,nuclear,6417.0,15
2026-01-02T17:00:00+00:00,SE3,nuclear,6412.0,15
2026-01-02T18:00:00+00:00,SE3,nuclear,6411.0,15
2026-01-02T19:00:00+00:00,SE3,nuclear,6417.0,15
2026-01-02T21:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-02T23:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-03T03:00:00+00:00,SE3,nuclear,6422.0,15
2026-01-03T04:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-03T05:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-03T10:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-03T11:00:00+00:00,SE3,nuclear,6416.0,15
2026-01-03T12:00:00+00:00,SE3,nuclear,6415.0,15
2026-01-03T13:00:00+00:00,SE3,nuclear,6416.0,15
2026-01-03T14:00:00+00:00,SE3,nuclear,6417.0,15
2026-01-03T15:00:00+00:00,SE3,nuclear,6397.0,15
2026-01-03T16:00:00+00:00,SE3,nuclear,6364.0,15
2026-01-03T17:00:00+00:00,SE3,nuclear,6379.0,15
2026-01-03T18:00:00+00:00,SE3,nuclear,6405.0,15
2026-01-03T19:00:00+00:00,SE3,nuclear,6418.0,15
2026-01-03T20:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-03T21:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-03T22:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-03T23:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-04T02:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-04T03:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-04T04:00:00+00:00,SE3,nuclear,6422.0,15
2026-01-04T07:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-04T08:00:00+00:00,SE3,nuclear,6422.0,15
2026-01-04T09:00:00+00:00,SE3,nuclear,6423.0,15
2026-01-04T10:00:00+00:00,SE3,nuclear,6422.0,15
2026-01-04T11:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-04T13:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-04T14:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-04T15:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-04T16:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-04T17:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-04T18:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-04T19:00:00+00:00,SE3,nuclear,6422.0,15
2026-01-04T21:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-04T22:00:00+00:00,SE3,nuclear,6419.0,15
2026-01-04T23:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-05T00:00:00+00:00,SE3,nuclear,6421.0,15
2026-01-05T01:00:00+00:00,SE3,nuclear,6420.0,15
2026-01-05T02:00:00+00:00,SE3,nuclear,6421.0,15
