time_start,zone,psr_type,generation_mw,resolution_minutes
2018-01-01T00:00:00+00:00,SE3,wind_onshore,833.0,60
2018-01-01T01:00:00+00:00,SE3,wind_onshore,777.0,60
2018-01-01T02:00:00+00:00,SE3,wind_onshore,723.0,60
2018-01-01T03:00:00+00:00,SE3,wind_onshore,676.0,60
2018-01-01T04:00:00+00:00,SE3,wind_onshore,641.0,60
2018-01-01T05:00:00+00:00,SE3,wind_onshore,616.0,60
2018-01-01T06:00:00+00:00,SE3,wind_onshore,599.0,60
2018-01-01T07:00:00+00:00,SE3,wind_onshore,604.0,60
2018-01-01T08:00:00+00:00,SE3,wind_onshore,607.0,60
2018-01-01T09:00:00+00:00,SE3,wind_onshore,595.0,60
2018-01-01T10:00:00+00:00,SE3,wind_onshore,591.0,60
2018-01-01T11:00:00+00:00,SE3,wind_onshore,609.0,60
2018-01-01T12:00:00+00:00,SE3,wind_onshore,633.0,60
2018-01-01T13:00:00+00:00,SE3,wind_onshore,621.0,60
2018-01-01T14:00:00+00:00,SE3,wind_onshore,662.0,60
2018-01-01T15:00:00+00:00,SE3,wind_onshore,701.0,60
2018-01-01T16:00:00+00:00,SE3,wind_onshore,754.0,60
2018-01-01T17:00:00+00:00,SE3,wind_onshore,836.0,60
2018-01-01T18:00:00+00:00,SE3,wind_onshore,899.0,60
2018-01-01T19:00:00+00:00,SE3,wind_onshore,938.0,60
2018-01-01T20:00:00+00:00,SE3,wind_onshore,985.0,60
2018-01-01T21:00:00+00:00,SE3,wind_onshore,1019.0,60
2018-01-01T22:00:00+00:00,SE3,wind_onshore,1025.0,60
2018-01-01T23:00:00+00:00,SE3,wind_onshore,846.0,60
2018-01-02T00:00:00+00:00,SE3,wind_onshore,851.0,60
2018-01-02T01:00:00+00:00,SE3,wind_onshore,842.0,60
2018-01-02T02:00:00+00:00,SE3,wind_onshore,815.0,60
2018-01-02T03:00:00+00:00,SE3,wind_onshore,790.0,60
2018-01-02T04:00:00+00:00,SE3,wind_onshore,778.0,60
2018-01-02T05:00:00+00:00,SE3,wind_onshore,773.0,60
2018-01-02T06:00:00+00:00,SE3,wind_onshore,783.0,60
2018-01-02T07:00:00+00:00,SE3,wind_onshore,761.0,60
2018-01-02T08:00:00+00:00,SE3,wind_onshore,778.0,60
