time_start,zone,psr_type,generation_mw,resolution_minutes
2024-01-01T00:00:00+00:00,SE3,hydro_water_reservoir,904.31,60
2024-01-01T01:00:00+00:00,SE3,hydro_water_reservoir,905.04,60
2024-01-01T02:00:00+00:00,SE3,hydro_water_reservoir,903.8,60
2024-01-01T03:00:00+00:00,SE3,hydro_water_reservoir,902.74,60
2024-01-01T04:00:00+00:00,SE3,hydro_water_reservoir,905.8,60
2024-01-01T05:00:00+00:00,SE3,hydro_water_reservoir,913.26,60
2024-01-01T06:00:00+00:00,SE3,hydro_water_reservoir,937.2,60
2024-01-01T07:00:00+00:00,SE3,hydro_water_reservoir,954.54,60
2024-01-01T08:00:00+00:00,SE3,hydro_water_reservoir,985.88,60
2024-01-01T09:00:00+00:00,SE3,hydro_water_reservoir,1037.96,60
2024-01-01T10:00:00+00:00,SE3,hydro_water_reservoir,1094.17,60
2024-01-01T11:00:00+00:00,SE3,hydro_water_reservoir,1131.95,60
2024-01-01T12:00:00+00:00,SE3,hydro_water_reservoir,1145.27,60
2024-01-01T13:00:00+00:00,SE3,hydro_water_reservoir,1162.48,60
2024-01-01T14:00:00+00:00,SE3,hydro_water_reservoir,1168.47,60
2024-01-01T15:00:00+00:00,SE3,hydro_water_reservoir,1168.44,60
2024-01-01T16:00:00+00:00,SE3,hydro_water_reservoir,1172.84,60
2024-01-01T17:00:00+00:00,SE3,hydro_water_reservoir,1168.9,60
2024-01-01T18:00:00+00:00,SE3,hydro_water_reservoir,1165.34,60
2024-01-01T19:00:00+00:00,SE3,hydro_water_reservoir,1104.59,60
2024-01-01T20:00:00+00:00,SE3,hydro_water_reservoir,1079.38,60
2024-01-01T21:00:00+00:00,SE3,hydro_water_reservoir,1067.25,60
2024-01-01T22:00:00+00:00,SE3,hydro_water_reservoir,1035.8,60
2024-01-01T23:00:00+00:00,SE3,hydro_water_reservoir,1013.31,60
2024-01-02T00:00:00+00:00,SE3,hydro_water_reservoir,994.36,60
2024-01-02T01:00:00+00:00,SE3,hydro_water_reservoir,990.76,60
2024-01-02T02:00:00+00:00,SE3,hydro_water_reservoir,985.72,60
2024-01-02T03:00:00+00:00,SE3,hydro_water_reservoir,987.4,60
2024-01-02T04:00:00+00:00,SE3,hydro_water_reservoir,1004.26,60
2024-01-02T05:00:00+00:00,SE3,hydro_water_reservoir,1050.62,60
2024-01-02T06:00:00+00:00,SE3,hydro_water_reservoir,1223.32,60
2024-01-02T07:00:00+00:00,SE3,hydro_water_reservoir,1321.48,60
2024-01-02T08:00:00+00:00,SE3,hydro_water_reservoir,1353.99,60
2024-01-02T09:00:00+00:00,SE3,hydro_water_reservoir,1389.78,60
2024-01-02T10:00:00+00:00,SE3,hydro_water_reservoir,1435.24,60
2024-01-02T11:00:00+00:00,SE3,hydro_water_reservoir,1466.72,60
2024-01-02T12:00:00+00:00,SE3,hydro_water_reservoir,1493.76,60
2024-01-02T13:00:00+00:00,SE3,hydro_water_reservoir,1493.08,60
2024-01-02T14:00:00+00:00,SE3,hydro_water_reservoir,1507.83,60
2024-01-02T15:00:00+00:00,SE3,hydro_water_reservoir,1538.84,60
2024-01-02T16:00:00+00:00,SE3,hydro_water_reservoir,1532.2,60
2024-01-02T17:00:00+00:00,SE3,hydro_water_reservoir,1426.83,60
2024-01-02T18:00:00+00:00,SE3,hydro_water_reservoir,1376.57,60
2024-01-02T19:00:00+00:00,SE3,hydro_water_reservoir,1296.71,60
2024-01-02T20:00:00+00:00,SE3,hydro_water_reservoir,1119.13,60
2024-01-02T21:00:00+00:00,SE3,hydro_water_reservoir,1076.77,60
2024-01-02T22:00:00+00:00,SE3,hydro_water_reservoir,1068.49,60
2024-01-02T23:00:00+00:00,SE3,hydro_water_reservoir,1057.36,60
2024-01-03T00:00:00+00:00,SE3,hydro_water_reservoir,1045.0,60
2024-01-03T01:00:00+00:00,SE3,hydro_water_reservoir,1036.68,60
2024-01-03T02:00:00+00:00,SE3,hydro_water_reservoir,1032.93,60
2024-01-03T03:00:00+00:00,SE3,hydro_water_reservoir,1035.05,60
2024-01-03T04:00:00+00:00,SE3,hydro_water_reservoir,1042.64,60
2024-01-03T05:00:00+00:00,SE3,hydro_water_reservoir,1041.08,60
