time_start,zone,imbl_sales_price_eur_mwh,imbl_purchase_price_eur_mwh,up_reg_price_eur_mwh,down_reg_price_eur_mwh,main_dir_reg_power,imbl_spot_diff_eur_mwh
2025-01-01T00:00:00Z,SE3,2.0,2.0,2.47,2.0,-1.0,-0.47
2025-01-01T00:15:00Z,SE3,2.0,2.0,2.47,2.0,-1.0,-0.47
2025-01-01T00:30:00Z,SE3,2.0,2.0,2.47,2.0,-1.0,-0.47
2025-01-01T00:45:00Z,SE3,2.0,2.0,2.47,2.0,-1.0,-0.47
2025-01-01T01:00:00Z,SE3,2.0,2.0,2.44,2.0,-1.0,-0.44
2025-01-01T01:15:00Z,SE3,2.0,2.0,2.44,2.0,-1.0,-0.44
2025-01-01T01:30:00Z,SE3,2.0,2.0,2.44,2.0,-1.0,-0.44
2025-01-01T01:45:00Z,SE3,2.0,2.0,2.44,2.0,-1.0,-0.44
2025-01-01T02:00:00Z,SE3,1.98,1.98,1.98,1.98,0.0,0.0
2025-01-01T02:15:00Z,SE3,1.98,1.98,1.98,1.98,0.0,0.0
2025-01-01T02:30:00Z,SE3,1.98,1.98,1.98,1.98,0.0,0.0
2025-01-01T02:45:00Z,SE3,1.98,1.98,1.98,1.98,0.0,0.0
2025-01-01T03:00:00Z,SE3,1.79,1.79,1.79,1.79,0.0,0.0
2025-01-01T03:15:00Z,SE3,1.79,1.79,1.79,1.79,0.0,0.0
2025-01-01T03:30:00Z,SE3,1.79,1.79,1.79,1.79,0.0,0.0
2025-01-01T03:45:00Z,SE3,1.79,1.79,1.79,1.79,0.0,0.0
2025-01-01T04:00:00Z,SE3,2.71,2.71,2.71,2.71,0.0,0.0
2025-01-01T04:15:00Z,SE3,2.71,2.71,2.71,2.71,0.0,0.0
2025-01-01T04:30:00Z,SE3,2.71,2.71,2.71,2.71,0.0,0.0
2025-01-01T04:45:00Z,SE3,2.71,2.71,2.71,2.71,0.0,0.0
2025-01-01T05:00:00Z,SE3,1.78,1.78,1.78,1.78,0.0,0.0
2025-01-01T05:15:00Z,SE3,1.78,1.78,1.78,1.78,0.0,0.0
2025-01-01T05:30:00Z,SE3,1.78,1.78,1.78,1.78,0.0,0.0
2025-01-01T05:45:00Z,SE3,1.78,1.78,1.78,1.78,0.0,0.0
2025-01-01T06:00:00Z,SE3,-1.98,-1.98,2.03,-1.98,-1.0,-4.01
2025-01-01T06:15:00Z,SE3,-1.98,-1.98,2.03,-1.98,-1.0,-4.01
2025-01-01T06:30:00Z,SE3,-1.98,-1.98,2.03,-1.98,-1.0,-4.01
2025-01-01T06:45:00Z,SE3,-1.98,-1.98,2.03,-1.98,-1.0,-4.01
2025-01-01T07:00:00Z,SE3,-1.0,-1.0,2.92,-1.0,-1.0,-3.92
2025-01-01T07:15:00Z,SE3,-1.0,-1.0,2.92,-1.0,-1.0,-3.92
2025-01-01T07:30:00Z,SE3,-1.0,-1.0,2.92,-1.0,-1.0,-3.92
2025-01-01T07:45:00Z,SE3,-1.0,-1.0,2.92,-1.0,-1.0,-3.92
2025-01-01T08:00:00Z,SE3,0.0,0.0,3.27,0.0,-1.0,-3.27
2025-01-01T08:15:00Z,SE3,0.0,0.0,3.27,0.0,-1.0,-3.27
2025-01-01T08:30:00Z,SE3,0.0,0.0,3.27,0.0,-1.0,-3.27
2025-01-01T08:45:00Z,SE3,0.0,0.0,3.27,0.0,-1.0,-3.27
2025-01-01T09:00:00Z,SE3,-2.0,-2.0,4.29,-2.0,-1.0,-6.29
2025-01-01T09:15:00Z,SE3,-2.0,-2.0,4.29,-2.0,-1.0,-6.29
2025-01-01T09:30:00Z,SE3,-2.0,-2.0,4.29,-2.0,-1.0,-6.29
2025-01-01T09:45:00Z,SE3,-2.0,-2.0,4.29,-2.0,-1.0,-6.29
2025-01-01T10:00:00Z,SE3,-1.0,-1.0,4.43,-1.0,-1.0,-5.43
2025-01-01T10:15:00Z,SE3,-1.0,-1.0,4.43,-1.0,-1.0,-5.43
2025-01-01T10:30:00Z,SE3,-1.0,-1.0,4.43,-1.0,-1.0,-5.43
2025-01-01T10:45:00Z,SE3,-1.0,-1.0,4.43,-1.0,-1.0,-5.43
2025-01-01T11:00:00Z,SE3,2.0,2.0,4.44,2.0,-1.0,-2.44
2025-01-01T11:15:00Z,SE3,2.0,2.0,4.44,2.0,-1.0,-2.44
2025-01-01T11:30:00Z,SE3,2.0,2.0,4.44,2.0,-1.0,-2.44
2025-01-01T11:45:00Z,SE3,2.0,2.0,4.44,2.0,-1.0,-2.44
2025-01-01T12:00:00Z,SE3,4.5,4.5,4.5,4.5,0.0,0.0
2025-01-01T12:15:00Z,SE3,4.5,4.5,4.5,4.5,0.0,0.0
2025-01-01T12:30:00Z,SE3,4.5,4.5,4.5,4.5,0.0,0.0
2025-01-01T12:45:00Z,SE3,4.5,4.5,4.5,4.5,0.0,0.0
2025-01-01T13:00:00Z,SE3,4.5,4.5,5.99,4.5,-1.0,-1.49
2025-01-01T13:15:00Z,SE3,4.5,4.5,5.99,4.5,-1.0,-1.49
2025-01-01T13:30:00Z,SE3,4.5,4.5,5.99,4.5,-1.0,-1.49
2025-01-01T13:45:00Z,SE3,4.5,4.5,5.99,4.5,-1.0,-1.49
2025-01-01T14:00:00Z,SE3,4.5,4.5,12.26,4.5,-1.0,-7.76
2025-01-01T14:15:00Z,SE3,4.5,4.5,12.26,4.5,-1.0,-7.76
2025-01-01T14:30:00Z,SE3,4.5,4.5,12.26,4.5,-1.0,-7.76
2025-01-01T14:45:00Z,SE3,4.5,4.5,12.26,4.5,-1.0,-7.76
2025-01-01T15:00:00Z,SE3,-2.0,-2.0,18.84,-2.0,-1.0,-20.84
2025-01-01T15:15:00Z,SE3,-2.0,-2.0,18.84,-2.0,-1.0,-20.84
2025-01-01T15:30:00Z,SE3,-2.0,-2.0,18.84,-2.0,-1.0,-20.84
2025-01-01T15:45:00Z,SE3,-2.0,-2.0,18.84,-2.0,-1.0,-20.84
2025-01-01T16:00:00Z,SE3,-4.83,-4.83,20.69,-4.83,-1.0,-25.52
2025-01-01T16:15:00Z,SE3,-4.83,-4.83,20.69,-4.83,-1.0,-25.52
2025-01-01T16:30:00Z,SE3,-4.83,-4.83,20.69,-4.83,-1.0,-25.52
