time_start,zone,afrr_up_price_eur_mw,afrr_up_volume_mw,afrr_down_price_eur_mw,afrr_down_volume_mw
2026-01-04T14:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T14:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T15:00:00,SN1,0.0,0.0,14.0,120.0
2026-01-04T15:00:00,SN2,0.0,0.0,15.0,136.0
2026-01-04T15:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T15:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T16:00:00,SN1,0.0,0.0,10.0,80.0
2026-01-04T16:00:00,SN2,0.0,0.0,10.0,120.0
2026-01-04T16:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T16:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T17:00:00,SN1,0.0,0.0,10.0,100.0
2026-01-04T17:00:00,SN2,0.0,0.0,11.3,120.0
2026-01-04T17:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T17:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T18:00:00,SN1,0.0,0.0,10.0,100.0
2026-01-04T18:00:00,SN2,0.0,0.0,12.0,120.0
2026-01-04T18:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T18:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T19:00:00,SN1,0.0,0.0,10.0,96.0
2026-01-04T19:00:00,SN2,0.0,0.0,10.0,120.0
2026-01-04T19:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T19:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T20:00:00,SN1,0.0,0.0,0.0,0.0
2026-01-04T20:00:00,SN2,0.0,0.0,6.0,50.0
2026-01-04T20:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T20:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T21:00:00,SN1,0.0,0.0,8.0,80.0
2026-01-04T21:00:00,SN2,0.0,0.0,10.0,112.0
2026-01-04T21:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T21:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T22:00:00,SN1,0.0,0.0,6.3,30.0
2026-01-04T22:00:00,SN2,0.0,0.0,7.0,70.0
2026-01-04T22:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T22:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-04T23:00:00,SN1,0.0,0.0,10.0,94.0
2026-01-04T23:00:00,SN2,0.0,0.0,10.0,120.0
2026-01-04T23:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-04T23:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T00:00:00,SN1,0.0,0.0,7.0,30.0
2026-01-05T00:00:00,SN2,0.0,0.0,7.5,37.0
2026-01-05T00:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T00:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T01:00:00,SN1,0.0,0.0,0.0,0.0
2026-01-05T01:00:00,SN2,0.0,0.0,5.28,10.0
2026-01-05T01:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T01:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T02:00:00,SN1,0.0,0.0,0.0,0.0
2026-01-05T02:00:00,SN2,0.0,0.0,5.19,10.0
2026-01-05T02:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T02:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T03:00:00,SN1,0.0,0.0,0.0,0.0
2026-01-05T03:00:00,SN2,0.0,0.0,5.5,13.0
2026-01-05T03:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T03:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T04:00:00,SN1,0.0,0.0,0.0,0.0
2026-01-05T04:00:00,SN2,0.0,0.0,0.0,0.0
2026-01-05T04:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T04:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T05:00:00,SN1,0.0,0.0,0.0,0.0
2026-01-05T05:00:00,SN2,0.0,0.0,0.0,0.0
2026-01-05T05:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T05:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T06:00:00,SN1,0.0,0.0,6.0,30.0
2026-01-05T06:00:00,SN2,0.0,0.0,6.0,50.0
2026-01-05T06:00:00,SN3,0.0,0.0,0.0,0.0
2026-01-05T06:00:00,SN4,0.0,0.0,0.0,0.0
2026-01-05T07:00:00,SN1,0.0,0.0,7.0,30.0
