inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
BJK-TS2-INV03,Alarm0012,12,Alarm,2026-04-13T06:27:26.5000000Z,2026-04-13T06:28:18.5000000Z,0.0,AC voltage abnormal
BJK-TS2-INV04,Alarm0012,12,Alarm,2026-04-13T06:28:03.5000000Z,2026-04-13T06:28:20.5000000Z,0.0,AC voltage abnormal
BJK-TS2-INV04,Alarm0005,5,Alarm,2026-04-13T06:28:03.5000000Z,2026-04-13T06:28:20.5000000Z,0.0,Grid abnormal
BJK-TS2-INV05,Alarm0012,12,Alarm,2026-04-13T06:28:04.5010000Z,2026-04-13T06:28:14.5000000Z,0.0,AC voltage abnormal
BJK-TS2-INV05,Alarm0005,5,Alarm,2026-04-13T06:28:04.5010000Z,2026-04-13T06:28:14.5000000Z,0.0,Grid abnormal
BJK-TS2-INV06,Alarm0012,12,Alarm,2026-04-13T06:28:06.5000000Z,2026-04-13T06:28:16.5000000Z,0.0,AC voltage abnormal
BJK-TS2-INV06,Alarm0005,5,Alarm,2026-04-13T06:28:06.5000000Z,2026-04-13T06:28:16.5000000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0015,15,Alarm,2026-04-13T06:28:14.5000000Z,2026-04-13T06:31:53.5070000Z,0.0,AC volt high
BJK-TS1-INV01,Alarm0012,12,Alarm,2026-04-13T06:28:39.5000000Z,2026-04-13T06:31:45.5070000Z,0.0,AC voltage abnormal
BJK-TS1-INV03,Alarm0012,12,Alarm,2026-04-13T06:28:55.5000000Z,2026-04-13T06:29:25.5360000Z,0.0,AC voltage abnormal
BJK-TS1-INV02,Alarm0012,12,Alarm,2026-04-13T06:29:25.5360000Z,2026-04-13T06:30:17.5070000Z,0.0,AC voltage abnormal
BJK-TS1-INV03,Alarm0012,12,Alarm,2026-04-13T06:29:29.5070000Z,2026-04-13T06:29:47.5070000Z,0.0,AC voltage abnormal
BJK-TS1-INV03,Alarm0012,12,Alarm,2026-04-13T06:30:03.5070000Z,2026-04-13T06:30:20.5070000Z,0.0,AC voltage abnormal
BJK-TS1-INV02,Alarm0012,12,Alarm,2026-04-13T06:30:51.5070000Z,2026-04-13T06:31:43.5070000Z,0.0,AC voltage abnormal
