inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
AGR-TS2-INV05,Alarm0012,12,Alarm,2026-02-03T14:21:27.0750000Z,2026-02-03T14:42:16.3750000Z,0.0,AC voltage abnormal
AGR-TS2-INV05,Alarm0014,14,Alarm,2026-02-03T14:21:27.0750000Z,2026-02-03T14:42:16.3750000Z,0.0,AC volt low
AGR-TS3-INV01,Alarm0005,5,Alarm,2026-02-03T14:48:05.8750000Z,2026-02-03T16:13:38.6740000Z,0.0,Grid abnormal
AGR-TS3-INV01,Alarm0014,14,Alarm,2026-02-03T14:48:05.8750000Z,2026-02-03T16:13:38.6740000Z,0.0,AC volt low
AGR-TS3-INV01,Alarm0012,12,Alarm,2026-02-03T14:48:05.8750000Z,2026-02-03T16:13:38.6740000Z,0.0,AC voltage abnormal
AGR-TS3-INV02,Alarm0005,5,Alarm,2026-02-03T14:48:07.8740000Z,2026-02-03T16:13:45.7740000Z,0.0,Grid abnormal
AGR-TS3-INV02,Alarm0014,14,Alarm,2026-02-03T14:48:07.8740000Z,2026-02-03T16:13:45.7740000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0012,12,Alarm,2026-02-03T14:48:07.8740000Z,2026-02-03T16:13:45.7740000Z,0.0,AC voltage abnormal
AGR-TS3-INV03,Alarm0012,12,Alarm,2026-02-03T14:48:09.9750000Z,2026-02-03T16:14:54.3750000Z,0.0,AC voltage abnormal
AGR-TS3-INV03,Alarm0005,5,Alarm,2026-02-03T14:48:09.9750000Z,2026-02-03T16:14:54.3750000Z,0.0,Grid abnormal
AGR-TS3-INV03,Alarm0014,14,Alarm,2026-02-03T14:48:10.9750000Z,2026-02-03T16:14:54.3750000Z,0.0,AC volt low
AGR-TS3-INV04,Alarm0005,5,Alarm,2026-02-03T14:48:12.9750000Z,2026-02-03T16:02:15.8740000Z,0.0,Grid abnormal
AGR-TS3-INV04,Alarm0014,14,Alarm,2026-02-03T14:48:12.9750000Z,2026-02-03T16:02:15.8740000Z,0.0,AC volt low
AGR-TS3-INV04,Alarm0012,12,Alarm,2026-02-03T14:48:12.9750000Z,2026-02-03T16:02:15.8740000Z,0.0,AC voltage abnormal
AGR-TS3-INV06,Alarm0005,5,Alarm,2026-02-03T14:48:32.1750000Z,2026-02-03T16:12:32.9750000Z,0.0,Grid abnormal
AGR-TS3-INV06,Alarm0012,12,Alarm,2026-02-03T14:48:32.1750000Z,2026-02-03T16:12:32.9750000Z,0.0,AC voltage abnormal
AGR-TS3-INV06,Alarm0014,14,Alarm,2026-02-03T14:48:32.1750000Z,2026-02-03T16:12:32.9750000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0012,12,Alarm,2026-02-04T06:29:39.6740000Z,2026-02-04T06:31:56.0750000Z,0.0,AC voltage abnormal
AGR-TS3-INV02,Alarm0014,14,Alarm,2026-02-04T06:29:39.6740000Z,2026-02-04T06:31:56.0750000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0005,5,Alarm,2026-02-04T06:29:39.6740000Z,2026-02-04T06:31:56.0750000Z,0.0,Grid abnormal
AGR-TS3-INV01,Alarm0005,5,Alarm,2026-02-04T06:31:53.0750000Z,2026-02-04T08:09:54.1740000Z,0.0,Grid abnormal
AGR-TS3-INV01,Alarm0012,12,Alarm,2026-02-04T06:31:53.0750000Z,2026-02-04T08:09:54.1740000Z,0.0,AC voltage abnormal
AGR-TS3-INV01,Alarm0014,14,Alarm,2026-02-04T06:31:53.0750000Z,2026-02-04T08:09:54.1740000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0005,5,Alarm,2026-02-04T06:33:04.7740000Z,2026-02-04T06:55:05.7750000Z,0.0,Grid abnormal
AGR-TS3-INV02,Alarm0014,14,Alarm,2026-02-04T06:33:04.7740000Z,2026-02-04T06:55:05.7750000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0012,12,Alarm,2026-02-04T06:33:04.7740000Z,2026-02-04T06:55:05.7750000Z,0.0,AC voltage abnormal
AGR-TS3-INV04,Alarm0005,5,Alarm,2026-02-04T09:55:42.9750000Z,2026-02-04T11:42:56.6750000Z,0.0,Grid abnormal
AGR-TS3-INV04,Alarm0012,12,Alarm,2026-02-04T09:55:42.9750000Z,2026-02-04T11:42:56.6750000Z,0.0,AC voltage abnormal
AGR-TS3-INV04,Alarm0014,14,Alarm,2026-02-04T09:55:42.9750000Z,2026-02-04T11:42:56.6750000Z,0.0,AC volt low
AGR-TS3-INV03,Alarm0005,5,Alarm,2026-02-04T10:30:06.3760000Z,2026-02-04T11:43:20.8750000Z,0.0,Grid abnormal
AGR-TS3-INV03,Alarm0012,12,Alarm,2026-02-04T10:30:06.3760000Z,2026-02-04T11:42:54.5750000Z,0.0,AC voltage abnormal
AGR-TS3-INV03,Alarm0014,14,Alarm,2026-02-04T10:30:06.3760000Z,2026-02-04T11:43:20.8750000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0005,5,Alarm,2026-02-04T11:19:23.6750000Z,2026-02-04T11:43:18.8750000Z,0.0,Grid abnormal
AGR-TS3-INV02,Alarm0012,12,Alarm,2026-02-04T11:19:23.6750000Z,2026-02-04T11:43:18.8750000Z,0.0,AC voltage abnormal
AGR-TS3-INV02,Alarm0014,14,Alarm,2026-02-04T11:19:23.6750000Z,2026-02-04T11:43:18.8750000Z,0.0,AC volt low
AGR-TS3-INV05,Alarm0005,5,Alarm,2026-02-04T11:37:06.1750000Z,2026-02-04T11:42:58.6740000Z,0.0,Grid abnormal
AGR-TS3-INV05,Alarm0012,12,Alarm,2026-02-04T11:37:06.1750000Z,2026-02-04T11:42:58.6740000Z,0.0,AC voltage abnormal
AGR-TS3-INV05,Alarm0014,14,Alarm,2026-02-04T11:37:06.1750000Z,2026-02-04T11:42:58.6740000Z,0.0,AC volt low
AGR-TS4-INV04,Alarm0014,14,Alarm,2026-02-04T13:00:27.5740000Z,2026-02-04T16:10:19.1740000Z,0.0,AC volt low
AGR-TS4-INV04,Alarm0015,15,Alarm,2026-02-04T13:00:27.5740000Z,2026-02-04T13:00:39.6750000Z,0.0,AC volt high
AGR-TS4-INV04,Alarm0005,5,Alarm,2026-02-04T13:00:27.5740000Z,2026-02-04T16:10:19.1740000Z,0.0,Grid abnormal
AGR-TS4-INV05,Alarm0005,5,Alarm,2026-02-04T13:00:29.5750000Z,2026-02-04T14:51:26.3740000Z,0.0,Grid abnormal
AGR-TS4-INV05,Alarm0012,12,Alarm,2026-02-04T13:00:29.5750000Z,2026-02-04T14:51:26.3740000Z,0.0,AC voltage abnormal
AGR-TS4-INV05,Alarm0014,14,Alarm,2026-02-04T13:00:29.5750000Z,2026-02-04T14:51:26.3740000Z,0.0,AC volt low
AGR-TS4-INV05,Alarm0015,15,Alarm,2026-02-04T13:00:29.5750000Z,2026-02-04T13:00:41.6750000Z,0.0,AC volt high
AGR-TS4-INV06,Alarm0005,5,Alarm,2026-02-04T13:00:31.5750000Z,2026-02-04T16:09:26.6750000Z,0.0,Grid abnormal
AGR-TS4-INV06,Alarm0012,12,Alarm,2026-02-04T13:00:31.5750000Z,2026-02-04T16:09:26.6750000Z,0.0,AC voltage abnormal
AGR-TS4-INV06,Alarm0014,14,Alarm,2026-02-04T13:00:31.5750000Z,2026-02-04T16:09:26.6750000Z,0.0,AC volt low
AGR-TS4-INV01,Alarm0005,5,Alarm,2026-02-04T13:00:33.5750000Z,2026-02-04T15:32:26.7750000Z,0.0,Grid abnormal
AGR-TS4-INV01,Alarm0012,12,Alarm,2026-02-04T13:00:33.5750000Z,2026-02-04T15:32:26.7750000Z,0.0,AC voltage abnormal
AGR-TS4-INV01,Alarm0014,14,Alarm,2026-02-04T13:00:33.5750000Z,2026-02-04T15:32:26.7750000Z,0.0,AC volt low
