date,inverter_name,energy_kwh,max_power_kw,rated_kw,capacity_factor_pct
2026-01-27,TNG-TS2-INV26,15.29,3.44,290.0,0.22
2026-01-27,TNG-TS2-INV27,8.49,2.15,260.0,0.14
2026-01-28,TNG-TS1-INV01,22.85,6.3,283.0,0.34
2026-01-28,TNG-TS1-INV02,25.57,6.51,283.0,0.38
2026-01-28,TNG-TS1-INV03,24.62,6.31,283.0,0.36
2026-01-28,TNG-TS1-INV04,28.16,6.66,283.0,0.41
2026-01-28,TNG-TS1-INV05,23.99,6.25,283.0,0.35
2026-01-28,TNG-TS1-INV06,21.4,5.5,260.0,0.34
2026-01-28,TNG-TS1-INV07,23.6,5.87,283.0,0.35
2026-01-28,TNG-TS1-INV08,22.08,5.99,283.0,0.33
2026-01-28,TNG-TS1-INV09,19.93,5.51,282.0,0.29
2026-01-28,TNG-TS2-INV21,22.46,5.83,291.0,0.32
2026-01-28,TNG-TS2-INV22,18.22,5.26,291.0,0.26
2026-01-28,TNG-TS2-INV23,20.6,5.7,291.0,0.29
2026-01-28,TNG-TS2-INV24,23.53,6.35,291.0,0.34
2026-01-28,TNG-TS2-INV25,25.44,6.6,291.0,0.36
2026-01-28,TNG-TS2-INV26,20.92,5.37,290.0,0.3
2026-01-28,TNG-TS2-INV27,12.65,3.56,260.0,0.2
2026-01-29,TNG-TS1-INV01,21.37,4.8,283.0,0.31
2026-01-29,TNG-TS1-INV02,22.56,4.74,283.0,0.33
2026-01-29,TNG-TS1-INV03,19.51,4.28,283.0,0.29
2026-01-29,TNG-TS1-INV04,25.96,5.37,283.0,0.38
2026-01-29,TNG-TS1-INV05,18.39,4.14,283.0,0.27
2026-01-29,TNG-TS1-INV06,18.55,3.91,260.0,0.3
2026-01-29,TNG-TS1-INV07,19.38,4.01,283.0,0.29
2026-01-29,TNG-TS1-INV08,18.92,4.19,283.0,0.28
2026-01-29,TNG-TS1-INV09,17.66,4.04,282.0,0.26
2026-01-29,TNG-TS2-INV21,16.57,3.58,291.0,0.24
2026-01-29,TNG-TS2-INV22,12.73,2.99,291.0,0.18
2026-01-29,TNG-TS2-INV23,17.61,3.98,291.0,0.25
2026-01-29,TNG-TS2-INV24,22.89,5.06,291.0,0.33
2026-01-29,TNG-TS2-INV25,23.3,5.03,291.0,0.33
2026-01-29,TNG-TS2-INV26,15.07,3.23,290.0,0.22
2026-01-29,TNG-TS2-INV27,8.61,1.99,260.0,0.14
2026-01-30,TNG-TS1-INV01,60.68,13.65,283.0,0.89
2026-01-30,TNG-TS1-INV02,62.35,13.37,283.0,0.92
2026-01-30,TNG-TS1-INV03,60.56,13.45,283.0,0.89
2026-01-30,TNG-TS1-INV04,65.94,14.23,283.0,0.97
2026-01-30,TNG-TS1-INV05,48.04,10.77,283.0,0.71
2026-01-30,TNG-TS1-INV06,35.83,7.7,260.0,0.57
2026-01-30,TNG-TS1-INV07,48.02,9.86,283.0,0.71
2026-01-30,TNG-TS1-INV08,56.91,13.01,283.0,0.84
2026-01-30,TNG-TS1-INV09,50.47,11.1,282.0,0.75
2026-01-30,TNG-TS2-INV21,31.08,6.65,291.0,0.45
2026-01-30,TNG-TS2-INV22,22.76,5.16,291.0,0.33
2026-01-30,TNG-TS2-INV23,56.23,13.35,291.0,0.81
2026-01-30,TNG-TS2-INV24,58.36,12.99,291.0,0.84
2026-01-30,TNG-TS2-INV25,47.01,10.33,291.0,0.67
2026-01-30,TNG-TS2-INV26,21.93,4.6,290.0,0.32
2026-01-30,TNG-TS2-INV27,13.2,2.95,260.0,0.21
2026-01-31,TNG-TS1-INV01,787.8,193.7,283.0,11.6
2026-01-31,TNG-TS1-INV02,657.23,165.26,283.0,9.68
2026-01-31,TNG-TS1-INV03,651.5,159.28,283.0,9.59
2026-01-31,TNG-TS1-INV04,633.65,147.82,283.0,9.33
2026-01-31,TNG-TS1-INV05,542.96,129.78,283.0,7.99
2026-01-31,TNG-TS1-INV06,384.9,89.95,260.0,6.17
2026-01-31,TNG-TS1-INV07,463.31,108.12,283.0,6.82
2026-01-31,TNG-TS1-INV08,578.74,137.24,283.0,8.52
2026-01-31,TNG-TS1-INV09,583.22,139.31,282.0,8.62
2026-01-31,TNG-TS2-INV21,397.64,99.33,291.0,5.69
2026-01-31,TNG-TS2-INV22,291.25,71.96,291.0,4.17
2026-01-31,TNG-TS2-INV23,532.67,128.84,291.0,7.63
2026-01-31,TNG-TS2-INV24,447.23,108.39,291.0,6.4
