time_start,zone,mfrr_up_price_eur_mwh,mfrr_up_volume_mwh,mfrr_down_price_eur_mwh,mfrr_down_volume_mwh
2025-07-31T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T10:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-31T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-31T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-31T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-31T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T04:00:00,SE1,0.0,0.0,0.0,0.0
