time_start,zone,mfrr_cm_up_price_eur_mw,mfrr_cm_up_volume_mw,mfrr_cm_down_price_eur_mw,mfrr_cm_down_volume_mw
2025-04-10T23:00:00,SN4,36.98,35.0,8.0,100.0
2025-04-11T00:00:00,SN1,10.4,202.0,66.97,213.0
2025-04-11T00:00:00,SN2,10.4,139.0,66.97,528.0
2025-04-11T00:00:00,SN3,10.4,487.0,20.0,174.0
2025-04-11T00:00:00,SN4,12.19,30.0,20.0,81.0
2025-04-11T01:00:00,SN1,10.0,199.0,63.8,237.0
2025-04-11T01:00:00,SN2,10.0,131.0,63.8,533.0
2025-04-11T01:00:00,SN3,10.4,494.0,47.83,176.0
2025-04-11T01:00:00,SN4,12.19,34.0,47.83,82.0
2025-04-11T02:00:00,SN1,10.4,202.0,64.47,204.0
2025-04-11T02:00:00,SN2,10.4,140.0,64.47,537.0
2025-04-11T02:00:00,SN3,10.4,487.0,20.0,175.0
2025-04-11T02:00:00,SN4,12.19,30.0,20.0,80.0
2025-04-11T03:00:00,SN1,9.0,207.0,60.8,225.0
2025-04-11T03:00:00,SN2,9.0,128.0,60.8,522.0
2025-04-11T03:00:00,SN3,10.4,494.0,20.0,174.0
2025-04-11T03:00:00,SN4,12.19,34.0,20.0,81.0
2025-04-11T04:00:00,SN1,10.0,208.0,63.8,244.0
2025-04-11T04:00:00,SN2,10.0,130.0,63.8,500.0
2025-04-11T04:00:00,SN3,10.4,487.0,8.27,170.0
2025-04-11T04:00:00,SN4,25.0,33.0,8.27,80.0
2025-04-11T05:00:00,SN1,10.4,212.0,60.8,223.0
2025-04-11T05:00:00,SN2,10.4,130.0,60.8,496.0
2025-04-11T05:00:00,SN3,10.4,479.0,37.42,180.0
2025-04-11T05:00:00,SN4,12.19,31.0,37.42,81.0
2025-04-11T06:00:00,SN1,12.19,251.0,76.8,258.0
2025-04-11T06:00:00,SN2,12.19,155.0,40.0,390.0
2025-04-11T06:00:00,SN3,12.19,472.0,32.76,180.0
2025-04-11T06:00:00,SN4,12.19,30.0,32.76,50.0
2025-04-11T07:00:00,SN1,10.0,206.0,63.8,228.0
2025-04-11T07:00:00,SN2,10.0,140.0,25.0,393.0
2025-04-11T07:00:00,SN3,10.4,542.0,20.0,187.0
2025-04-11T07:00:00,SN4,10.4,31.0,20.0,40.0
2025-04-11T08:00:00,SN1,11.8,236.0,63.8,238.0
2025-04-11T08:00:00,SN2,11.8,140.0,63.8,415.0
2025-04-11T08:00:00,SN3,18.03,522.0,20.0,172.0
2025-04-11T08:00:00,SN4,18.03,30.0,20.0,35.0
2025-04-11T09:00:00,SN1,9.8,206.0,88.8,273.0
2025-04-11T09:00:00,SN2,9.8,114.0,56.98,527.0
2025-04-11T09:00:00,SN3,12.19,544.0,23.79,190.0
2025-04-11T09:00:00,SN4,12.19,31.0,23.79,31.0
2025-04-11T10:00:00,SN1,9.8,206.0,88.8,271.0
2025-04-11T10:00:00,SN2,9.8,129.0,56.98,526.0
2025-04-11T10:00:00,SN3,12.19,542.0,53.0,198.0
2025-04-11T10:00:00,SN4,12.19,30.0,53.0,6.0
2025-04-11T11:00:00,SN1,10.0,206.0,76.8,243.0
2025-04-11T11:00:00,SN2,10.0,132.0,62.36,525.0
2025-04-11T11:00:00,SN3,12.19,519.0,47.83,197.0
2025-04-11T11:00:00,SN4,12.19,31.0,47.83,6.0
2025-04-11T12:00:00,SN1,12.0,172.0,60.8,269.0
2025-04-11T12:00:00,SN2,12.0,160.0,60.8,506.0
2025-04-11T12:00:00,SN3,12.0,542.0,20.0,172.0
2025-04-11T12:00:00,SN4,19.95,30.0,20.0,8.0
2025-04-11T13:00:00,SN1,11.8,172.0,50.0,250.0
2025-04-11T13:00:00,SN2,11.8,143.0,50.0,486.0
2025-04-11T13:00:00,SN3,11.8,564.0,24.25,186.0
2025-04-11T13:00:00,SN4,12.19,31.0,24.25,8.0
2025-04-11T14:00:00,SN1,22.0,172.0,44.0,233.0
2025-04-11T14:00:00,SN2,22.0,160.0,44.0,452.0
2025-04-11T14:00:00,SN3,22.0,543.0,44.0,181.0
2025-04-11T14:00:00,SN4,22.0,30.0,44.0,34.0
2025-04-11T15:00:00,SN1,12.0,142.0,43.6,234.0
2025-04-11T15:00:00,SN2,12.0,158.0,43.6,442.0
2025-04-11T15:00:00,SN3,12.0,564.0,20.0,186.0
2025-04-11T15:00:00,SN4,12.19,31.0,20.0,34.0
2025-04-11T16:00:00,SN1,50.57,52.0,55.0,256.0
2025-04-11T16:00:00,SN2,50.57,235.0,55.0,461.0
2025-04-11T16:00:00,SN3,50.57,577.0,20.0,172.0
2025-04-11T16:00:00,SN4,50.57,30.0,20.0,34.0
2025-04-11T17:00:00,SN1,62.3,52.0,45.0,235.0
2025-04-11T17:00:00,SN2,62.3,224.0,45.0,431.0
2025-04-11T17:00:00,SN3,62.3,584.0,20.0,172.0
2025-04-11T17:00:00,SN4,62.3,31.0,20.0,43.0
2025-04-11T18:00:00,SN1,76.9,72.0,45.0,237.0
2025-04-11T18:00:00,SN2,76.9,229.0,45.0,470.0
2025-04-11T18:00:00,SN3,76.9,576.0,8.27,176.0
2025-04-11T18:00:00,SN4,76.9,30.0,8.27,42.0
2025-04-11T19:00:00,SN1,76.9,72.0,45.0,239.0
2025-04-11T19:00:00,SN2,76.9,229.0,45.0,471.0
2025-04-11T19:00:00,SN3,76.9,557.0,8.27,178.0
2025-04-11T19:00:00,SN4,76.9,36.0,8.27,42.0
2025-04-11T20:00:00,SN1,79.8,82.0,43.6,265.0
2025-04-11T20:00:00,SN2,79.8,224.0,43.6,456.0
2025-04-11T20:00:00,SN3,79.8,550.0,8.27,179.0
2025-04-11T20:00:00,SN4,80.21,32.0,8.27,42.0
2025-04-11T21:00:00,SN1,141.7,52.0,40.8,291.0
2025-04-11T21:00:00,SN2,141.7,224.0,40.8,455.0
2025-04-11T21:00:00,SN3,141.7,559.0,8.27,174.0
2025-04-11T21:00:00,SN4,141.7,36.0,8.27,42.0
2025-04-11T22:00:00,SN1,23.0,52.0,43.6,238.0
2025-04-11T22:00:00,SN2,23.0,205.0,43.6,485.0
2025-04-11T22:00:00,SN3,23.0,564.0,8.27,179.0
2025-04-11T22:00:00,SN4,25.0,31.0,8.27,42.0
2025-04-11T23:00:00,SN1,10.4,138.0,40.8,236.0
2025-04-11T23:00:00,SN2,10.4,140.0,40.8,490.0
2025-04-11T23:00:00,SN3,10.4,539.0,8.27,175.0
2025-04-11T23:00:00,SN4,25.0,35.0,8.27,42.0
2025-04-12T00:00:00,SN1,11.8,279.0,40.6,137.0
2025-04-12T00:00:00,SN2,11.8,68.0,40.6,489.0
2025-04-12T00:00:00,SN3,11.8,470.0,12.29,160.0
2025-04-12T00:00:00,SN4,12.18,30.0,12.29,50.0
2025-04-12T01:00:00,SN1,11.8,278.0,35.0,117.0
2025-04-12T01:00:00,SN2,11.8,69.0,35.0,501.0
2025-04-12T01:00:00,SN3,11.8,477.0,12.29,155.0
2025-04-12T01:00:00,SN4,12.18,30.0,12.29,50.0
2025-04-12T02:00:00,SN1,25.0,271.0,34.8,142.0
2025-04-12T02:00:00,SN2,25.0,91.0,34.8,484.0
2025-04-12T02:00:00,SN3,25.0,471.0,12.29,147.0
2025-04-12T02:00:00,SN4,25.0,31.0,12.29,50.0
2025-04-12T03:00:00,SN1,17.0,267.0,34.8,140.0
2025-04-12T03:00:00,SN2,17.0,90.0,34.8,479.0
2025-04-12T03:00:00,SN3,17.0,477.0,20.0,161.0
2025-04-12T03:00:00,SN4,17.0,30.0,20.0,51.0
2025-04-12T04:00:00,SN1,19.0,268.0,34.8,140.0
2025-04-12T04:00:00,SN2,19.0,106.0,34.8,483.0
2025-04-12T04:00:00,SN3,19.0,470.0,12.29,158.0
2025-04-12T04:00:00,SN4,19.0,30.0,12.29,50.0
2025-04-12T05:00:00,SN1,19.0,283.0,35.0,139.0
2025-04-12T05:00:00,SN2,19.0,106.0,35.0,515.0
2025-04-12T05:00:00,SN3,19.0,454.0,12.29,132.0
2025-04-12T05:00:00,SN4,25.0,31.0,12.29,50.0
2025-04-12T06:00:00,SN1,11.8,303.0,40.6,138.0
2025-04-12T06:00:00,SN2,11.8,94.0,40.6,545.0
2025-04-12T06:00:00,SN3,11.8,455.0,12.29,160.0
2025-04-12T06:00:00,SN4,25.0,34.0,5.0,50.0
2025-04-12T07:00:00,SN1,19.0,337.0,34.8,138.0
2025-04-12T07:00:00,SN2,19.0,129.0,34.8,481.0
2025-04-12T07:00:00,SN3,22.0,486.0,12.29,160.0
2025-04-12T07:00:00,SN4,22.0,30.0,12.29,50.0
2025-04-12T08:00:00,SN1,15.0,307.0,35.0,138.0
2025-04-12T08:00:00,SN2,15.0,104.0,35.0,505.0
2025-04-12T08:00:00,SN3,15.0,455.0,12.29,156.0
2025-04-12T08:00:00,SN4,15.0,30.0,12.29,50.0
2025-04-12T09:00:00,SN1,17.0,306.0,35.0,138.0
2025-04-12T09:00:00,SN2,17.0,114.0,35.0,502.0
2025-04-12T09:00:00,SN3,17.0,452.0,12.29,154.0
2025-04-12T09:00:00,SN4,17.0,30.0,12.29,50.0
2025-04-12T10:00:00,SN1,17.0,306.0,40.6,137.0
2025-04-12T10:00:00,SN2,17.0,114.0,40.6,531.0
2025-04-12T10:00:00,SN3,22.0,451.0,24.23,156.0
2025-04-12T10:00:00,SN4,22.0,30.0,24.23,52.0
2025-04-12T11:00:00,SN1,15.0,304.0,59.42,157.0
2025-04-12T11:00:00,SN2,15.0,104.0,59.42,523.0
2025-04-12T11:00:00,SN3,22.0,460.0,59.42,158.0
2025-04-12T11:00:00,SN4,22.0,30.0,59.42,34.0
2025-04-12T12:00:00,SN1,17.0,305.0,42.8,158.0
2025-04-12T12:00:00,SN2,17.0,133.0,40.6,524.0
2025-04-12T12:00:00,SN3,17.0,440.0,40.6,156.0
2025-04-12T12:00:00,SN4,17.0,30.0,40.6,34.0
2025-04-12T13:00:00,SN1,22.0,334.0,42.8,160.0
2025-04-12T13:00:00,SN2,22.0,143.0,40.6,533.0
2025-04-12T13:00:00,SN3,22.0,448.0,40.6,156.0
2025-04-12T13:00:00,SN4,22.0,31.0,40.6,34.0
2025-04-12T14:00:00,SN1,22.0,334.0,49.8,179.0
2025-04-12T14:00:00,SN2,22.0,153.0,40.6,521.0
2025-04-12T14:00:00,SN3,22.0,442.0,40.6,157.0
2025-04-12T14:00:00,SN4,22.0,30.0,40.6,34.0
2025-04-12T15:00:00,SN1,19.0,334.0,42.0,139.0
2025-04-12T15:00:00,SN2,19.0,138.0,42.0,545.0
2025-04-12T15:00:00,SN3,22.0,480.0,42.0,156.0
2025-04-12T15:00:00,SN4,22.0,30.0,42.0,34.0
2025-04-12T16:00:00,SN1,11.8,305.0,40.6,140.0
2025-04-12T16:00:00,SN2,11.8,128.0,40.6,548.0
2025-04-12T16:00:00,SN3,24.61,473.0,40.6,156.0
2025-04-12T16:00:00,SN4,24.61,30.0,40.6,34.0
2025-04-12T17:00:00,SN1,11.8,242.0,40.6,204.0
2025-04-12T17:00:00,SN2,21.56,173.0,40.6,541.0
2025-04-12T17:00:00,SN3,24.39,472.0,40.6,158.0
2025-04-12T17:00:00,SN4,24.39,30.0,40.6,34.0
2025-04-12T18:00:00,SN1,27.0,273.0,62.8,263.0
2025-04-12T18:00:00,SN2,27.0,203.0,40.6,532.0
2025-04-12T18:00:00,SN3,27.0,467.0,40.6,188.0
2025-04-12T18:00:00,SN4,27.0,30.0,40.6,34.0
2025-04-12T19:00:00,SN1,28.8,258.0,46.21,270.0
2025-04-12T19:00:00,SN2,28.8,203.0,46.21,551.0
2025-04-12T19:00:00,SN3,28.8,475.0,46.21,197.0
2025-04-12T19:00:00,SN4,28.8,30.0,46.21,32.0
2025-04-12T20:00:00,SN1,25.0,228.0,59.42,270.0
2025-04-12T20:00:00,SN2,25.0,184.0,59.42,549.0
2025-04-12T20:00:00,SN3,50.57,474.0,59.42,199.0
2025-04-12T20:00:00,SN4,50.57,32.0,59.42,32.0
2025-04-12T21:00:00,SN1,22.2,228.0,49.98,270.0
2025-04-12T21:00:00,SN2,22.2,149.0,49.98,550.0
2025-04-12T21:00:00,SN3,25.0,480.0,49.98,198.0
2025-04-12T21:00:00,SN4,25.0,32.0,49.98,32.0
2025-04-12T22:00:00,SN1,19.0,243.0,60.0,245.0
2025-04-12T22:00:00,SN2,19.0,149.0,60.0,588.0
2025-04-12T22:00:00,SN3,25.0,488.0,60.0,210.0
2025-04-12T22:00:00,SN4,25.0,4.0,60.0,7.0
2025-04-12T23:00:00,SN1,23.0,228.0,49.98,244.0
2025-04-12T23:00:00,SN2,23.0,174.0,49.98,530.0
2025-04-12T23:00:00,SN3,50.57,488.0,49.98,200.0
2025-04-12T23:00:00,SN4,50.57,4.0,49.98,7.0
2025-04-13T00:00:00,SN1,11.8,238.0,50.0,213.0
2025-04-13T00:00:00,SN2,17.0,135.0,50.0,566.0
2025-04-13T00:00:00,SN3,25.0,507.0,50.0,195.0
2025-04-13T00:00:00,SN4,25.0,4.0,50.0,7.0
2025-04-13T01:00:00,SN1,15.0,241.0,49.98,235.0
2025-04-13T01:00:00,SN2,15.0,120.0,49.98,552.0
2025-04-13T01:00:00,SN3,25.0,515.0,49.98,186.0
2025-04-13T01:00:00,SN4,25.0,7.0,49.98,8.0
2025-04-13T02:00:00,SN1,18.8,222.0,45.0,235.0
2025-04-13T02:00:00,SN2,21.0,153.0,45.0,544.0
2025-04-13T02:00:00,SN3,25.0,508.0,45.0,196.0
2025-04-13T02:00:00,SN4,25.0,5.0,45.0,6.0
2025-04-13T03:00:00,SN1,50.57,243.0,44.0,236.0
2025-04-13T03:00:00,SN2,50.57,125.0,44.0,539.0
2025-04-13T03:00:00,SN3,50.57,516.0,44.0,194.0
2025-04-13T03:00:00,SN4,50.57,6.0,44.0,14.0
2025-04-13T04:00:00,SN1,17.0,237.0,44.0,233.0
2025-04-13T04:00:00,SN2,17.0,134.0,44.0,544.0
2025-04-13T04:00:00,SN3,25.0,507.0,44.0,195.0
2025-04-13T04:00:00,SN4,25.0,7.0,44.0,14.0
2025-04-13T05:00:00,SN1,17.0,243.0,45.0,211.0
2025-04-13T05:00:00,SN2,17.0,135.0,45.0,568.0
2025-04-13T05:00:00,SN3,38.84,492.0,45.0,186.0
2025-04-13T05:00:00,SN4,38.84,8.0,45.0,21.0
2025-04-13T06:00:00,SN1,17.0,243.0,42.8,223.0
2025-04-13T06:00:00,SN2,17.0,135.0,42.8,551.0
2025-04-13T06:00:00,SN3,38.84,493.0,42.8,187.0
2025-04-13T06:00:00,SN4,38.84,7.0,42.8,27.0
2025-04-13T07:00:00,SN1,21.24,243.0,42.8,223.0
2025-04-13T07:00:00,SN2,21.24,125.0,42.8,548.0
2025-04-13T07:00:00,SN3,50.57,501.0,42.8,187.0
2025-04-13T07:00:00,SN4,50.57,8.0,42.8,31.0
2025-04-13T08:00:00,SN1,19.0,226.0,45.0,268.0
2025-04-13T08:00:00,SN2,19.0,145.0,45.0,548.0
2025-04-13T08:00:00,SN3,50.57,484.0,45.0,194.0
2025-04-13T08:00:00,SN4,63.36,7.0,45.0,4.0
2025-04-13T09:00:00,SN1,21.0,215.0,43.79,261.0
2025-04-13T09:00:00,SN2,21.0,155.0,43.79,518.0
2025-04-13T09:00:00,SN3,43.0,489.0,43.79,182.0
2025-04-13T09:00:00,SN4,43.0,3.0,43.79,10.0
2025-04-13T10:00:00,SN1,50.57,249.0,42.8,221.0
2025-04-13T10:00:00,SN2,50.57,215.0,42.8,516.0
2025-04-13T10:00:00,SN3,50.57,466.0,42.8,173.0
2025-04-13T10:00:00,SN4,50.57,3.0,42.8,8.0
2025-04-13T11:00:00,SN1,50.57,242.0,45.0,222.0
2025-04-13T11:00:00,SN2,50.57,220.0,45.0,493.0
2025-04-13T11:00:00,SN3,50.57,481.0,45.0,183.0
2025-04-13T11:00:00,SN4,50.57,3.0,45.0,10.0
2025-04-13T12:00:00,SN1,37.0,232.0,55.8,218.0
2025-04-13T12:00:00,SN2,37.0,220.0,55.8,494.0
2025-04-13T12:00:00,SN3,37.0,472.0,55.8,159.0
2025-04-13T12:00:00,SN4,37.0,3.0,55.8,8.0
2025-04-13T13:00:00,SN1,50.57,232.0,45.0,218.0
2025-04-13T13:00:00,SN2,50.57,205.0,45.0,503.0
2025-04-13T13:00:00,SN3,50.57,481.0,45.0,158.0
2025-04-13T13:00:00,SN4,50.57,3.0,45.0,10.0
2025-04-13T14:00:00,SN1,50.57,232.0,44.0,217.0
2025-04-13T14:00:00,SN2,50.57,215.0,44.0,496.0
2025-04-13T14:00:00,SN3,50.57,473.0,44.0,157.0
2025-04-13T14:00:00,SN4,50.57,3.0,44.0,8.0
2025-04-13T15:00:00,SN1,50.57,232.0,42.8,216.0
2025-04-13T15:00:00,SN2,50.57,215.0,42.8,500.0
2025-04-13T15:00:00,SN3,50.57,481.0,42.8,149.0
2025-04-13T15:00:00,SN4,50.57,6.0,42.8,8.0
2025-04-13T16:00:00,SN1,38.8,262.0,37.6,200.0
2025-04-13T16:00:00,SN2,38.8,215.0,37.6,509.0
2025-04-13T16:00:00,SN3,38.8,473.0,37.6,149.0
2025-04-13T16:00:00,SN4,38.8,3.0,37.6,7.0
2025-04-13T17:00:00,SN1,37.0,230.0,40.0,201.0
2025-04-13T17:00:00,SN2,37.0,220.0,40.0,537.0
2025-04-13T17:00:00,SN3,37.0,472.0,40.0,149.0
2025-04-13T17:00:00,SN4,37.0,5.0,40.0,9.0
2025-04-13T18:00:00,SN1,37.0,229.0,44.0,224.0
2025-04-13T18:00:00,SN2,37.0,230.0,44.0,538.0
2025-04-13T18:00:00,SN3,37.0,473.0,44.0,197.0
2025-04-13T18:00:00,SN4,37.0,5.0,44.0,31.0
2025-04-13T19:00:00,SN1,25.0,202.0,35.0,218.0
2025-04-13T19:00:00,SN2,25.0,175.0,35.0,489.0
2025-04-13T19:00:00,SN3,85.0,500.0,19.29,157.0
2025-04-13T19:00:00,SN4,150.42,7.0,10.0,29.0
2025-04-13T20:00:00,SN1,33.0,241.0,40.0,211.0
2025-04-13T20:00:00,SN2,33.0,205.0,40.0,559.0
2025-04-13T20:00:00,SN3,50.57,474.0,40.0,188.0
2025-04-13T20:00:00,SN4,50.57,5.0,40.0,28.0
2025-04-13T21:00:00,SN1,27.0,228.0,38.0,214.0
2025-04-13T21:00:00,SN2,27.0,185.0,38.0,539.0
2025-04-13T21:00:00,SN3,27.0,490.0,38.0,190.0
2025-04-13T21:00:00,SN4,27.0,7.0,38.0,30.0
2025-04-13T22:00:00,SN1,19.0,230.0,38.0,214.0
2025-04-13T22:00:00,SN2,19.0,145.0,38.0,534.0
2025-04-13T22:00:00,SN3,25.0,498.0,38.0,191.0
2025-04-13T22:00:00,SN4,25.0,4.0,38.0,29.0
2025-04-13T23:00:00,SN1,50.57,241.0,35.0,214.0
2025-04-13T23:00:00,SN2,50.57,135.0,35.0,499.0
2025-04-13T23:00:00,SN3,50.57,498.0,19.29,161.0
2025-04-13T23:00:00,SN4,50.57,6.0,19.29,29.0
2025-04-14T00:00:00,SN1,11.8,255.0,62.8,200.0
2025-04-14T00:00:00,SN2,11.8,147.0,38.0,535.0
2025-04-14T00:00:00,SN3,11.8,482.0,20.0,179.0
2025-04-14T00:00:00,SN4,34.68,4.0,20.0,37.0
2025-04-14T01:00:00,SN1,11.8,273.0,62.8,199.0
2025-04-14T01:00:00,SN2,11.8,129.0,35.0,539.0
2025-04-14T01:00:00,SN3,25.0,490.0,19.29,161.0
2025-04-14T01:00:00,SN4,25.0,7.0,19.29,31.0
2025-04-14T02:00:00,SN1,11.8,267.0,62.8,197.0
2025-04-14T02:00:00,SN2,11.8,147.0,38.0,529.0
2025-04-14T02:00:00,SN3,25.0,483.0,19.29,180.0
2025-04-14T02:00:00,SN4,25.0,5.0,5.0,24.0
2025-04-14T03:00:00,SN1,11.8,277.0,49.8,177.0
2025-04-14T03:00:00,SN2,11.8,134.0,38.0,548.0
2025-04-14T03:00:00,SN3,11.8,485.0,20.0,180.0
2025-04-14T03:00:00,SN4,25.0,6.0,20.0,23.0
2025-04-14T04:00:00,SN1,10.0,248.0,42.8,155.0
2025-04-14T04:00:00,SN2,10.0,149.0,38.0,562.0
2025-04-14T04:00:00,SN3,11.7,478.0,19.29,179.0
2025-04-14T04:00:00,SN4,25.0,7.0,19.29,14.0
2025-04-14T05:00:00,SN1,11.8,276.0,42.8,153.0
2025-04-14T05:00:00,SN2,11.8,129.0,38.0,540.0
2025-04-14T05:00:00,SN3,20.0,467.0,19.29,181.0
2025-04-14T05:00:00,SN4,25.0,8.0,19.29,21.0
2025-04-14T06:00:00,SN1,18.8,311.0,90.8,254.0
2025-04-14T06:00:00,SN2,18.8,181.0,34.0,442.0
2025-04-14T06:00:00,SN3,25.0,468.0,34.0,191.0
2025-04-14T06:00:00,SN4,25.0,7.0,34.0,4.0
2025-04-14T07:00:00,SN1,20.0,252.0,78.8,232.0
2025-04-14T07:00:00,SN2,20.0,232.0,28.0,440.0
2025-04-14T07:00:00,SN3,25.0,488.0,24.24,199.0
2025-04-14T07:00:00,SN4,25.0,8.0,24.24,6.0
2025-04-14T08:00:00,SN1,25.0,280.0,65.8,236.0
2025-04-14T08:00:00,SN2,25.0,256.0,28.7,456.0
2025-04-14T08:00:00,SN3,75.8,468.0,28.7,192.0
2025-04-14T08:00:00,SN4,75.8,7.0,28.7,4.0
2025-04-14T09:00:00,SN1,18.8,279.0,78.8,252.0
2025-04-14T09:00:00,SN2,18.8,225.0,28.0,431.0
2025-04-14T09:00:00,SN3,25.0,487.0,28.0,197.0
2025-04-14T09:00:00,SN4,25.0,5.0,28.0,8.0
2025-04-14T10:00:00,SN1,20.0,261.0,78.8,233.0
2025-04-14T10:00:00,SN2,20.0,241.0,55.8,443.0
2025-04-14T10:00:00,SN3,20.0,460.0,55.8,186.0
2025-04-14T10:00:00,SN4,20.0,3.0,55.8,8.0
2025-04-14T11:00:00,SN1,17.0,247.0,90.8,252.0
2025-04-14T11:00:00,SN2,17.0,229.0,27.0,430.0
2025-04-14T11:00:00,SN3,17.0,485.0,27.0,193.0
2025-04-14T11:00:00,SN4,17.0,3.0,27.0,7.0
2025-04-14T12:00:00,SN1,19.0,248.0,78.8,233.0
2025-04-14T12:00:00,SN2,19.0,239.0,37.55,453.0
2025-04-14T12:00:00,SN3,19.0,465.0,37.55,183.0
2025-04-14T12:00:00,SN4,19.0,3.0,37.55,6.0
2025-04-14T13:00:00,SN1,17.0,264.0,90.8,254.0
2025-04-14T13:00:00,SN2,17.0,214.0,24.24,430.0
2025-04-14T13:00:00,SN3,17.0,485.0,24.24,193.0
2025-04-14T13:00:00,SN4,17.0,3.0,24.24,10.0
2025-04-14T14:00:00,SN1,19.0,275.0,78.8,239.0
2025-04-14T14:00:00,SN2,19.0,239.0,27.89,441.0
2025-04-14T14:00:00,SN3,19.0,458.0,27.89,182.0
2025-04-14T14:00:00,SN4,19.0,3.0,27.89,8.0
2025-04-14T15:00:00,SN1,11.8,285.0,90.8,261.0
2025-04-14T15:00:00,SN2,11.8,204.0,24.82,459.0
2025-04-14T15:00:00,SN3,11.8,474.0,24.82,180.0
2025-04-14T15:00:00,SN4,11.8,4.0,24.82,6.0
2025-04-14T16:00:00,SN1,20.0,290.0,62.8,246.0
2025-04-14T16:00:00,SN2,20.0,199.0,31.0,482.0
2025-04-14T16:00:00,SN3,20.0,459.0,31.0,157.0
2025-04-14T16:00:00,SN4,20.0,3.0,31.0,8.0
2025-04-14T17:00:00,SN1,15.0,262.0,34.8,189.0
2025-04-14T17:00:00,SN2,15.0,170.0,34.0,498.0
2025-04-14T17:00:00,SN3,20.0,471.0,34.0,196.0
2025-04-14T17:00:00,SN4,20.0,4.0,34.0,10.0
2025-04-14T18:00:00,SN1,20.0,337.0,49.8,187.0
2025-04-14T18:00:00,SN2,20.0,199.0,49.8,573.0
2025-04-14T18:00:00,SN3,69.94,460.0,49.8,205.0
2025-04-14T18:00:00,SN4,69.94,3.0,49.8,8.0
2025-04-14T19:00:00,SN1,23.0,292.0,53.0,212.0
2025-04-14T19:00:00,SN2,23.0,219.0,53.0,568.0
2025-04-14T19:00:00,SN3,69.94,479.0,53.0,223.0
2025-04-14T19:00:00,SN4,69.94,7.0,53.0,8.0
2025-04-14T20:00:00,SN1,17.0,307.0,49.8,187.0
2025-04-14T20:00:00,SN2,17.0,174.0,48.96,618.0
2025-04-14T20:00:00,SN3,50.76,459.0,48.96,200.0
2025-04-14T20:00:00,SN4,50.76,5.0,48.96,6.0
2025-04-14T21:00:00,SN1,11.8,262.0,40.0,192.0
2025-04-14T21:00:00,SN2,11.8,149.0,40.0,604.0
2025-04-14T21:00:00,SN3,25.0,479.0,40.0,204.0
2025-04-14T21:00:00,SN4,25.0,7.0,40.0,8.0
2025-04-14T22:00:00,SN1,10.0,266.0,49.8,190.0
2025-04-14T22:00:00,SN2,10.0,146.0,49.8,611.0
2025-04-14T22:00:00,SN3,25.0,474.0,49.8,200.0
2025-04-14T22:00:00,SN4,25.0,4.0,49.8,7.0
2025-04-14T23:00:00,SN1,9.0,236.0,45.0,174.0
2025-04-14T23:00:00,SN2,10.0,148.0,45.0,608.0
2025-04-14T23:00:00,SN3,25.0,486.0,45.0,210.0
2025-04-14T23:00:00,SN4,25.0,6.0,45.0,9.0
2025-04-15T00:00:00,SN1,11.8,307.0,72.0,182.0
2025-04-15T00:00:00,SN2,11.8,125.0,72.0,608.0
2025-04-15T00:00:00,SN3,11.8,423.0,72.0,208.0
2025-04-15T00:00:00,SN4,25.0,5.0,72.0,11.0
2025-04-15T01:00:00,SN1,11.8,307.0,72.0,184.0
2025-04-15T01:00:00,SN2,11.8,144.0,72.0,610.0
2025-04-15T01:00:00,SN3,11.8,426.0,72.0,208.0
2025-04-15T01:00:00,SN4,11.8,5.0,72.0,8.0
2025-04-15T02:00:00,SN1,11.8,307.0,49.8,204.0
2025-04-15T02:00:00,SN2,11.8,144.0,49.8,591.0
2025-04-15T02:00:00,SN3,11.8,419.0,49.8,208.0
2025-04-15T02:00:00,SN4,12.19,3.0,49.8,7.0
2025-04-15T03:00:00,SN1,11.8,301.0,49.8,203.0
2025-04-15T03:00:00,SN2,11.8,124.0,49.8,584.0
2025-04-15T03:00:00,SN3,20.0,442.0,49.8,217.0
2025-04-15T03:00:00,SN4,25.0,9.0,49.8,6.0
2025-04-15T04:00:00,SN1,11.8,307.0,72.0,202.0
2025-04-15T04:00:00,SN2,11.8,139.0,72.0,579.0
2025-04-15T04:00:00,SN3,11.8,423.0,72.0,218.0
2025-04-15T04:00:00,SN4,25.0,7.0,72.0,11.0
2025-04-15T05:00:00,SN1,11.8,307.0,49.8,199.0
2025-04-15T05:00:00,SN2,11.8,144.0,49.8,584.0
2025-04-15T05:00:00,SN3,50.57,428.0,49.8,218.0
2025-04-15T05:00:00,SN4,61.66,8.0,49.8,16.0
2025-04-15T06:00:00,SN1,19.0,291.0,72.0,192.0
2025-04-15T06:00:00,SN2,19.0,184.0,72.0,604.0
2025-04-15T06:00:00,SN3,56.94,399.0,72.0,210.0
2025-04-15T06:00:00,SN4,56.94,7.0,72.0,21.0
2025-04-15T07:00:00,SN1,35.87,236.0,44.0,167.0
2025-04-15T07:00:00,SN2,35.87,199.0,44.0,595.0
2025-04-15T07:00:00,SN3,35.87,417.0,44.0,215.0
2025-04-15T07:00:00,SN4,35.87,8.0,44.0,26.0
2025-04-15T08:00:00,SN1,19.0,236.0,31.0,180.0
2025-04-15T08:00:00,SN2,19.0,230.0,31.0,574.0
2025-04-15T08:00:00,SN3,50.57,400.0,31.0,197.0
2025-04-15T08:00:00,SN4,50.57,5.0,31.0,36.0
