time_start,zone,mfrr_cm_up_price_eur_mw,mfrr_cm_up_volume_mw,mfrr_cm_down_price_eur_mw,mfrr_cm_down_volume_mw
2024-06-01T23:00:00,SN2,0.0,0.0,26.0,333.0
2024-06-01T23:00:00,SN3,6.4,47.0,26.0,140.0
2024-06-01T23:00:00,SN4,6.4,3.0,26.0,2.0
2024-06-02T00:00:00,SN1,5.0,50.0,32.0,165.0
2024-06-02T00:00:00,SN2,5.0,5.0,32.0,260.0
2024-06-02T00:00:00,SN3,5.0,142.0,32.0,170.0
2024-06-02T00:00:00,SN4,5.0,3.0,32.0,5.0
2024-06-02T01:00:00,SN1,0.0,0.0,32.0,160.0
2024-06-02T01:00:00,SN2,6.68,24.0,32.0,265.0
2024-06-02T01:00:00,SN3,6.68,172.0,32.0,170.0
2024-06-02T01:00:00,SN4,25.0,5.0,32.0,5.0
2024-06-02T02:00:00,SN1,0.0,0.0,32.0,160.0
2024-06-02T02:00:00,SN2,6.68,24.0,32.0,260.0
2024-06-02T02:00:00,SN3,6.68,172.0,32.0,170.0
2024-06-02T02:00:00,SN4,25.0,5.0,32.0,10.0
2024-06-02T03:00:00,SN1,0.0,0.0,32.0,160.0
2024-06-02T03:00:00,SN2,6.68,24.0,32.0,265.0
2024-06-02T03:00:00,SN3,6.68,172.0,32.0,170.0
2024-06-02T03:00:00,SN4,25.0,5.0,32.0,5.0
2024-06-02T04:00:00,SN1,0.0,0.0,32.0,160.0
2024-06-02T04:00:00,SN2,6.68,24.0,32.0,263.0
2024-06-02T04:00:00,SN3,6.68,172.0,32.0,170.0
2024-06-02T04:00:00,SN4,25.0,5.0,32.0,7.0
2024-06-02T05:00:00,SN1,0.0,0.0,35.0,160.0
2024-06-02T05:00:00,SN2,6.68,24.0,35.0,235.0
2024-06-02T05:00:00,SN3,6.68,172.0,35.0,200.0
2024-06-02T05:00:00,SN4,25.0,5.0,35.0,5.0
2024-06-02T06:00:00,SN1,0.0,0.0,32.0,160.0
2024-06-02T06:00:00,SN2,7.6,24.0,32.0,268.0
2024-06-02T06:00:00,SN3,7.6,172.0,32.0,170.0
2024-06-02T06:00:00,SN4,25.0,5.0,32.0,2.0
2024-06-02T07:00:00,SN1,0.0,0.0,35.0,160.0
2024-06-02T07:00:00,SN2,7.6,24.0,35.0,238.0
2024-06-02T07:00:00,SN3,7.6,172.0,35.0,200.0
2024-06-02T07:00:00,SN4,25.0,5.0,35.0,2.0
2024-06-02T08:00:00,SN1,0.0,0.0,35.0,160.0
2024-06-02T08:00:00,SN2,7.6,24.0,35.0,238.0
2024-06-02T08:00:00,SN3,7.6,172.0,35.0,200.0
2024-06-02T08:00:00,SN4,25.0,5.0,35.0,2.0
2024-06-02T09:00:00,SN1,0.0,0.0,36.0,200.0
2024-06-02T09:00:00,SN2,5.0,29.0,36.0,198.0
2024-06-02T09:00:00,SN3,5.0,172.0,36.0,200.0
2024-06-02T09:00:00,SN4,25.0,5.0,36.0,2.0
2024-06-02T10:00:00,SN1,0.0,0.0,36.0,205.0
2024-06-02T10:00:00,SN2,5.0,29.0,36.0,193.0
2024-06-02T10:00:00,SN3,5.0,172.0,36.0,200.0
2024-06-02T10:00:00,SN4,25.0,5.0,36.0,2.0
2024-06-02T11:00:00,SN1,0.0,0.0,36.0,205.0
2024-06-02T11:00:00,SN2,5.0,29.0,36.0,193.0
2024-06-02T11:00:00,SN3,5.0,172.0,36.0,200.0
2024-06-02T11:00:00,SN4,25.0,5.0,36.0,2.0
2024-06-02T12:00:00,SN1,5.0,50.0,36.0,205.0
2024-06-02T12:00:00,SN2,5.0,5.0,36.0,192.0
2024-06-02T12:00:00,SN3,5.0,162.0,36.0,200.0
2024-06-02T12:00:00,SN4,5.0,3.0,36.0,3.0
2024-06-02T13:00:00,SN1,5.0,50.0,36.0,205.0
2024-06-02T13:00:00,SN2,5.0,5.0,36.0,193.0
2024-06-02T13:00:00,SN3,5.0,162.0,36.0,200.0
2024-06-02T13:00:00,SN4,5.0,3.0,36.0,2.0
2024-06-02T14:00:00,SN1,5.0,50.0,36.0,205.0
2024-06-02T14:00:00,SN2,5.0,5.0,36.0,193.0
2024-06-02T14:00:00,SN3,5.0,162.0,36.0,200.0
2024-06-02T14:00:00,SN4,5.0,3.0,36.0,2.0
2024-06-02T15:00:00,SN1,5.0,50.0,36.0,205.0
2024-06-02T15:00:00,SN2,5.0,5.0,36.0,193.0
2024-06-02T15:00:00,SN3,5.0,162.0,36.0,200.0
2024-06-02T15:00:00,SN4,5.0,3.0,36.0,2.0
2024-06-02T16:00:00,SN1,5.0,50.0,36.0,205.0
2024-06-02T16:00:00,SN2,5.0,24.0,36.0,192.0
2024-06-02T16:00:00,SN3,5.0,147.0,36.0,200.0
2024-06-02T16:00:00,SN4,0.0,0.0,36.0,3.0
2024-06-02T17:00:00,SN1,7.0,50.0,36.0,205.0
2024-06-02T17:00:00,SN2,7.0,24.0,36.0,191.0
2024-06-02T17:00:00,SN3,7.0,142.0,36.0,200.0
2024-06-02T17:00:00,SN4,25.0,5.0,36.0,4.0
2024-06-02T18:00:00,SN1,10.0,233.0,33.77,165.0
2024-06-02T18:00:00,SN2,10.0,35.0,33.77,258.0
2024-06-02T18:00:00,SN3,10.0,247.0,33.77,170.0
2024-06-02T18:00:00,SN4,35.0,5.0,33.77,7.0
2024-06-02T19:00:00,SN1,10.0,233.0,33.77,165.0
2024-06-02T19:00:00,SN2,10.0,35.0,33.77,259.0
2024-06-02T19:00:00,SN3,10.0,247.0,33.77,170.0
2024-06-02T19:00:00,SN4,35.0,5.0,33.77,6.0
2024-06-02T20:00:00,SN1,7.0,50.0,33.57,165.0
2024-06-02T20:00:00,SN2,7.0,35.0,33.57,256.0
2024-06-02T20:00:00,SN3,7.0,132.0,33.57,170.0
2024-06-02T20:00:00,SN4,25.0,5.0,33.57,9.0
2024-06-02T21:00:00,SN1,5.0,50.0,35.0,165.0
2024-06-02T21:00:00,SN2,5.0,35.0,35.0,224.0
2024-06-02T21:00:00,SN3,5.0,112.0,35.0,200.0
2024-06-02T21:00:00,SN4,25.0,5.0,35.0,11.0
2024-06-02T22:00:00,SN1,5.0,50.0,34.5,165.0
2024-06-02T22:00:00,SN2,5.0,35.0,34.5,246.0
2024-06-02T22:00:00,SN3,5.0,112.0,34.5,170.0
2024-06-02T22:00:00,SN4,25.0,5.0,34.5,19.0
2024-06-02T23:00:00,SN1,5.0,50.0,32.0,170.0
2024-06-02T23:00:00,SN2,5.0,35.0,32.0,234.0
2024-06-02T23:00:00,SN3,5.0,112.0,32.0,182.0
2024-06-02T23:00:00,SN4,25.0,5.0,32.0,14.0
2024-06-03T00:00:00,SN1,10.0,50.0,35.0,187.0
2024-06-03T00:00:00,SN2,10.0,37.0,35.0,187.0
2024-06-03T00:00:00,SN3,10.0,110.0,35.0,212.0
2024-06-03T00:00:00,SN4,10.0,5.0,35.0,14.0
2024-06-03T01:00:00,SN1,10.0,50.0,35.0,186.0
2024-06-03T01:00:00,SN2,10.0,37.0,35.0,190.0
2024-06-03T01:00:00,SN3,10.0,110.0,35.0,212.0
2024-06-03T01:00:00,SN4,10.0,5.0,35.0,12.0
2024-06-03T02:00:00,SN1,10.0,50.0,35.0,188.0
2024-06-03T02:00:00,SN2,10.0,37.0,35.0,187.0
2024-06-03T02:00:00,SN3,10.0,110.0,35.0,212.0
2024-06-03T02:00:00,SN4,10.0,5.0,35.0,13.0
2024-06-03T03:00:00,SN1,10.0,50.0,35.0,188.0
2024-06-03T03:00:00,SN2,10.0,37.0,35.0,187.0
2024-06-03T03:00:00,SN3,10.0,110.0,35.0,212.0
2024-06-03T03:00:00,SN4,10.0,5.0,35.0,13.0
2024-06-03T04:00:00,SN1,10.0,50.0,35.0,188.0
2024-06-03T04:00:00,SN2,10.0,37.0,35.0,188.0
2024-06-03T04:00:00,SN3,10.0,110.0,35.0,212.0
2024-06-03T04:00:00,SN4,10.0,5.0,35.0,12.0
2024-06-03T05:00:00,SN1,10.0,50.0,35.0,189.0
2024-06-03T05:00:00,SN2,10.0,37.0,35.0,187.0
2024-06-03T05:00:00,SN3,10.0,110.0,35.0,212.0
2024-06-03T05:00:00,SN4,10.0,5.0,35.0,12.0
2024-06-03T06:00:00,SN1,8.8,209.0,0.0,0.0
2024-06-03T06:00:00,SN2,8.8,93.0,0.0,0.0
2024-06-03T06:00:00,SN3,8.8,195.0,0.0,0.0
2024-06-03T06:00:00,SN4,8.8,3.0,0.0,0.0
2024-06-03T07:00:00,SN1,8.8,209.0,0.0,0.0
2024-06-03T07:00:00,SN2,8.8,93.0,0.0,0.0
2024-06-03T07:00:00,SN3,8.8,195.0,0.0,0.0
2024-06-03T07:00:00,SN4,8.8,3.0,0.0,0.0
2024-06-03T08:00:00,SN1,8.8,209.0,0.0,0.0
2024-06-03T08:00:00,SN2,8.8,93.0,0.0,0.0
2024-06-03T08:00:00,SN3,8.8,195.0,0.0,0.0
2024-06-03T08:00:00,SN4,8.8,3.0,0.0,0.0
2024-06-03T09:00:00,SN1,7.2,214.0,0.0,0.0
2024-06-03T09:00:00,SN2,7.2,93.0,0.0,0.0
2024-06-03T09:00:00,SN3,7.2,195.0,0.0,0.0
2024-06-03T09:00:00,SN4,7.2,3.0,0.0,0.0
2024-06-03T10:00:00,SN1,7.2,214.0,0.0,0.0
2024-06-03T10:00:00,SN2,7.2,93.0,0.0,0.0
2024-06-03T10:00:00,SN3,7.2,195.0,0.0,0.0
2024-06-03T10:00:00,SN4,7.2,3.0,0.0,0.0
2024-06-03T11:00:00,SN1,7.2,214.0,0.0,0.0
2024-06-03T11:00:00,SN2,7.2,93.0,0.0,0.0
2024-06-03T11:00:00,SN3,7.2,195.0,0.0,0.0
2024-06-03T11:00:00,SN4,7.2,3.0,0.0,0.0
2024-06-03T12:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T12:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T12:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T12:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T13:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T13:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T13:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T13:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T14:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T14:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T14:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T14:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T15:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T15:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T15:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T15:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T16:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T16:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T16:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T16:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T17:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T17:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T17:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T17:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T18:00:00,SN1,8.0,214.0,0.0,0.0
2024-06-03T18:00:00,SN2,8.0,93.0,0.0,0.0
2024-06-03T18:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-03T18:00:00,SN4,8.0,3.0,0.0,0.0
2024-06-03T19:00:00,SN1,15.0,212.0,0.0,0.0
2024-06-03T19:00:00,SN2,15.0,93.0,0.0,0.0
2024-06-03T19:00:00,SN3,15.0,210.0,0.0,0.0
2024-06-03T19:00:00,SN4,15.0,5.0,0.0,0.0
2024-06-03T20:00:00,SN1,25.0,212.0,0.0,0.0
2024-06-03T20:00:00,SN2,25.0,93.0,0.0,0.0
2024-06-03T20:00:00,SN3,25.0,210.0,0.0,0.0
2024-06-03T20:00:00,SN4,25.0,5.0,0.0,0.0
2024-06-03T21:00:00,SN1,25.0,212.0,27.5,140.0
2024-06-03T21:00:00,SN2,25.0,73.0,27.5,263.0
2024-06-03T21:00:00,SN3,25.0,210.0,27.5,160.0
2024-06-03T21:00:00,SN4,25.0,5.0,27.5,37.0
2024-06-03T22:00:00,SN1,0.0,0.0,29.5,140.0
2024-06-03T22:00:00,SN2,25.0,37.0,29.5,264.0
2024-06-03T22:00:00,SN3,25.0,160.0,29.5,160.0
2024-06-03T22:00:00,SN4,25.0,5.0,29.5,36.0
2024-06-03T23:00:00,SN1,25.0,50.0,28.0,140.0
2024-06-03T23:00:00,SN2,25.0,32.0,28.0,237.0
2024-06-03T23:00:00,SN3,25.0,115.0,28.0,189.0
2024-06-03T23:00:00,SN4,25.0,5.0,28.0,34.0
2024-06-04T00:00:00,SN1,10.0,90.0,45.0,108.0
2024-06-04T00:00:00,SN2,10.0,5.0,45.0,236.0
2024-06-04T00:00:00,SN3,10.0,100.0,45.0,220.0
2024-06-04T00:00:00,SN4,10.0,5.0,45.0,36.0
2024-06-04T01:00:00,SN1,10.0,90.0,44.0,142.0
2024-06-04T01:00:00,SN2,10.0,5.0,44.0,222.0
2024-06-04T01:00:00,SN3,10.0,100.0,44.0,201.0
2024-06-04T01:00:00,SN4,10.0,5.0,44.0,35.0
2024-06-04T02:00:00,SN1,10.0,90.0,45.0,141.0
2024-06-04T02:00:00,SN2,10.0,5.0,45.0,206.0
2024-06-04T02:00:00,SN3,10.0,100.0,45.0,220.0
2024-06-04T02:00:00,SN4,10.0,5.0,45.0,33.0
2024-06-04T03:00:00,SN1,10.0,90.0,45.0,138.0
2024-06-04T03:00:00,SN2,10.0,5.0,45.0,210.0
2024-06-04T03:00:00,SN3,10.0,100.0,45.0,221.0
2024-06-04T03:00:00,SN4,10.0,5.0,45.0,31.0
2024-06-04T04:00:00,SN1,10.0,90.0,45.0,136.0
2024-06-04T04:00:00,SN2,10.0,5.0,45.0,216.0
2024-06-04T04:00:00,SN3,10.0,100.0,45.0,221.0
2024-06-04T04:00:00,SN4,10.0,5.0,45.0,27.0
2024-06-04T05:00:00,SN1,10.0,90.0,48.0,160.0
2024-06-04T05:00:00,SN2,10.0,5.0,48.0,199.0
2024-06-04T05:00:00,SN3,10.0,100.0,48.0,220.0
2024-06-04T05:00:00,SN4,10.0,5.0,48.0,21.0
2024-06-04T06:00:00,SN1,7.0,209.0,0.0,0.0
2024-06-04T06:00:00,SN2,7.0,76.0,0.0,0.0
2024-06-04T06:00:00,SN3,8.0,210.0,0.0,0.0
2024-06-04T06:00:00,SN4,15.0,5.0,0.0,0.0
2024-06-04T07:00:00,SN1,7.0,209.0,0.0,0.0
2024-06-04T07:00:00,SN2,7.0,76.0,0.0,0.0
2024-06-04T07:00:00,SN3,10.0,210.0,0.0,0.0
2024-06-04T07:00:00,SN4,10.0,5.0,0.0,0.0
2024-06-04T08:00:00,SN1,7.0,209.0,0.0,0.0
2024-06-04T08:00:00,SN2,7.0,76.0,0.0,0.0
2024-06-04T08:00:00,SN3,10.0,210.0,0.0,0.0
2024-06-04T08:00:00,SN4,10.0,5.0,0.0,0.0
2024-06-04T09:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T09:00:00,SN2,7.0,76.0,0.0,0.0
2024-06-04T09:00:00,SN3,10.0,210.0,0.0,0.0
2024-06-04T09:00:00,SN4,10.0,5.0,0.0,0.0
2024-06-04T10:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T10:00:00,SN2,7.0,76.0,0.0,0.0
2024-06-04T10:00:00,SN3,10.0,210.0,0.0,0.0
2024-06-04T10:00:00,SN4,10.0,5.0,0.0,0.0
2024-06-04T11:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T11:00:00,SN2,7.0,76.0,0.0,0.0
2024-06-04T11:00:00,SN3,10.0,210.0,0.0,0.0
2024-06-04T11:00:00,SN4,10.0,5.0,0.0,0.0
2024-06-04T12:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T12:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T12:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T12:00:00,SN4,7.0,3.0,0.0,0.0
2024-06-04T13:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T13:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T13:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T13:00:00,SN4,7.0,3.0,0.0,0.0
2024-06-04T14:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T14:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T14:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T14:00:00,SN4,7.0,3.0,0.0,0.0
2024-06-04T15:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T15:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T15:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T15:00:00,SN4,7.0,3.0,0.0,0.0
2024-06-04T16:00:00,SN1,7.0,214.0,0.0,0.0
2024-06-04T16:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T16:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T16:00:00,SN4,7.0,3.0,0.0,0.0
2024-06-04T17:00:00,SN1,7.0,212.0,0.0,0.0
2024-06-04T17:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T17:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T17:00:00,SN4,15.0,5.0,0.0,0.0
2024-06-04T18:00:00,SN1,7.0,212.0,0.0,0.0
2024-06-04T18:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T18:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T18:00:00,SN4,15.0,5.0,0.0,0.0
2024-06-04T19:00:00,SN1,7.0,212.0,0.0,0.0
2024-06-04T19:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T19:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T19:00:00,SN4,15.0,5.0,0.0,0.0
2024-06-04T20:00:00,SN1,7.0,212.0,0.0,0.0
2024-06-04T20:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-04T20:00:00,SN3,7.0,195.0,0.0,0.0
2024-06-04T20:00:00,SN4,25.0,5.0,0.0,0.0
2024-06-04T21:00:00,SN1,8.0,207.0,37.0,100.0
2024-06-04T21:00:00,SN2,8.0,78.0,37.0,284.0
2024-06-04T21:00:00,SN3,8.0,210.0,37.0,139.0
2024-06-04T21:00:00,SN4,25.0,5.0,2669.99,77.0
2024-06-04T22:00:00,SN1,5.0,50.0,38.0,106.0
2024-06-04T22:00:00,SN2,6.0,32.0,38.0,304.0
2024-06-04T22:00:00,SN3,6.0,115.0,38.0,109.0
2024-06-04T22:00:00,SN4,25.0,5.0,30.01,81.0
2024-06-04T23:00:00,SN1,5.0,50.0,37.0,106.0
2024-06-04T23:00:00,SN2,6.0,32.0,37.0,298.0
2024-06-04T23:00:00,SN3,6.0,115.0,37.0,109.0
2024-06-04T23:00:00,SN4,25.0,5.0,30.0,87.0
2024-06-05T00:00:00,SN1,5.0,21.0,42.0,100.0
2024-06-05T00:00:00,SN2,5.0,16.0,42.0,297.0
2024-06-05T00:00:00,SN3,5.0,160.0,42.0,118.0
2024-06-05T00:00:00,SN4,5.0,3.0,2627.0,85.0
2024-06-05T01:00:00,SN1,5.0,21.0,42.0,100.0
2024-06-05T01:00:00,SN2,5.0,16.0,42.0,291.0
2024-06-05T01:00:00,SN3,5.0,160.0,42.0,118.0
2024-06-05T01:00:00,SN4,5.0,3.0,42.0,91.0
2024-06-05T02:00:00,SN1,5.0,21.0,42.0,100.0
2024-06-05T02:00:00,SN2,5.0,16.0,42.0,285.0
2024-06-05T02:00:00,SN3,5.0,160.0,42.0,118.0
2024-06-05T02:00:00,SN4,5.0,3.0,42.0,97.0
2024-06-05T03:00:00,SN1,5.0,21.0,42.0,100.0
2024-06-05T03:00:00,SN2,5.0,16.0,42.0,279.0
2024-06-05T03:00:00,SN3,5.0,160.0,42.0,118.0
2024-06-05T03:00:00,SN4,5.0,3.0,42.0,103.0
2024-06-05T04:00:00,SN1,5.0,21.0,42.0,100.0
2024-06-05T04:00:00,SN2,5.0,16.0,42.0,274.0
2024-06-05T04:00:00,SN3,5.0,160.0,42.0,118.0
2024-06-05T04:00:00,SN4,5.0,3.0,42.0,108.0
2024-06-05T05:00:00,SN1,11.0,21.0,42.0,100.0
2024-06-05T05:00:00,SN2,11.0,16.0,42.0,270.0
2024-06-05T05:00:00,SN3,11.0,160.0,42.0,118.0
2024-06-05T05:00:00,SN4,20.0,5.0,25.0,112.0
2024-06-05T06:00:00,SN1,7.0,239.0,0.0,0.0
2024-06-05T06:00:00,SN2,7.0,108.0,0.0,0.0
2024-06-05T06:00:00,SN3,7.0,150.0,0.0,0.0
2024-06-05T06:00:00,SN4,7.0,3.0,0.0,0.0
2024-06-05T07:00:00,SN1,10.0,217.0,0.0,0.0
2024-06-05T07:00:00,SN2,10.0,113.0,0.0,0.0
2024-06-05T07:00:00,SN3,10.0,165.0,0.0,0.0
2024-06-05T07:00:00,SN4,20.0,5.0,0.0,0.0
2024-06-05T08:00:00,SN1,10.0,217.0,0.0,0.0
2024-06-05T08:00:00,SN2,10.0,113.0,0.0,0.0
2024-06-05T08:00:00,SN3,10.0,165.0,0.0,0.0
