time_start,time_end,SEK_per_kWh,EUR_per_kWh,EXR
2023-01-01T00:00:00+01:00,2023-01-01T00:15:00+01:00,0.02248,0.00201,11.185089
2023-01-01T00:15:00+01:00,2023-01-01T00:30:00+01:00,0.02248,0.00201,11.185089
2023-01-01T00:30:00+01:00,2023-01-01T00:45:00+01:00,0.02248,0.00201,11.185089
2023-01-01T00:45:00+01:00,2023-01-01T01:00:00+01:00,0.02248,0.00201,11.185089
2023-01-01T01:00:00+01:00,2023-01-01T01:15:00+01:00,0.01544,0.00138,11.185089
2023-01-01T01:15:00+01:00,2023-01-01T01:30:00+01:00,0.01544,0.00138,11.185089
2023-01-01T01:30:00+01:00,2023-01-01T01:45:00+01:00,0.01544,0.00138,11.185089
2023-01-01T01:45:00+01:00,2023-01-01T02:00:00+01:00,0.01544,0.00138,11.185089
2023-01-01T02:00:00+01:00,2023-01-01T02:15:00+01:00,0.00101,9e-05,11.185089
2023-01-01T02:15:00+01:00,2023-01-01T02:30:00+01:00,0.00101,9e-05,11.185089
2023-01-01T02:30:00+01:00,2023-01-01T02:45:00+01:00,0.00101,9e-05,11.185089
2023-01-01T02:45:00+01:00,2023-01-01T03:00:00+01:00,0.00101,9e-05,11.185089
2023-01-01T03:00:00+01:00,2023-01-01T03:15:00+01:00,0.00089,8e-05,11.185089
2023-01-01T03:15:00+01:00,2023-01-01T03:30:00+01:00,0.00089,8e-05,11.185089
2023-01-01T03:30:00+01:00,2023-01-01T03:45:00+01:00,0.00089,8e-05,11.185089
2023-01-01T03:45:00+01:00,2023-01-01T04:00:00+01:00,0.00089,8e-05,11.185089
2023-01-01T04:00:00+01:00,2023-01-01T04:15:00+01:00,0.00056,5e-05,11.185089
2023-01-01T04:15:00+01:00,2023-01-01T04:30:00+01:00,0.00056,5e-05,11.185089
2023-01-01T04:30:00+01:00,2023-01-01T04:45:00+01:00,0.00056,5e-05,11.185089
2023-01-01T04:45:00+01:00,2023-01-01T05:00:00+01:00,0.00056,5e-05,11.185089
2023-01-01T05:00:00+01:00,2023-01-01T05:15:00+01:00,0.00089,8e-05,11.185089
2023-01-01T05:15:00+01:00,2023-01-01T05:30:00+01:00,0.00089,8e-05,11.185089
2023-01-01T05:30:00+01:00,2023-01-01T05:45:00+01:00,0.00089,8e-05,11.185089
2023-01-01T05:45:00+01:00,2023-01-01T06:00:00+01:00,0.00089,8e-05,11.185089
2023-01-01T06:00:00+01:00,2023-01-01T06:15:00+01:00,0.00101,9e-05,11.185089
2023-01-01T06:15:00+01:00,2023-01-01T06:30:00+01:00,0.00101,9e-05,11.185089
2023-01-01T06:30:00+01:00,2023-01-01T06:45:00+01:00,0.00101,9e-05,11.185089
2023-01-01T06:45:00+01:00,2023-01-01T07:00:00+01:00,0.00101,9e-05,11.185089
2023-01-01T07:00:00+01:00,2023-01-01T07:15:00+01:00,0.00593,0.00053,11.185089
2023-01-01T07:15:00+01:00,2023-01-01T07:30:00+01:00,0.00593,0.00053,11.185089
2023-01-01T07:30:00+01:00,2023-01-01T07:45:00+01:00,0.00593,0.00053,11.185089
2023-01-01T07:45:00+01:00,2023-01-01T08:00:00+01:00,0.00593,0.00053,11.185089
2023-01-01T08:00:00+01:00,2023-01-01T08:15:00+01:00,0.02271,0.00203,11.185089
2023-01-01T08:15:00+01:00,2023-01-01T08:30:00+01:00,0.02271,0.00203,11.185089
2023-01-01T08:30:00+01:00,2023-01-01T08:45:00+01:00,0.02271,0.00203,11.185089
2023-01-01T08:45:00+01:00,2023-01-01T09:00:00+01:00,0.02271,0.00203,11.185089
2023-01-01T09:00:00+01:00,2023-01-01T09:15:00+01:00,0.03467,0.0031,11.185089
2023-01-01T09:15:00+01:00,2023-01-01T09:30:00+01:00,0.03467,0.0031,11.185089
2023-01-01T09:30:00+01:00,2023-01-01T09:45:00+01:00,0.03467,0.0031,11.185089
2023-01-01T09:45:00+01:00,2023-01-01T10:00:00+01:00,0.03467,0.0031,11.185089
2023-01-01T10:00:00+01:00,2023-01-01T10:15:00+01:00,0.04955,0.00443,11.185089
2023-01-01T10:15:00+01:00,2023-01-01T10:30:00+01:00,0.04955,0.00443,11.185089
2023-01-01T10:30:00+01:00,2023-01-01T10:45:00+01:00,0.04955,0.00443,11.185089
2023-01-01T10:45:00+01:00,2023-01-01T11:00:00+01:00,0.04955,0.00443,11.185089
2023-01-01T11:00:00+01:00,2023-01-01T11:15:00+01:00,0.06778,0.00606,11.185089
2023-01-01T11:15:00+01:00,2023-01-01T11:30:00+01:00,0.06778,0.00606,11.185089
2023-01-01T11:30:00+01:00,2023-01-01T11:45:00+01:00,0.06778,0.00606,11.185089
2023-01-01T11:45:00+01:00,2023-01-01T12:00:00+01:00,0.06778,0.00606,11.185089
2023-01-01T12:00:00+01:00,2023-01-01T12:15:00+01:00,0.06778,0.00606,11.185089
2023-01-01T12:15:00+01:00,2023-01-01T12:30:00+01:00,0.06778,0.00606,11.185089
2023-01-01T12:30:00+01:00,2023-01-01T12:45:00+01:00,0.06778,0.00606,11.185089
2023-01-01T12:45:00+01:00,2023-01-01T13:00:00+01:00,0.06778,0.00606,11.185089
2023-01-01T13:00:00+01:00,2023-01-01T13:15:00+01:00,0.06353,0.00568,11.185089
2023-01-01T13:15:00+01:00,2023-01-01T13:30:00+01:00,0.06353,0.00568,11.185089
2023-01-01T13:30:00+01:00,2023-01-01T13:45:00+01:00,0.06353,0.00568,11.185089
2023-01-01T13:45:00+01:00,2023-01-01T14:00:00+01:00,0.06353,0.00568,11.185089
2023-01-01T14:00:00+01:00,2023-01-01T14:15:00+01:00,0.19809,0.01771,11.185089
2023-01-01T14:15:00+01:00,2023-01-01T14:30:00+01:00,0.19809,0.01771,11.185089
2023-01-01T14:30:00+01:00,2023-01-01T14:45:00+01:00,0.19809,0.01771,11.185089
2023-01-01T14:45:00+01:00,2023-01-01T15:00:00+01:00,0.19809,0.01771,11.185089
2023-01-01T15:00:00+01:00,2023-01-01T15:15:00+01:00,0.26967,0.02411,11.185089
2023-01-01T15:15:00+01:00,2023-01-01T15:30:00+01:00,0.26967,0.02411,11.185089
2023-01-01T15:30:00+01:00,2023-01-01T15:45:00+01:00,0.26967,0.02411,11.185089
2023-01-01T15:45:00+01:00,2023-01-01T16:00:00+01:00,0.26967,0.02411,11.185089
2023-01-01T16:00:00+01:00,2023-01-01T16:15:00+01:00,0.4087,0.03654,11.185089
2023-01-01T16:15:00+01:00,2023-01-01T16:30:00+01:00,0.4087,0.03654,11.185089
2023-01-01T16:30:00+01:00,2023-01-01T16:45:00+01:00,0.4087,0.03654,11.185089
