time_start,zone,psr_type,generation_mw,resolution_minutes
2024-01-01T00:00:00+00:00,SE1,solar,0.0,60
2024-01-03T09:00:00+00:00,SE1,solar,0.02,60
2024-01-03T10:00:00+00:00,SE1,solar,0.1,60
2024-01-03T11:00:00+00:00,SE1,solar,0.07,60
2024-01-03T12:00:00+00:00,SE1,solar,0.0,60
2024-01-04T09:00:00+00:00,SE1,solar,0.06,60
2024-01-04T10:00:00+00:00,SE1,solar,0.13,60
2024-01-04T11:00:00+00:00,SE1,solar,0.07,60
2024-01-04T12:00:00+00:00,SE1,solar,0.0,60
2024-01-05T09:00:00+00:00,SE1,solar,0.06,60
2024-01-05T10:00:00+00:00,SE1,solar,0.12,60
2024-01-05T11:00:00+00:00,SE1,solar,0.05,60
2024-01-05T12:00:00+00:00,SE1,solar,0.0,60
2024-01-06T09:00:00+00:00,SE1,solar,0.05,60
2024-01-06T10:00:00+00:00,SE1,solar,0.1,60
2024-01-06T11:00:00+00:00,SE1,solar,0.05,60
2024-01-06T12:00:00+00:00,SE1,solar,0.0,60
2024-01-07T09:00:00+00:00,SE1,solar,0.03,60
2024-01-07T10:00:00+00:00,SE1,solar,0.07,60
2024-01-07T11:00:00+00:00,SE1,solar,0.05,60
2024-01-07T12:00:00+00:00,SE1,solar,0.01,60
2024-01-07T13:00:00+00:00,SE1,solar,0.0,60
2024-01-08T09:00:00+00:00,SE1,solar,0.03,60
2024-01-08T10:00:00+00:00,SE1,solar,0.1,60
2024-01-08T11:00:00+00:00,SE1,solar,0.12,60
2024-01-08T12:00:00+00:00,SE1,solar,0.05,60
2024-01-08T13:00:00+00:00,SE1,solar,0.0,60
2024-01-09T09:00:00+00:00,SE1,solar,0.02,60
2024-01-09T10:00:00+00:00,SE1,solar,0.07,60
2024-01-09T11:00:00+00:00,SE1,solar,0.09,60
2024-01-09T12:00:00+00:00,SE1,solar,0.04,60
2024-01-09T13:00:00+00:00,SE1,solar,0.0,60
2024-01-10T09:00:00+00:00,SE1,solar,0.03,60
