time_start,zone,psr_type,generation_mw,resolution_minutes
2025-01-01T00:00:00+00:00,SE1,wind_onshore,1210.86,60
2025-01-01T01:00:00+00:00,SE1,wind_onshore,1216.8,60
2025-01-01T02:00:00+00:00,SE1,wind_onshore,1183.49,60
2025-01-01T03:00:00+00:00,SE1,wind_onshore,1257.51,60
2025-01-01T04:00:00+00:00,SE1,wind_onshore,1304.26,60
2025-01-01T05:00:00+00:00,SE1,wind_onshore,1191.14,60
2025-01-01T06:00:00+00:00,SE1,wind_onshore,1282.41,60
2025-01-01T07:00:00+00:00,SE1,wind_onshore,1299.12,60
2025-01-01T08:00:00+00:00,SE1,wind_onshore,1300.62,60
2025-01-01T09:00:00+00:00,SE1,wind_onshore,1187.23,60
2025-01-01T10:00:00+00:00,SE1,wind_onshore,981.93,60
2025-01-01T11:00:00+00:00,SE1,wind_onshore,792.56,60
2025-01-01T12:00:00+00:00,SE1,wind_onshore,627.25,60
2025-01-01T13:00:00+00:00,SE1,wind_onshore,598.6,60
2025-01-01T14:00:00+00:00,SE1,wind_onshore,737.93,60
2025-01-01T15:00:00+00:00,SE1,wind_onshore,855.22,60
2025-01-01T16:00:00+00:00,SE1,wind_onshore,887.92,60
2025-01-01T17:00:00+00:00,SE1,wind_onshore,851.64,60
2025-01-01T18:00:00+00:00,SE1,wind_onshore,810.31,60
2025-01-01T19:00:00+00:00,SE1,wind_onshore,835.29,60
2025-01-01T20:00:00+00:00,SE1,wind_onshore,842.45,60
2025-01-01T21:00:00+00:00,SE1,wind_onshore,959.03,60
2025-01-01T22:00:00+00:00,SE1,wind_onshore,934.37,60
2025-01-01T23:00:00+00:00,SE1,wind_onshore,716.21,60
2025-01-02T00:00:00+00:00,SE1,wind_onshore,493.89,60
2025-01-02T01:00:00+00:00,SE1,wind_onshore,364.62,60
2025-01-02T02:00:00+00:00,SE1,wind_onshore,292.2,60
2025-01-02T03:00:00+00:00,SE1,wind_onshore,256.79,60
2025-01-02T04:00:00+00:00,SE1,wind_onshore,193.76,60
2025-01-02T05:00:00+00:00,SE1,wind_onshore,130.37,60
2025-01-02T06:00:00+00:00,SE1,wind_onshore,114.35,60
2025-01-02T07:00:00+00:00,SE1,wind_onshore,63.44,60
2025-01-02T08:00:00+00:00,SE1,wind_onshore,34.16,60
2025-01-02T09:00:00+00:00,SE1,wind_onshore,26.89,60
2025-01-02T10:00:00+00:00,SE1,wind_onshore,26.68,60
2025-01-02T11:00:00+00:00,SE1,wind_onshore,43.59,60
2025-01-02T12:00:00+00:00,SE1,wind_onshore,57.22,60
2025-01-02T13:00:00+00:00,SE1,wind_onshore,83.48,60
2025-01-02T14:00:00+00:00,SE1,wind_onshore,159.22,60
2025-01-02T15:00:00+00:00,SE1,wind_onshore,186.57,60
2025-01-02T16:00:00+00:00,SE1,wind_onshore,262.28,60
2025-01-02T17:00:00+00:00,SE1,wind_onshore,249.76,60
2025-01-02T18:00:00+00:00,SE1,wind_onshore,246.07,60
2025-01-02T19:00:00+00:00,SE1,wind_onshore,231.75,60
2025-01-02T20:00:00+00:00,SE1,wind_onshore,236.81,60
2025-01-02T21:00:00+00:00,SE1,wind_onshore,310.05,60
2025-01-02T22:00:00+00:00,SE1,wind_onshore,402.55,60
2025-01-02T23:00:00+00:00,SE1,wind_onshore,468.9,60
2025-01-03T00:00:00+00:00,SE1,wind_onshore,513.61,60
2025-01-03T01:00:00+00:00,SE1,wind_onshore,541.44,60
2025-01-03T02:00:00+00:00,SE1,wind_onshore,503.34,60
2025-01-03T03:00:00+00:00,SE1,wind_onshore,484.41,60
2025-01-03T04:00:00+00:00,SE1,wind_onshore,475.01,60
2025-01-03T05:00:00+00:00,SE1,wind_onshore,545.81,60
2025-01-03T06:00:00+00:00,SE1,wind_onshore,691.98,60
2025-01-03T07:00:00+00:00,SE1,wind_onshore,700.09,60
2025-01-03T08:00:00+00:00,SE1,wind_onshore,686.31,60
2025-01-03T09:00:00+00:00,SE1,wind_onshore,799.04,60
2025-01-03T10:00:00+00:00,SE1,wind_onshore,799.01,60
2025-01-03T11:00:00+00:00,SE1,wind_onshore,770.23,60
2025-01-03T12:00:00+00:00,SE1,wind_onshore,752.36,60
2025-01-03T13:00:00+00:00,SE1,wind_onshore,752.67,60
2025-01-03T14:00:00+00:00,SE1,wind_onshore,859.81,60
2025-01-03T15:00:00+00:00,SE1,wind_onshore,1008.55,60
2025-01-03T16:00:00+00:00,SE1,wind_onshore,1059.49,60
2025-01-03T17:00:00+00:00,SE1,wind_onshore,973.16,60
2025-01-03T18:00:00+00:00,SE1,wind_onshore,954.48,60
2025-01-03T19:00:00+00:00,SE1,wind_onshore,882.72,60
2025-01-03T20:00:00+00:00,SE1,wind_onshore,753.32,60
2025-01-03T21:00:00+00:00,SE1,wind_onshore,737.72,60
2025-01-03T22:00:00+00:00,SE1,wind_onshore,611.58,60
2025-01-03T23:00:00+00:00,SE1,wind_onshore,470.64,60
2025-01-04T00:00:00+00:00,SE1,wind_onshore,373.7,60
2025-01-04T01:00:00+00:00,SE1,wind_onshore,284.26,60
2025-01-04T02:00:00+00:00,SE1,wind_onshore,238.83,60
2025-01-04T03:00:00+00:00,SE1,wind_onshore,206.53,60
2025-01-04T04:00:00+00:00,SE1,wind_onshore,162.09,60
2025-01-04T05:00:00+00:00,SE1,wind_onshore,169.16,60
