time_start,zone,psr_type,generation_mw,resolution_minutes
2022-01-01T00:00:00+00:00,DK2,solar,0.0,60
2022-01-01T01:00:00+00:00,DK2,solar,0.0,60
2022-01-01T02:00:00+00:00,DK2,solar,0.0,60
2022-01-01T03:00:00+00:00,DK2,solar,0.0,60
2022-01-01T04:00:00+00:00,DK2,solar,0.0,60
2022-01-01T05:00:00+00:00,DK2,solar,0.0,60
2022-01-01T06:00:00+00:00,DK2,solar,0.0,60
2022-01-01T07:00:00+00:00,DK2,solar,0.04,60
2022-01-01T08:00:00+00:00,DK2,solar,3.2,60
2022-01-01T09:00:00+00:00,DK2,solar,12.96,60
2022-01-01T10:00:00+00:00,DK2,solar,16.77,60
2022-01-01T11:00:00+00:00,DK2,solar,16.76,60
2022-01-01T12:00:00+00:00,DK2,solar,11.61,60
2022-01-01T13:00:00+00:00,DK2,solar,7.59,60
2022-01-01T14:00:00+00:00,DK2,solar,0.69,60
2022-01-01T15:00:00+00:00,DK2,solar,0.0,60
2022-01-01T16:00:00+00:00,DK2,solar,0.0,60
2022-01-01T17:00:00+00:00,DK2,solar,0.0,60
2022-01-01T18:00:00+00:00,DK2,solar,0.0,60
2022-01-01T19:00:00+00:00,DK2,solar,0.0,60
2022-01-01T20:00:00+00:00,DK2,solar,0.0,60
2022-01-01T21:00:00+00:00,DK2,solar,0.0,60
2022-01-01T22:00:00+00:00,DK2,solar,0.0,60
2022-01-01T23:00:00+00:00,DK2,solar,0.0,60
2022-01-02T00:00:00+00:00,DK2,solar,0.0,60
2022-01-02T01:00:00+00:00,DK2,solar,0.0,60
2022-01-02T02:00:00+00:00,DK2,solar,0.0,60
2022-01-02T03:00:00+00:00,DK2,solar,0.0,60
2022-01-02T04:00:00+00:00,DK2,solar,0.0,60
2022-01-02T05:00:00+00:00,DK2,solar,0.0,60
2022-01-02T06:00:00+00:00,DK2,solar,0.0,60
2022-01-02T07:00:00+00:00,DK2,solar,0.0,60
2022-01-02T08:00:00+00:00,DK2,solar,0.69,60
2022-01-02T09:00:00+00:00,DK2,solar,3.15,60
2022-01-02T10:00:00+00:00,DK2,solar,4.73,60
2022-01-02T11:00:00+00:00,DK2,solar,7.05,60
2022-01-02T12:00:00+00:00,DK2,solar,4.7,60
2022-01-02T13:00:00+00:00,DK2,solar,3.14,60
2022-01-02T14:00:00+00:00,DK2,solar,0.62,60
2022-01-02T15:00:00+00:00,DK2,solar,0.0,60
2022-01-02T16:00:00+00:00,DK2,solar,0.0,60
2022-01-02T17:00:00+00:00,DK2,solar,0.0,60
2022-01-02T18:00:00+00:00,DK2,solar,0.0,60
2022-01-02T19:00:00+00:00,DK2,solar,0.0,60
2022-01-02T20:00:00+00:00,DK2,solar,0.0,60
2022-01-02T21:00:00+00:00,DK2,solar,0.0,60
2022-01-02T22:00:00+00:00,DK2,solar,0.0,60
2022-01-02T23:00:00+00:00,DK2,solar,0.0,60
2022-01-03T00:00:00+00:00,DK2,solar,0.0,60
2022-01-03T01:00:00+00:00,DK2,solar,0.0,60
2022-01-03T02:00:00+00:00,DK2,solar,0.0,60
2022-01-03T03:00:00+00:00,DK2,solar,0.0,60
2022-01-03T04:00:00+00:00,DK2,solar,0.0,60
2022-01-03T05:00:00+00:00,DK2,solar,0.0,60
2022-01-03T06:00:00+00:00,DK2,solar,0.0,60
2022-01-03T07:00:00+00:00,DK2,solar,0.17,60
2022-01-03T08:00:00+00:00,DK2,solar,6.1,60
2022-01-03T09:00:00+00:00,DK2,solar,16.69,60
2022-01-03T10:00:00+00:00,DK2,solar,22.17,60
2022-01-03T11:00:00+00:00,DK2,solar,31.99,60
2022-01-03T12:00:00+00:00,DK2,solar,32.63,60
2022-01-03T13:00:00+00:00,DK2,solar,24.78,60
2022-01-03T14:00:00+00:00,DK2,solar,5.4,60
2022-01-03T15:00:00+00:00,DK2,solar,0.0,60
2022-01-03T16:00:00+00:00,DK2,solar,0.0,60
2022-01-03T17:00:00+00:00,DK2,solar,0.0,60
2022-01-03T18:00:00+00:00,DK2,solar,0.0,60
2022-01-03T19:00:00+00:00,DK2,solar,0.0,60
2022-01-03T20:00:00+00:00,DK2,solar,0.0,60
2022-01-03T21:00:00+00:00,DK2,solar,0.0,60
2022-01-03T22:00:00+00:00,DK2,solar,0.0,60
2022-01-03T23:00:00+00:00,DK2,solar,0.0,60
2022-01-04T00:00:00+00:00,DK2,solar,0.0,60
2022-01-04T01:00:00+00:00,DK2,solar,0.0,60
2022-01-04T02:00:00+00:00,DK2,solar,0.0,60
2022-01-04T03:00:00+00:00,DK2,solar,0.0,60
2022-01-04T04:00:00+00:00,DK2,solar,0.0,60
2022-01-04T05:00:00+00:00,DK2,solar,0.0,60
2022-01-04T06:00:00+00:00,DK2,solar,0.0,60
2022-01-04T07:00:00+00:00,DK2,solar,0.04,60
2022-01-04T08:00:00+00:00,DK2,solar,3.47,60
2022-01-04T09:00:00+00:00,DK2,solar,14.22,60
2022-01-04T10:00:00+00:00,DK2,solar,23.12,60
2022-01-04T11:00:00+00:00,DK2,solar,21.38,60
2022-01-04T12:00:00+00:00,DK2,solar,23.58,60
2022-01-04T13:00:00+00:00,DK2,solar,26.8,60
2022-01-04T14:00:00+00:00,DK2,solar,8.86,60
2022-01-04T15:00:00+00:00,DK2,solar,0.09,60
2022-01-04T16:00:00+00:00,DK2,solar,0.0,60
2022-01-04T17:00:00+00:00,DK2,solar,0.0,60
2022-01-04T18:00:00+00:00,DK2,solar,0.0,60
2022-01-04T19:00:00+00:00,DK2,solar,0.0,60
2022-01-04T20:00:00+00:00,DK2,solar,0.0,60
2022-01-04T21:00:00+00:00,DK2,solar,0.0,60
2022-01-04T22:00:00+00:00,DK2,solar,0.0,60
2022-01-04T23:00:00+00:00,DK2,solar,0.0,60
2022-01-05T00:00:00+00:00,DK2,solar,0.0,60
2022-01-05T01:00:00+00:00,DK2,solar,0.0,60
2022-01-05T02:00:00+00:00,DK2,solar,0.0,60
2022-01-05T03:00:00+00:00,DK2,solar,0.0,60
2022-01-05T04:00:00+00:00,DK2,solar,0.0,60
2022-01-05T05:00:00+00:00,DK2,solar,0.0,60
2022-01-05T06:00:00+00:00,DK2,solar,0.0,60
2022-01-05T07:00:00+00:00,DK2,solar,0.7,60
2022-01-05T08:00:00+00:00,DK2,solar,21.14,60
2022-01-05T09:00:00+00:00,DK2,solar,49.0,60
2022-01-05T10:00:00+00:00,DK2,solar,53.77,60
2022-01-05T11:00:00+00:00,DK2,solar,36.29,60
2022-01-05T12:00:00+00:00,DK2,solar,26.4,60
2022-01-05T13:00:00+00:00,DK2,solar,16.71,60
2022-01-05T14:00:00+00:00,DK2,solar,4.47,60
2022-01-05T15:00:00+00:00,DK2,solar,0.02,60
2022-01-05T16:00:00+00:00,DK2,solar,0.0,60
2022-01-05T17:00:00+00:00,DK2,solar,0.0,60
2022-01-05T18:00:00+00:00,DK2,solar,0.0,60
2022-01-05T19:00:00+00:00,DK2,solar,0.0,60
2022-01-05T20:00:00+00:00,DK2,solar,0.0,60
2022-01-05T21:00:00+00:00,DK2,solar,0.0,60
2022-01-05T22:00:00+00:00,DK2,solar,0.0,60
2022-01-05T23:00:00+00:00,DK2,solar,0.0,60
2022-01-06T00:00:00+00:00,DK2,solar,0.0,60
2022-01-06T01:00:00+00:00,DK2,solar,0.0,60
2022-01-06T02:00:00+00:00,DK2,solar,0.0,60
2022-01-06T03:00:00+00:00,DK2,solar,0.0,60
2022-01-06T04:00:00+00:00,DK2,solar,0.0,60
2022-01-06T05:00:00+00:00,DK2,solar,0.0,60
2022-01-06T06:00:00+00:00,DK2,solar,0.0,60
2022-01-06T07:00:00+00:00,DK2,solar,0.95,60
2022-01-06T08:00:00+00:00,DK2,solar,32.48,60
2022-01-06T09:00:00+00:00,DK2,solar,96.09,60
2022-01-06T10:00:00+00:00,DK2,solar,140.6,60
2022-01-06T11:00:00+00:00,DK2,solar,155.22,60
2022-01-06T12:00:00+00:00,DK2,solar,135.9,60
2022-01-06T13:00:00+00:00,DK2,solar,77.08,60
2022-01-06T14:00:00+00:00,DK2,solar,16.14,60
2022-01-06T15:00:00+00:00,DK2,solar,0.11,60
2022-01-06T16:00:00+00:00,DK2,solar,0.0,60
