time_start,fcr_n_price_eur_mw,fcr_n_volume_mw,fcr_d_up_price_eur_mw,fcr_d_up_volume_mw,fcr_d_down_price_eur_mw,fcr_d_down_volume_mw
2022-01-01T00:00:00,58.551106249027235,257.0,47.567121970600766,469.4,34.9733332,75.0
2022-01-01T01:00:00,59.9130548340081,247.0,48.726308258684725,457.7,34.9733332,75.0
2022-01-01T02:00:00,60.78335879352227,247.0,49.084431456811345,465.4,35.0933334,75.0
2022-01-01T03:00:00,60.72944382186235,247.0,48.8037640797546,456.4,34.9733332,75.0
2022-01-01T04:00:00,59.74346868421053,247.0,49.05249095782074,455.2,34.89333306666666,75.0
2022-01-01T05:00:00,59.598665789473685,247.0,54.64636668230277,469.0,34.89333306666666,75.0
2022-01-01T06:00:00,59.93898157894737,247.0,54.88954506303915,452.1,34.89333306666666,75.0
2022-01-01T07:00:00,61.19754996108949,257.0,54.547905204678365,461.7,34.89333306666666,75.0
2022-01-01T08:00:00,59.21761739299611,257.0,54.111533155625246,510.2,34.89333306666666,75.0
2022-01-01T09:00:00,59.221735555041626,216.2,53.90494881632653,490.0,34.89333306666666,75.0
2022-01-01T10:00:00,59.21721830633966,216.1,53.57201791509038,475.8,34.89333306666666,75.0
2022-01-01T11:00:00,57.511871740041926,238.5,53.26767442866095,478.7,34.89333306666666,75.0
2022-01-01T12:00:00,58.74578765310493,233.5,53.06729794186792,467.9,34.89333306666666,75.0
2022-01-01T13:00:00,58.59945556978233,234.3,53.04264961538462,468.0,34.89333306666666,75.0
2022-01-01T14:00:00,59.41679712070411,238.6,53.08249228681342,467.9,34.89333306666666,75.0
2022-01-01T15:00:00,58.237075522267205,247.0,55.61368495667943,496.3,34.89333306666666,75.0
2022-01-01T16:00:00,57.09699330350195,257.0,56.65979791905565,593.0,34.89333306666666,75.0
2022-01-01T17:00:00,57.63357639516129,248.0,57.806831094788386,571.8,34.89333306666666,75.0
2022-01-01T18:00:00,58.48378726848249,257.0,57.680209730185496,593.0,34.89333306666666,75.0
2022-01-01T19:00:00,58.48767815564202,257.0,57.16923323440135,593.0,34.89333306666666,75.0
2022-01-01T20:00:00,59.11972844357977,257.0,55.72139679709335,536.7,34.89333306666666,75.0
2022-01-01T21:00:00,59.32913236331569,226.8,54.773518296818445,524.9,34.89333306666666,75.0
2022-01-01T22:00:00,60.45332791326749,232.9,49.045272573913046,460.0,34.89333306666666,75.0
2022-01-01T23:00:00,61.30747644747082,257.0,49.94379557358826,449.8,34.89333306666666,75.0
2022-01-02T00:00:00,60.92329741245136,257.0,49.156858665575115,488.6,39.13907284768212,75.5
2022-01-02T01:00:00,59.163183198380565,247.0,48.83431010928962,494.1,39.13907284768212,75.5
2022-01-02T02:00:00,60.45505097975708,247.0,49.384738452043706,494.2,39.13907284768212,75.5
2022-01-02T03:00:00,60.61635136842105,247.0,49.60330590519817,502.1,39.13448699067909,75.1
2022-01-02T04:00:00,60.58822977732793,247.0,49.51926863545817,502.0,39.13448699067909,75.1
2022-01-02T05:00:00,60.47717041700405,247.0,49.896152647001365,511.9,39.13448699067909,75.1
2022-01-02T06:00:00,61.48769042510121,247.0,50.106399663770304,529.4,39.00133133155792,75.1
2022-01-02T07:00:00,63.690577,257.0,49.52294007585335,474.6,39.53395396804261,75.1
2022-01-02T08:00:00,60.29471778988327,257.0,54.14576269397486,461.4,39.53395396804261,75.1
2022-01-02T09:00:00,59.11925540077821,257.0,54.40479438881665,461.4,39.00662251655629,75.5
2022-01-02T10:00:00,58.4149166536965,257.0,54.445586500329746,454.9,39.00662251655629,75.5
2022-01-02T11:00:00,58.50424239168111,230.8,54.834792538768276,451.4,39.00662251655629,75.5
2022-01-02T12:00:00,57.556604269561284,221.1,55.846527624344176,476.5,39.00662251655629,75.5
2022-01-02T13:00:00,57.539276441441444,222.0,55.1779928479435,481.4,39.00662251655629,75.5
