time_start,fcr_n_price_eur_mw,fcr_n_volume_mw,fcr_d_up_price_eur_mw,fcr_d_up_volume_mw,fcr_d_down_price_eur_mw,fcr_d_down_volume_mw
2025-01-07T22:00:00,15.2275,240.0,2.2977754010695186,561.0,2.27080658436214,607.5
2025-01-07T23:00:00,14.911666666666667,240.0,2.2444750430292597,581.0,2.482396653543307,609.6
2025-01-08T00:00:00,11.391727493917275,246.6,4.980611015490534,581.0,6.71770887166236,580.5
2025-01-08T01:00:00,11.392466585662211,246.9,5.078772805507746,581.0,6.716055363321799,578.0
2025-01-08T02:00:00,11.392466585662211,246.9,2.4430623885918004,561.0,7.2741630030436255,591.4
2025-01-08T03:00:00,11.486147438567263,240.1,2.437762923351159,561.0,8.719262295081966,585.6
2025-01-08T04:00:00,11.750324189526184,240.6,2.2129948364888126,581.0,8.013489085948159,586.4
2025-01-08T05:00:00,11.42904019688269,243.8,5.424691910499139,581.0,7.720927835051547,582.0
2025-01-08T06:00:00,11.238743922204215,246.8,5.432523235800344,581.0,6.45767088607595,592.5
2025-01-08T07:00:00,11.86,248.3,5.623693404634581,561.0,6.156204130397679,585.9
2025-01-08T08:00:00,11.958497576736672,247.6,5.625971479500891,561.0,6.163588297497356,567.4
2025-01-08T09:00:00,11.755537656061216,248.3,5.595679144385027,561.0,5.99643108917871,567.4
2025-01-08T10:00:00,11.745871929118003,248.3,5.554973262032085,561.0,6.021281283045471,567.4
2025-01-08T11:00:00,11.732884843688169,252.7,5.639700534759358,561.0,6.034948889672189,567.4
2025-01-08T12:00:00,11.551171393341553,243.3,5.450244406196213,581.0,6.431036305956997,567.4
2025-01-08T13:00:00,11.8331425091352,246.3,5.437759036144579,581.0,6.398219950652098,567.4
2025-01-08T14:00:00,11.847525,240.0,5.581304812834224,561.0,6.41031018681706,567.4
2025-01-08T15:00:00,11.847525,240.0,5.915326586936523,652.2,6.726013394430737,567.4
2025-01-08T16:00:00,12.847614781634938,267.9,5.7576427480916035,655.0,6.461482621288921,552.4
2025-01-08T17:00:00,12.0,261.8,5.693007633587786,655.0,4.726083891434614,567.4
2025-01-08T18:00:00,13.226880530973451,271.2,2.7878045801526716,655.0,1.4542516715240872,583.3
2025-01-08T19:00:00,12.062758361518226,266.1,3.1033312977099237,655.0,1.690228013029316,583.3
2025-01-08T20:00:00,12.028,240.0,2.8445836625059253,632.9,1.7057300807300808,569.8
2025-01-08T21:00:00,12.028,240.0,1.9792552645095018,584.1,1.7012203626220364,573.6
2025-01-08T22:00:00,12.064630846540394,258.7,1.2809871703492517,561.2,1.7042154976386217,571.7
2025-01-08T23:00:00,12.216753926701571,248.3,1.2721983294828505,562.7,1.7730472854640982,571.0
