time_start,time_end,SEK_per_kWh,EUR_per_kWh,EXR
2022-01-01T00:00:00+01:00,2022-01-01T00:15:00+01:00,0.47957,0.0466,10.291223
2022-01-01T00:15:00+01:00,2022-01-01T00:30:00+01:00,0.47957,0.0466,10.291223
2022-01-01T00:30:00+01:00,2022-01-01T00:45:00+01:00,0.47957,0.0466,10.291223
2022-01-01T00:45:00+01:00,2022-01-01T01:00:00+01:00,0.47957,0.0466,10.291223
2022-01-01T01:00:00+01:00,2022-01-01T01:15:00+01:00,0.42534,0.04133,10.291223
2022-01-01T01:15:00+01:00,2022-01-01T01:30:00+01:00,0.42534,0.04133,10.291223
2022-01-01T01:30:00+01:00,2022-01-01T01:45:00+01:00,0.42534,0.04133,10.291223
2022-01-01T01:45:00+01:00,2022-01-01T02:00:00+01:00,0.42534,0.04133,10.291223
2022-01-01T02:00:00+01:00,2022-01-01T02:15:00+01:00,0.43408,0.04218,10.291223
2022-01-01T02:15:00+01:00,2022-01-01T02:30:00+01:00,0.43408,0.04218,10.291223
2022-01-01T02:30:00+01:00,2022-01-01T02:45:00+01:00,0.43408,0.04218,10.291223
2022-01-01T02:45:00+01:00,2022-01-01T03:00:00+01:00,0.43408,0.04218,10.291223
2022-01-01T03:00:00+01:00,2022-01-01T03:15:00+01:00,0.45662,0.04437,10.291223
2022-01-01T03:15:00+01:00,2022-01-01T03:30:00+01:00,0.45662,0.04437,10.291223
2022-01-01T03:30:00+01:00,2022-01-01T03:45:00+01:00,0.45662,0.04437,10.291223
2022-01-01T03:45:00+01:00,2022-01-01T04:00:00+01:00,0.45662,0.04437,10.291223
2022-01-01T04:00:00+01:00,2022-01-01T04:15:00+01:00,0.38767,0.03767,10.291223
2022-01-01T04:15:00+01:00,2022-01-01T04:30:00+01:00,0.38767,0.03767,10.291223
2022-01-01T04:30:00+01:00,2022-01-01T04:45:00+01:00,0.38767,0.03767,10.291223
2022-01-01T04:45:00+01:00,2022-01-01T05:00:00+01:00,0.38767,0.03767,10.291223
2022-01-01T05:00:00+01:00,2022-01-01T05:15:00+01:00,0.40856,0.0397,10.291223
2022-01-01T05:15:00+01:00,2022-01-01T05:30:00+01:00,0.40856,0.0397,10.291223
2022-01-01T05:30:00+01:00,2022-01-01T05:45:00+01:00,0.40856,0.0397,10.291223
2022-01-01T05:45:00+01:00,2022-01-01T06:00:00+01:00,0.40856,0.0397,10.291223
2022-01-01T06:00:00+01:00,2022-01-01T06:15:00+01:00,0.41772,0.04059,10.291223
2022-01-01T06:15:00+01:00,2022-01-01T06:30:00+01:00,0.41772,0.04059,10.291223
2022-01-01T06:30:00+01:00,2022-01-01T06:45:00+01:00,0.41772,0.04059,10.291223
2022-01-01T06:45:00+01:00,2022-01-01T07:00:00+01:00,0.41772,0.04059,10.291223
2022-01-01T07:00:00+01:00,2022-01-01T07:15:00+01:00,0.4452,0.04326,10.291223
2022-01-01T07:15:00+01:00,2022-01-01T07:30:00+01:00,0.4452,0.04326,10.291223
2022-01-01T07:30:00+01:00,2022-01-01T07:45:00+01:00,0.4452,0.04326,10.291223
2022-01-01T07:45:00+01:00,2022-01-01T08:00:00+01:00,0.4452,0.04326,10.291223
2022-01-01T08:00:00+01:00,2022-01-01T08:15:00+01:00,0.51106,0.04966,10.291223
2022-01-01T08:15:00+01:00,2022-01-01T08:30:00+01:00,0.51106,0.04966,10.291223
2022-01-01T08:30:00+01:00,2022-01-01T08:45:00+01:00,0.51106,0.04966,10.291223
2022-01-01T08:45:00+01:00,2022-01-01T09:00:00+01:00,0.51106,0.04966,10.291223
2022-01-01T09:00:00+01:00,2022-01-01T09:15:00+01:00,0.7209,0.07005,10.291223
2022-01-01T09:15:00+01:00,2022-01-01T09:30:00+01:00,0.7209,0.07005,10.291223
2022-01-01T09:30:00+01:00,2022-01-01T09:45:00+01:00,0.7209,0.07005,10.291223
2022-01-01T09:45:00+01:00,2022-01-01T10:00:00+01:00,0.7209,0.07005,10.291223
2022-01-01T10:00:00+01:00,2022-01-01T10:15:00+01:00,0.79026,0.07679,10.291223
2022-01-01T10:15:00+01:00,2022-01-01T10:30:00+01:00,0.79026,0.07679,10.291223
2022-01-01T10:30:00+01:00,2022-01-01T10:45:00+01:00,0.79026,0.07679,10.291223
2022-01-01T10:45:00+01:00,2022-01-01T11:00:00+01:00,0.79026,0.07679,10.291223
2022-01-01T11:00:00+01:00,2022-01-01T11:15:00+01:00,0.86549,0.0841,10.291223
2022-01-01T11:15:00+01:00,2022-01-01T11:30:00+01:00,0.86549,0.0841,10.291223
2022-01-01T11:30:00+01:00,2022-01-01T11:45:00+01:00,0.86549,0.0841,10.291223
2022-01-01T11:45:00+01:00,2022-01-01T12:00:00+01:00,0.86549,0.0841,10.291223
2022-01-01T12:00:00+01:00,2022-01-01T12:15:00+01:00,0.97499,0.09474,10.291223
2022-01-01T12:15:00+01:00,2022-01-01T12:30:00+01:00,0.97499,0.09474,10.291223
2022-01-01T12:30:00+01:00,2022-01-01T12:45:00+01:00,0.97499,0.09474,10.291223
2022-01-01T12:45:00+01:00,2022-01-01T13:00:00+01:00,0.97499,0.09474,10.291223
2022-01-01T13:00:00+01:00,2022-01-01T13:15:00+01:00,0.99619,0.0968,10.291223
2022-01-01T13:15:00+01:00,2022-01-01T13:30:00+01:00,0.99619,0.0968,10.291223
2022-01-01T13:30:00+01:00,2022-01-01T13:45:00+01:00,0.99619,0.0968,10.291223
