month,day,hour,weight
2,8,12,0.00006033
2,8,13,0.00005181
2,8,14,0.00003584
2,8,15,0.00001610
2,8,16,0.00000128
2,8,17,0.00000000
2,9,8,0.00000219
2,9,9,0.00003124
2,9,10,0.00006033
2,9,11,0.00008792
2,9,12,0.00009508
2,9,13,0.00008177
2,9,14,0.00005313
2,9,15,0.00002431
2,9,16,0.00000269
2,9,17,0.00000000
2,10,7,0.00000018
2,10,8,0.00000465
2,10,9,0.00003438
2,10,10,0.00006270
2,10,11,0.00008870
2,10,12,0.00009732
2,10,13,0.00008400
2,10,14,0.00005336
2,10,15,0.00002549
2,10,16,0.00000328
2,10,17,0.00000000
2,11,7,0.00000018
2,11,8,0.00000538
2,11,9,0.00003265
2,11,10,0.00006152
2,11,11,0.00008833
2,11,12,0.00009887
2,11,13,0.00008683
2,11,14,0.00005454
2,11,15,0.00002567
2,11,16,0.00000319
2,11,17,0.00000000
2,12,7,0.00000018
2,12,8,0.00000730
2,12,9,0.00003402
2,12,10,0.00005354
2,12,11,0.00006872
2,12,12,0.00006964
2,12,13,0.00005938
2,12,14,0.00003990
2,12,15,0.00002198
2,12,16,0.00000292
2,12,17,0.00000000
2,13,7,0.00000027
2,13,8,0.00000429
2,13,9,0.00002298
2,13,10,0.00004519
2,13,11,0.00006699
2,13,12,0.00007602
2,13,13,0.00006453
2,13,14,0.00003831
2,13,15,0.00001395
2,13,16,0.00000283
2,13,17,0.00000000
2,14,7,0.00000027
2,14,8,0.00000657
2,14,9,0.00003826
2,14,10,0.00006863
2,14,11,0.00009431
2,14,12,0.00010060
2,14,13,0.00008728
2,14,14,0.00005956
2,14,15,0.00002704
2,14,16,0.00000369
2,14,17,0.00000000
2,15,7,0.00000024
2,15,8,0.00001140
2,15,9,0.00003986
2,15,10,0.00006590
2,15,11,0.00009039
2,15,12,0.00010156
2,15,13,0.00012270
2,15,14,0.00006425
2,15,15,0.00003407
2,15,16,0.00000638
2,15,17,0.00000000
2,16,7,0.00000018
2,16,8,0.00000365
2,16,9,0.00001920
2,16,10,0.00004182
2,16,11,0.00006494
2,16,12,0.00007488
2,16,13,0.00006567
2,16,14,0.00004314
2,16,15,0.00001655
2,16,16,0.00000169
2,16,17,0.00000000
2,17,7,0.00000027
2,17,8,0.00002157
2,17,9,0.00005367
2,17,10,0.00008756
2,17,11,0.00011054
2,17,12,0.00011565
2,17,13,0.00009823
2,17,14,0.00006904
2,17,15,0.00003603
2,17,16,0.00000784
2,17,17,0.00000000
2,18,7,0.00000036
2,18,8,0.00002280
2,18,9,0.00005463
2,18,10,0.00009025
2,18,11,0.00012441
2,18,12,0.00013973
2,18,13,0.00012354
2,18,14,0.00008514
2,18,15,0.00004419
2,18,16,0.00000825
2,18,17,0.00000000
2,19,7,0.00000018
2,19,8,0.00002080
2,19,9,0.00005413
2,19,10,0.00008624
2,19,11,0.00011419
2,19,12,0.00012349
2,19,13,0.00011342
2,19,14,0.00007962
2,19,15,0.00003936
2,19,16,0.00000602
2,19,17,0.00000000
2,20,7,0.00000109
2,20,8,0.00002203
2,20,9,0.00004665
2,20,10,0.00007556
2,20,11,0.00009818
2,20,12,0.00010553
2,20,13,0.00009276
2,20,14,0.00006530
2,20,15,0.00003694
2,20,16,0.00000803
2,20,17,0.00000000
2,21,7,0.00000030
2,21,8,0.00000748
2,21,9,0.00003001
2,21,10,0.00004875
2,21,11,0.00007137
2,21,12,0.00011535
2,21,13,0.00008811
2,21,14,0.00006977
2,21,15,0.00004154
2,21,16,0.00000930
2,21,17,0.00000000
2,22,7,0.00000085
2,22,8,0.00001710
2,22,9,0.00003466
2,22,10,0.00004893
2,22,11,0.00006599
2,22,12,0.00006799
2,22,13,0.00006070
2,22,14,0.00004569
2,22,15,0.00002431
2,22,16,0.00000625
2,22,17,0.00000000
2,23,7,0.00000067
2,23,8,0.00001487
2,23,9,0.00003657
2,23,10,0.00006056
2,23,11,0.00009659
2,23,12,0.00011715
2,23,13,0.00011077
2,23,14,0.00008491
2,23,15,0.00004451
2,23,16,0.00001044
2,23,17,0.00000000
2,24,7,0.00000176
2,24,8,0.00002435
2,24,9,0.00003954
2,24,10,0.00005482
2,24,11,0.00006786
2,24,12,0.00007055
2,24,13,0.00006941
2,24,14,0.00005500
2,24,15,0.00003698
2,24,16,0.00001824
2,24,17,0.00000014
2,24,18,0.00000000
2,25,7,0.00000140
2,25,8,0.00001610
2,25,9,0.00004050
2,25,10,0.00007000
2,25,11,0.00009654
2,25,12,0.00010215
2,25,13,0.00008998
2,25,14,0.00006156
2,25,15,0.00002878
2,25,16,0.00000657
2,25,17,0.00000027
2,25,18,0.00000000
2,26,7,0.00000237
2,26,8,0.00003562
2,26,9,0.00006781
2,26,10,0.00010616
2,26,11,0.00014028
2,26,12,0.00015916
2,26,13,0.00014306
2,26,14,0.00010306
2,26,15,0.00005714
2,26,16,0.00002143
2,26,17,0.00000078
2,26,18,0.00000000
2,27,7,0.00000264
2,27,8,0.00003835
2,27,9,0.00007365
2,27,10,0.00011310
2,27,11,0.00014921
2,27,12,0.00016768
2,27,13,0.00015382
2,27,14,0.00010990
2,27,15,0.00006197
2,27,16,0.00002444
2,27,17,0.00000201
2,27,18,0.00000000
2,28,7,0.00000319
2,28,8,0.00003958
2,28,9,0.00008856
2,28,10,0.00013804
2,28,11,0.00017270
2,28,12,0.00018177
2,28,13,0.00015710
2,28,14,0.00011465
2,28,15,0.00005928
2,28,16,0.00002289
2,28,17,0.00000128
2,28,18,0.00000000
2,29,7,0.00001040
2,29,8,0.00006220
2,29,9,0.00009942
2,29,10,0.00011528
2,29,11,0.00012349
2,29,12,0.00011857
2,29,13,0.00010762
2,29,14,0.00008300
2,29,15,0.00005454
2,29,16,0.00002025
2,29,17,0.00000128
2,29,18,0.00000000
3,1,1,0.00000000
3,1,7,0.00000219
3,1,8,0.00001587
3,1,9,0.00004702
3,1,10,0.00008072
3,1,11,0.00010065
3,1,12,0.00010958
3,1,13,0.00009814
3,1,14,0.00006052
3,1,15,0.00002823
3,1,16,0.00000565
3,1,17,0.00000041
3,1,18,0.00000000
3,2,6,0.00000018
3,2,7,0.00000264
3,2,8,0.00001815
3,2,9,0.00004323
3,2,10,0.00007365
3,2,11,0.00009818
3,2,12,0.00010279
3,2,13,0.00008838
3,2,14,0.00005997
3,2,15,0.00002604
3,2,16,0.00000661
3,2,17,0.00000078
3,2,18,0.00000000
3,3,6,0.00000018
3,3,7,0.00000201
3,3,8,0.00002034
3,3,9,0.00005276
3,3,10,0.00009340
3,3,11,0.00013676
3,3,12,0.00015076
3,3,13,0.00013289
3,3,14,0.00009253
3,3,15,0.00004460
3,3,16,0.00001122
3,3,17,0.00000137
3,3,18,0.00000000
3,4,6,0.00000018
3,4,7,0.00000324
3,4,8,0.00002285
3,4,9,0.00005901
3,4,10,0.00010338
3,4,11,0.00013914
3,4,12,0.00014588
3,4,13,0.00012386
3,4,14,0.00008122
3,4,15,0.00003666
3,4,16,0.00000885
3,4,17,0.00000105
3,4,18,0.00000000
3,5,6,0.00000018
3,5,7,0.00000406
3,5,8,0.00002590
3,5,9,0.00005760
3,5,10,0.00009577
3,5,11,0.00012559
3,5,12,0.00013699
3,5,13,0.00012404
3,5,14,0.00008738
3,5,15,0.00004050
3,5,16,0.00001364
3,5,17,0.00000205
3,5,18,0.00000000
3,6,6,0.00000018
3,6,7,0.00000725
3,6,8,0.00004278
3,6,9,0.00010302
3,6,10,0.00017247
3,6,11,0.00021817
3,6,12,0.00023390
3,6,13,0.00020772
3,6,14,0.00015268
3,6,15,0.00008058
3,6,16,0.00002618
3,6,17,0.00000237
3,6,18,0.00000000
3,7,6,0.00000018
3,7,7,0.00001022
3,7,8,0.00004889
3,7,9,0.00010703
3,7,10,0.00017019
3,7,11,0.00021780
3,7,12,0.00023705
3,7,13,0.00021356
3,7,14,0.00015669
3,7,15,0.00008072
3,7,16,0.00002494
3,7,17,0.00000246
3,7,18,0.00000000
3,8,6,0.00000018
3,8,7,0.00001026
3,8,8,0.00005354
3,8,9,0.00010776
3,8,10,0.00017316
3,8,11,0.00021602
3,8,12,0.00022783
3,8,13,0.00020686
3,8,14,0.00015464
3,8,15,0.00008783
3,8,16,0.00003598
3,8,17,0.00000493
3,8,18,0.00000000
3,9,6,0.00000018
3,9,7,0.00000830
3,9,8,0.00003388
3,9,9,0.00006954
3,9,10,0.00010794
3,9,11,0.00012564
3,9,12,0.00012979
3,9,13,0.00011456
3,9,14,0.00008473
3,9,15,0.00004756
3,9,16,0.00001683
3,9,17,0.00000137
3,9,18,0.00000000
3,10,6,0.00000027
3,10,7,0.00001186
3,10,8,0.00004392
3,10,9,0.00009080
3,10,10,0.00013644
3,10,11,0.00017015
3,10,12,0.00018884
3,10,13,0.00017977
3,10,14,0.00013859
3,10,15,0.00007707
3,10,16,0.00002750
3,10,17,0.00000328
3,10,18,0.00000000
3,11,6,0.00000036
3,11,7,0.00001715
3,11,8,0.00006635
3,11,9,0.00013863
3,11,10,0.00022227
3,11,11,0.00028165
3,11,12,0.00029642
3,11,13,0.00026851
3,11,14,0.00020234
3,11,15,0.00011747
3,11,16,0.00004337
3,11,17,0.00000584
3,11,18,0.00000000
3,12,6,0.00000032
3,12,7,0.00001724
3,12,8,0.00005860
3,12,9,0.00011679
3,12,10,0.00017968
3,12,11,0.00022528
3,12,12,0.00024051
3,12,13,0.00021985
3,12,14,0.00016007
3,12,15,0.00008947
3,12,16,0.00003730
3,12,17,0.00000593
3,12,18,0.00000000
3,13,6,0.00000082
3,13,7,0.00001911
3,13,8,0.00006225
3,13,9,0.00012951
3,13,10,0.00019938
3,13,11,0.00024621
3,13,12,0.00026272
3,13,13,0.00023431
3,13,14,0.00017366
3,13,15,0.00009540
3,13,16,0.00003324
3,13,17,0.00000456
3,13,18,0.00000000
3,14,6,0.00000032
3,14,7,0.00002358
3,14,8,0.00008044
3,14,9,0.00016102
3,14,10,0.00024758
3,14,11,0.00030189
3,14,12,0.00032465
3,14,13,0.00030709
3,14,14,0.00024425
3,14,15,0.00014602
3,14,16,0.00005787
3,14,17,0.00000816
3,14,18,0.00000000
3,15,6,0.00000128
3,15,7,0.00002969
3,15,8,0.00007962
3,15,9,0.00014630
3,15,10,0.00021142
3,15,11,0.00024576
3,15,12,0.00024772
3,15,13,0.00022209
3,15,14,0.00015528
3,15,15,0.00008464
3,15,16,0.00003078
3,15,17,0.00000538
3,15,18,0.00000000
3,16,0,0.00000000
3,16,6,0.00000173
3,16,7,0.00003343
3,16,8,0.00009403
3,16,9,0.00017498
3,16,10,0.00026067
3,16,11,0.00031266
3,16,12,0.00032853
3,16,13,0.00030659
3,16,14,0.00024530
3,16,15,0.00015414
3,16,16,0.00006298
3,16,17,0.00001167
3,16,18,0.00000014
3,16,19,0.00000000
3,17,5,0.00000018
3,17,6,0.00000201
3,17,7,0.00002677
3,17,8,0.00007324
3,17,9,0.00013070
3,17,10,0.00018793
3,17,11,0.00022049
3,17,12,0.00022090
3,17,13,0.00019933
3,17,14,0.00015159
3,17,15,0.00009116
3,17,16,0.00003671
3,17,17,0.00000602
3,17,18,0.00000027
3,17,19,0.00000000
3,18,5,0.00000018
3,18,6,0.00000201
3,18,7,0.00003849
3,18,8,0.00009093
3,18,9,0.00016463
3,18,10,0.00024658
3,18,11,0.00029519
3,18,12,0.00031936
3,18,13,0.00030376
3,18,14,0.00024753
3,18,15,0.00016084
3,18,16,0.00007716
3,18,17,0.00001391
3,18,18,0.00000087
3,18,19,0.00000000
3,19,5,0.00000018
3,19,6,0.00000483
3,19,7,0.00004556
3,19,8,0.00011387
3,19,9,0.00019869
3,19,10,0.00028037
3,19,11,0.00032447
3,19,12,0.00033395
3,19,13,0.00031516
3,19,14,0.00025228
3,19,15,0.00015209
3,19,16,0.00006161
3,19,17,0.00001113
3,19,18,0.00000192
3,19,19,0.00000000
3,20,5,0.00000018
3,20,6,0.00000360
3,20,7,0.00002832
3,20,8,0.00007041
3,20,9,0.00012910
3,20,10,0.00019787
3,20,11,0.00025132
3,20,12,0.00027631
3,20,13,0.00027444
3,20,14,0.00022551
3,20,15,0.00014753
3,20,16,0.00006544
3,20,17,0.00001240
3,20,18,0.00000196
3,20,19,0.00000000
3,21,5,0.00000018
3,21,6,0.00000616
3,21,7,0.00006403
3,21,8,0.00016144
3,21,9,0.00028201
3,21,10,0.00039688
3,21,11,0.00047277
3,21,12,0.00049165
3,21,13,0.00045275
3,21,14,0.00036519
3,21,15,0.00022587
3,21,16,0.00010010
3,21,17,0.00001765
3,21,18,0.00000255
3,21,19,0.00000000
3,22,5,0.00000018
3,22,6,0.00000424
3,22,7,0.00004264
3,22,8,0.00010284
3,22,9,0.00018273
3,22,10,0.00027777
3,22,11,0.00032515
3,22,12,0.00035142
3,22,13,0.00032716
3,22,14,0.00027116
3,22,15,0.00016818
3,22,16,0.00007059
3,22,17,0.00001587
3,22,18,0.00000260
3,22,19,0.00000000
3,23,5,0.00000018
3,23,6,0.00000693
3,23,7,0.00004693
3,23,8,0.00011337
3,23,9,0.00020526
3,23,10,0.00029866
3,23,11,0.00035940
3,23,12,0.00037249
3,23,13,0.00034170
3,23,14,0.00027075
3,23,15,0.00016750
3,23,16,0.00007356
3,23,17,0.00001473
3,23,18,0.00000269
3,23,19,0.00000000
3,24,5,0.00000018
3,24,6,0.00000620
3,24,7,0.00003812
3,24,8,0.00008998
3,24,9,0.00016030
3,24,10,0.00022200
3,24,11,0.00025479
3,24,12,0.00026090
3,24,13,0.00023235
3,24,14,0.00017170
3,24,15,0.00009226
3,24,16,0.00003169
3,24,17,0.00000648
3,24,18,0.00000123
3,24,19,0.00000000
3,25,5,0.00000027
3,25,6,0.00000917
3,25,7,0.00004045
3,25,8,0.00009061
3,25,9,0.00015824
3,25,10,0.00021739
3,25,11,0.00024931
3,25,12,0.00026217
3,25,13,0.00023741
3,25,14,0.00019468
3,25,15,0.00012919
3,25,16,0.00006321
3,25,17,0.00001806
3,25,18,0.00000292
3,25,19,0.00000000
3,26,1,0.00000018
3,26,5,0.00000024
3,26,6,0.00001149
3,26,7,0.00006106
3,26,8,0.00013681
3,26,9,0.00022715
3,26,10,0.00030385
3,26,11,0.00034786
3,26,12,0.00034759
3,26,13,0.00031206
3,26,14,0.00024694
3,26,15,0.00015615
3,26,16,0.00007192
3,26,17,0.00002121
3,26,18,0.00000447
3,26,19,0.00000000
3,27,5,0.00000024
3,27,6,0.00000547
3,27,7,0.00002440
3,27,8,0.00006384
3,27,9,0.00011665
3,27,10,0.00017206
3,27,11,0.00021785
3,27,12,0.00022970
3,27,13,0.00020955
3,27,14,0.00015396
3,27,15,0.00009622
3,27,16,0.00004816
3,27,17,0.00001774
3,27,18,0.00000461
3,27,19,0.00000005
3,27,20,0.00000000
3,27,23,0.00000000
3,28,5,0.00000030
3,28,6,0.00001031
3,28,7,0.00003548
3,28,8,0.00008332
3,28,9,0.00014552
3,28,10,0.00020572
3,28,11,0.00025374
3,28,12,0.00026801
3,28,13,0.00024320
3,28,14,0.00018939
3,28,15,0.00012372
3,28,16,0.00006011
3,28,17,0.00001997
3,28,18,0.00000438
3,28,19,0.00000000
3,29,5,0.00000023
3,29,6,0.00001427
3,29,7,0.00006863
3,29,8,0.00015117
3,29,9,0.00024813
3,29,10,0.00031722
3,29,11,0.00036300
3,29,12,0.00035757
3,29,13,0.00033537
3,29,14,0.00027097
3,29,15,0.00017904
3,29,16,0.00008984
3,29,17,0.00002941
3,29,18,0.00000420
3,29,19,0.00000000
3,30,2,0.00000018
3,30,3,0.00000000
3,30,5,0.00000064
3,30,6,0.00001464
3,30,7,0.00006252
3,30,8,0.00015081
3,30,9,0.00025223
3,30,10,0.00034672
3,30,11,0.00039429
3,30,12,0.00040049
3,30,13,0.00036765
3,30,14,0.00029236
3,30,15,0.00019910
3,30,16,0.00010142
3,30,17,0.00003210
3,30,18,0.00000451
3,30,19,0.00000000
3,31,5,0.00000150
3,31,6,0.00001997
3,31,7,0.00007675
3,31,8,0.00015792
3,31,9,0.00025542
3,31,10,0.00032884
3,31,11,0.00037440
3,31,12,0.00037737
3,31,13,0.00034184
3,31,14,0.00026942
3,31,15,0.00017612
3,31,16,0.00008633
3,31,17,0.00002814
3,31,18,0.00000128
3,31,19,0.00000000
4,1,1,0.00000000
4,1,5,0.00000205
4,1,6,0.00001861
4,1,7,0.00006622
4,1,8,0.00014643
4,1,9,0.00023887
4,1,10,0.00030892
4,1,11,0.00035114
4,1,12,0.00035557
4,1,13,0.00031120
4,1,14,0.00023709
4,1,15,0.00015355
4,1,16,0.00007775
4,1,17,0.00002727
4,1,18,0.00000219
4,1,19,0.00000000
4,1,20,0.00000018
4,1,21,0.00000000
4,1,23,0.00000036
4,2,5,0.00000278
4,2,6,0.00002194
4,2,7,0.00007515
4,2,8,0.00016303
4,2,9,0.00026377
4,2,10,0.00034918
4,2,11,0.00041412
4,2,12,0.00043364
4,2,13,0.00039994
4,2,14,0.00032698
4,2,15,0.00021716
4,2,16,0.00011387
4,2,17,0.00004009
4,2,18,0.00000242
4,2,19,0.00000009
4,3,5,0.00000470
4,3,6,0.00003119
4,3,7,0.00010347
4,3,8,0.00021894
4,3,9,0.00033728
4,3,10,0.00042137
4,3,11,0.00047496
4,3,12,0.00047915
4,3,13,0.00042926
4,3,14,0.00034243
4,3,15,0.00023157
4,3,16,0.00011542
4,3,17,0.00003840
4,3,18,0.00000237
4,3,19,0.00000009
4,3,23,0.00000000
4,4,5,0.00000429
4,4,6,0.00003388
4,4,7,0.00011300
4,4,8,0.00024170
4,4,9,0.00036711
4,4,10,0.00045316
4,4,11,0.00048435
4,4,12,0.00045476
4,4,13,0.00038526
4,4,14,0.00030390
4,4,15,0.00020581
4,4,16,0.00010448
4,4,17,0.00003525
4,4,18,0.00000301
4,4,19,0.00000000
4,5,4,0.00000018
4,5,5,0.00000255
4,5,6,0.00003133
4,5,7,0.00010512
4,5,8,0.00021475
4,5,9,0.00031662
4,5,10,0.00037053
4,5,11,0.00039451
4,5,12,0.00039036
4,5,13,0.00035324
4,5,14,0.00028757
4,5,15,0.00020284
4,5,16,0.00011255
4,5,17,0.00003781
4,5,18,0.00000360
4,5,19,0.00000009
4,5,20,0.00000000
4,6,4,0.00000018
4,6,5,0.00000155
4,6,6,0.00001737
4,6,7,0.00006083
4,6,8,0.00012974
4,6,9,0.00021794
4,6,10,0.00029013
4,6,11,0.00033673
4,6,12,0.00032784
4,6,13,0.00030901
4,6,14,0.00025966
4,6,15,0.00018132
4,6,16,0.00008915
4,6,17,0.00002618
4,6,18,0.00000292
4,6,19,0.00000014
4,6,20,0.00000000
4,6,21,0.00000000
4,7,1,0.00000018
4,7,4,0.00000027
4,7,5,0.00000388
4,7,6,0.00002768
4,7,7,0.00008537
4,7,8,0.00018054
4,7,9,0.00027722
4,7,10,0.00033920
4,7,11,0.00038097
4,7,12,0.00038307
4,7,13,0.00035028
4,7,14,0.00029031
4,7,15,0.00020426
4,7,16,0.00011264
4,7,17,0.00003999
4,7,18,0.00000337
4,7,19,0.00000014
4,7,20,0.00000000
4,8,4,0.00000055
4,8,5,0.00000597
4,8,6,0.00003995
4,8,7,0.00011547
4,8,8,0.00022865
4,8,9,0.00034257
4,8,10,0.00041987
4,8,11,0.00046488
4,8,12,0.00060823
4,8,13,0.00044769
4,8,14,0.00037066
4,8,15,0.00025077
4,8,16,0.00012664
4,8,17,0.00004451
4,8,18,0.00000579
4,8,19,0.00000014
4,8,20,0.00000000
4,9,4,0.00000055
4,9,5,0.00000625
4,9,6,0.00003895
4,9,7,0.00011738
4,9,8,0.00022984
4,9,9,0.00034084
4,9,10,0.00040724
4,9,11,0.00044044
4,9,12,0.00041982
4,9,13,0.00037759
