month,day,hour,weight
3,17,11,0.00021140
3,17,12,0.00021214
3,17,13,0.00017052
3,17,14,0.00011822
3,17,15,0.00005230
3,17,16,0.00001915
3,17,17,0.00000295
3,17,18,0.00000000
3,18,6,0.00000491
3,18,7,0.00002320
3,18,8,0.00006777
3,18,9,0.00013958
3,18,10,0.00021582
3,18,11,0.00025523
3,18,12,0.00026591
3,18,13,0.00023387
3,18,14,0.00016978
3,18,15,0.00009023
3,18,16,0.00003646
3,18,17,0.00000700
3,18,18,0.00000000
3,19,6,0.00001522
3,19,7,0.00005230
3,19,8,0.00012890
3,19,9,0.00023350
3,19,10,0.00029206
3,19,11,0.00032299
3,19,12,0.00031894
3,19,13,0.00027180
3,19,14,0.00020146
3,19,15,0.00011086
3,19,16,0.00004162
3,19,17,0.00000552
3,19,18,0.00000000
3,20,6,0.00000884
3,20,7,0.00004088
3,20,8,0.00009833
3,20,9,0.00019372
3,20,10,0.00025781
3,20,11,0.00030200
3,20,12,0.00032484
3,20,13,0.00028211
3,20,14,0.00020256
3,20,15,0.00008176
3,20,16,0.00003499
3,20,17,0.00000589
3,20,18,0.00000000
3,21,6,0.00001179
3,21,7,0.00005819
3,21,8,0.00014400
3,21,9,0.00025891
3,21,10,0.00035246
3,21,11,0.00040107
3,21,12,0.00041360
3,21,13,0.00037529
3,21,14,0.00028617
3,21,15,0.00015984
3,21,16,0.00006924
3,21,17,0.00001252
3,21,18,0.00000000
3,22,6,0.00000958
3,22,7,0.00004014
3,22,8,0.00008913
3,22,9,0.00015284
3,22,10,0.00019004
3,22,11,0.00021656
3,22,12,0.00022024
3,22,13,0.00020367
3,22,14,0.00015947
3,22,15,0.00009244
3,22,16,0.00003720
3,22,17,0.00000479
3,22,18,0.00000000
3,23,6,0.00001289
3,23,7,0.00005340
3,23,8,0.00011012
3,23,9,0.00018746
3,23,10,0.00023939
3,23,11,0.00027217
3,23,12,0.00028101
3,23,13,0.00025744
3,23,14,0.00020404
3,23,15,0.00011417
3,23,16,0.00004493
3,23,17,0.00000663
3,23,18,0.00000000
3,24,6,0.00000994
3,24,7,0.00004272
3,24,8,0.00009649
3,24,9,0.00016279
3,24,10,0.00020809
3,24,11,0.00023829
3,24,12,0.00024123
3,24,13,0.00021729
3,24,14,0.00017052
3,24,15,0.00008544
3,24,16,0.00002615
3,24,17,0.00000368
3,24,18,0.00000000
3,25,5,0.00000147
3,25,6,0.00001866
3,25,7,0.00006408
3,25,8,0.00013737
3,25,9,0.00023608
3,25,10,0.00034325
3,25,11,0.00037529
3,25,12,0.00037271
3,25,13,0.00032336
3,25,14,0.00024013
3,25,15,0.00014977
3,25,16,0.00004972
3,25,17,0.00000884
3,25,18,0.00000037
3,25,19,0.00000000
3,26,5,0.00000147
3,26,6,0.00001805
3,26,7,0.00007071
3,26,8,0.00015100
3,26,9,0.00024786
3,26,10,0.00034693
3,26,11,0.00040365
3,26,12,0.00041360
3,26,13,0.00036682
3,26,14,0.00026038
3,26,15,0.00013185
3,26,16,0.00005267
3,26,17,0.00000773
3,26,18,0.00000037
3,26,19,0.00000000
3,27,5,0.00000221
3,27,6,0.00000884
3,27,7,0.00002799
3,27,8,0.00005561
3,27,9,0.00008471
3,27,10,0.00012596
3,27,11,0.00017641
3,27,12,0.00018304
3,27,13,0.00017384
3,27,14,0.00011417
3,27,15,0.00005267
3,27,16,0.00001768
3,27,17,0.00000258
3,27,18,0.00000049
3,27,19,0.00000000
3,27,23,0.00000000
3,28,5,0.00000147
3,28,6,0.00000626
3,28,7,0.00001989
3,28,8,0.00004125
3,28,9,0.00009613
3,28,10,0.00013259
3,28,11,0.00013995
3,28,12,0.00013074
3,28,13,0.00012768
3,28,14,0.00006740
3,28,15,0.00004088
3,28,16,0.00001289
3,28,17,0.00000295
3,28,18,0.00000037
3,28,19,0.00000000
3,29,5,0.00000147
3,29,6,0.00001068
3,29,7,0.00003462
3,29,8,0.00006887
3,29,9,0.00012964
3,29,10,0.00018562
3,29,11,0.00023387
3,29,12,0.00023976
3,29,13,0.00023792
3,29,14,0.00019188
3,29,15,0.00012596
3,29,16,0.00005561
3,29,17,0.00000847
3,29,18,0.00000074
3,29,19,0.00000000
3,30,5,0.00000295
3,30,6,0.00000921
3,30,7,0.00004456
3,30,8,0.00011307
3,30,9,0.00018231
3,30,10,0.00024639
3,30,11,0.00027880
3,30,12,0.00027364
3,30,13,0.00024050
3,30,14,0.00017126
3,30,15,0.00010091
3,30,16,0.00003867
3,30,17,0.00000700
3,30,18,0.00000037
3,30,19,0.00000000
3,31,5,0.00000147
3,31,6,0.00000626
3,31,7,0.00003462
3,31,8,0.00009981
3,31,9,0.00020367
3,31,10,0.00026591
3,31,11,0.00033036
3,31,12,0.00033773
3,31,13,0.00032115
3,31,14,0.00024786
3,31,15,0.00016426
3,31,16,0.00007403
3,31,17,0.00001584
3,31,18,0.00000000
4,1,1,0.00000000
4,1,5,0.00000638
4,1,6,0.00002946
4,1,7,0.00010128
4,1,8,0.00019336
4,1,9,0.00032263
4,1,10,0.00039997
4,1,11,0.00043606
4,1,12,0.00042685
4,1,13,0.00034104
4,1,14,0.00023829
4,1,15,0.00014548
4,1,16,0.00006298
4,1,17,0.00001768
4,1,18,0.00000037
4,1,19,0.00000000
4,2,4,0.00000147
4,2,5,0.00000479
4,2,6,0.00002320
4,2,7,0.00007550
4,2,8,0.00016021
4,2,9,0.00027143
4,2,10,0.00036277
4,2,11,0.00040402
4,2,12,0.00039776
4,2,13,0.00035135
4,2,14,0.00025597
4,2,15,0.00015579
4,2,16,0.00006298
4,2,17,0.00001473
4,2,18,0.00000037
4,2,19,0.00000000
4,3,5,0.00000405
4,3,6,0.00002062
4,3,7,0.00007108
4,3,8,0.00017862
4,3,9,0.00027880
4,3,10,0.00036830
4,3,11,0.00046442
4,3,12,0.00047326
4,3,13,0.00041212
4,3,14,0.00031747
4,3,15,0.00021508
4,3,16,0.00010091
4,3,17,0.00002504
4,3,18,0.00000000
4,4,4,0.00000147
4,4,5,0.00000786
4,4,6,0.00003830
4,4,7,0.00011454
4,4,8,0.00021803
4,4,9,0.00030348
4,4,10,0.00037419
4,4,11,0.00039776
4,4,12,0.00039260
4,4,13,0.00033736
4,4,14,0.00031722
4,4,15,0.00016242
4,4,16,0.00008102
4,4,17,0.00002541
4,4,18,0.00000000
4,5,4,0.00000147
4,5,5,0.00000663
4,5,6,0.00004346
4,5,7,0.00011712
4,5,8,0.00022466
4,5,9,0.00031784
4,5,10,0.00039702
4,5,11,0.00042170
4,5,12,0.00048762
4,5,13,0.00029832
4,5,14,0.00019372
4,5,15,0.00012817
4,5,16,0.00006261
4,5,17,0.00001915
4,5,18,0.00000000
4,6,4,0.00000147
4,6,5,0.00000737
4,6,6,0.00002541
4,6,7,0.00007219
4,6,8,0.00021214
4,6,9,0.00027328
4,6,10,0.00034730
4,6,11,0.00037787
4,6,12,0.00039260
4,6,13,0.00036535
4,6,14,0.00027990
4,6,15,0.00019225
4,6,16,0.00009686
4,6,17,0.00002799
4,6,18,0.00000000
4,7,4,0.00000147
4,7,5,0.00000687
4,7,6,0.00003388
4,7,7,0.00008544
4,7,8,0.00016168
4,7,9,0.00022319
4,7,10,0.00027622
4,7,11,0.00031305
4,7,12,0.00033073
4,7,13,0.00031526
4,7,14,0.00024602
4,7,15,0.00017052
4,7,16,0.00009060
4,7,17,0.00002946
4,7,18,0.00000074
4,7,19,0.00000000
4,8,4,0.00000147
4,8,5,0.00000479
4,8,6,0.00003045
4,8,7,0.00008029
4,8,8,0.00018709
4,8,9,0.00028396
4,8,10,0.00035761
4,8,11,0.00051119
4,8,12,0.00037198
4,8,13,0.00031563
4,8,14,0.00023018
4,8,15,0.00021901
4,8,16,0.00008508
4,8,17,0.00002615
4,8,18,0.00000049
4,8,19,0.00000000
4,9,4,0.00000196
4,9,5,0.00001473
4,9,6,0.00005561
4,9,7,0.00013295
4,9,8,0.00025449
4,9,9,0.00038082
4,9,10,0.00043054
4,9,11,0.00046516
4,9,12,0.00045816
4,9,13,0.00040844
4,9,14,0.00032263
4,9,15,0.00023681
4,9,16,0.00012927
4,9,17,0.00004309
4,9,18,0.00000037
4,9,19,0.00000000
4,10,4,0.00000147
4,10,5,0.00000552
4,10,6,0.00002136
4,10,7,0.00005046
4,10,8,0.00008250
4,10,9,0.00013185
4,10,10,0.00015395
4,10,11,0.00017089
4,10,12,0.00016942
4,10,13,0.00015984
4,10,14,0.00012633
4,10,15,0.00009207
4,10,16,0.00005635
4,10,17,0.00002099
4,10,18,0.00000037
4,10,19,0.00000000
4,11,4,0.00000221
4,11,5,0.00000958
4,11,6,0.00005561
4,11,7,0.00014143
4,11,8,0.00025891
4,11,9,0.00039187
4,11,10,0.00049315
4,11,11,0.00056128
4,11,12,0.00056202
4,11,13,0.00048652
4,11,14,0.00037640
4,11,15,0.00025633
4,11,16,0.00012780
4,11,17,0.00003904
4,11,18,0.00000221
4,11,19,0.00000000
4,12,4,0.00000196
4,12,5,0.00001068
4,12,6,0.00005930
4,12,7,0.00015063
4,12,8,0.00029279
4,12,9,0.00040918
4,12,10,0.00046921
4,12,11,0.00052703
4,12,12,0.00052998
4,12,13,0.00048689
4,12,14,0.00035761
4,12,15,0.00023350
4,12,16,0.00012559
4,12,17,0.00004493
4,12,18,0.00000147
4,12,19,0.00000000
4,13,4,0.00000295
4,13,5,0.00001473
4,13,6,0.00005819
4,13,7,0.00014290
4,13,8,0.00027070
4,13,9,0.00039076
4,13,10,0.00047621
4,13,11,0.00052114
4,13,12,0.00050935
4,13,13,0.00044306
4,13,14,0.00031673
4,13,15,0.00020072
4,13,16,0.00010460
4,13,17,0.00003904
4,13,18,0.00000184
4,13,19,0.00000000
4,14,4,0.00000246
4,14,5,0.00001179
4,14,6,0.00004677
4,14,7,0.00011086
4,14,8,0.00020109
4,14,9,0.00030274
4,14,10,0.00035467
4,14,11,0.00040107
4,14,12,0.00042280
4,14,13,0.00040623
4,14,14,0.00034325
4,14,15,0.00025081
4,14,16,0.00014621
4,14,17,0.00005635
4,14,18,0.00000368
4,14,19,0.00000000
4,15,4,0.00000516
4,15,5,0.00002541
4,15,6,0.00009797
4,15,7,0.00020293
4,15,8,0.00034288
4,15,9,0.00047031
4,15,10,0.00056644
4,15,11,0.00061468
4,15,12,0.00060253
4,15,13,0.00052372
4,15,14,0.00040549
4,15,15,0.00027033
4,15,16,0.00014216
4,15,17,0.00004861
4,15,18,0.00000368
4,15,19,0.00000000
4,16,4,0.00000344
4,16,5,0.00001657
4,16,6,0.00008839
4,16,7,0.00018415
4,16,8,0.00029058
4,16,9,0.00038671
4,16,10,0.00043054
4,16,11,0.00045227
4,16,12,0.00042980
4,16,13,0.00040144
4,16,14,0.00033257
4,16,15,0.00022208
4,16,16,0.00010938
4,16,17,0.00003204
4,16,18,0.00000516
4,16,19,0.00000000
4,17,4,0.00000491
4,17,5,0.00002689
4,17,6,0.00009465
4,17,7,0.00017678
4,17,8,0.00028027
4,17,9,0.00033404
4,17,10,0.00041286
4,17,11,0.00051451
4,17,12,0.00053366
4,17,13,0.00048173
4,17,14,0.00033478
4,17,15,0.00022208
4,17,16,0.00012338
4,17,17,0.00004751
4,17,18,0.00000994
4,17,19,0.00000037
4,17,20,0.00000000
4,18,4,0.00000589
4,18,5,0.00002099
4,18,6,0.00005966
4,18,7,0.00012264
4,18,8,0.00023055
4,18,9,0.00036019
4,18,10,0.00041765
4,18,11,0.00043606
4,18,12,0.00043569
4,18,13,0.00042722
