time_start,zone,imbl_sales_price_eur_mwh,imbl_purchase_price_eur_mwh,up_reg_price_eur_mwh,down_reg_price_eur_mwh,main_dir_reg_power,imbl_spot_diff_eur_mwh
2023-05-22T00:00:00Z,SE1,-18.0,-18.0,4.1,-18.0,-1.0,-22.1
2023-05-22T00:15:00Z,SE1,-18.0,-18.0,4.1,-18.0,-1.0,-22.1
2023-05-22T00:30:00Z,SE1,-18.0,-18.0,4.1,-18.0,-1.0,-22.1
2023-05-22T00:45:00Z,SE1,-18.0,-18.0,4.1,-18.0,-1.0,-22.1
2023-05-22T01:00:00Z,SE1,-18.0,-18.0,4.01,-18.0,-1.0,-22.01
2023-05-22T01:15:00Z,SE1,-18.0,-18.0,4.01,-18.0,-1.0,-22.01
2023-05-22T01:30:00Z,SE1,-18.0,-18.0,4.01,-18.0,-1.0,-22.01
2023-05-22T01:45:00Z,SE1,-18.0,-18.0,4.01,-18.0,-1.0,-22.01
2023-05-22T02:00:00Z,SE1,-18.0,-18.0,4.39,-18.0,-1.0,-22.39
2023-05-22T02:15:00Z,SE1,-18.0,-18.0,4.39,-18.0,-1.0,-22.39
2023-05-22T02:30:00Z,SE1,-18.0,-18.0,4.39,-18.0,-1.0,-22.39
2023-05-22T02:45:00Z,SE1,-18.0,-18.0,4.39,-18.0,-1.0,-22.39
2023-05-22T03:00:00Z,SE1,-5.0,-5.0,6.23,-5.0,-1.0,-11.23
2023-05-22T03:15:00Z,SE1,-5.0,-5.0,6.23,-5.0,-1.0,-11.23
2023-05-22T03:30:00Z,SE1,-5.0,-5.0,6.23,-5.0,-1.0,-11.23
2023-05-22T03:45:00Z,SE1,-5.0,-5.0,6.23,-5.0,-1.0,-11.23
2023-05-22T04:00:00Z,SE1,0.0,0.0,13.35,0.0,-1.0,-13.35
2023-05-22T04:15:00Z,SE1,0.0,0.0,13.35,0.0,-1.0,-13.35
2023-05-22T04:30:00Z,SE1,0.0,0.0,13.35,0.0,-1.0,-13.35
2023-05-22T04:45:00Z,SE1,0.0,0.0,13.35,0.0,-1.0,-13.35
2023-05-22T05:00:00Z,SE1,4.9,4.9,20.02,4.9,-1.0,-15.12
2023-05-22T05:15:00Z,SE1,4.9,4.9,20.02,4.9,-1.0,-15.12
2023-05-22T05:30:00Z,SE1,4.9,4.9,20.02,4.9,-1.0,-15.12
2023-05-22T05:45:00Z,SE1,4.9,4.9,20.02,4.9,-1.0,-15.12
2023-05-22T06:00:00Z,SE1,14.0,14.0,20.73,14.0,-1.0,-6.73
2023-05-22T06:15:00Z,SE1,14.0,14.0,20.73,14.0,-1.0,-6.73
2023-05-22T06:30:00Z,SE1,14.0,14.0,20.73,14.0,-1.0,-6.73
2023-05-22T06:45:00Z,SE1,14.0,14.0,20.73,14.0,-1.0,-6.73
2023-05-22T07:00:00Z,SE1,14.0,14.0,20.86,14.0,-1.0,-6.86
2023-05-22T07:15:00Z,SE1,14.0,14.0,20.86,14.0,-1.0,-6.86
2023-05-22T07:30:00Z,SE1,14.0,14.0,20.86,14.0,-1.0,-6.86
2023-05-22T07:45:00Z,SE1,14.0,14.0,20.86,14.0,-1.0,-6.86
2023-05-22T08:00:00Z,SE1,13.0,13.0,20.54,13.0,-1.0,-7.54
2023-05-22T08:15:00Z,SE1,13.0,13.0,20.54,13.0,-1.0,-7.54
2023-05-22T08:30:00Z,SE1,13.0,13.0,20.54,13.0,-1.0,-7.54
2023-05-22T08:45:00Z,SE1,13.0,13.0,20.54,13.0,-1.0,-7.54
2023-05-22T09:00:00Z,SE1,13.0,13.0,20.01,13.0,-1.0,-7.01
2023-05-22T09:15:00Z,SE1,13.0,13.0,20.01,13.0,-1.0,-7.01
2023-05-22T09:30:00Z,SE1,13.0,13.0,20.01,13.0,-1.0,-7.01
2023-05-22T09:45:00Z,SE1,13.0,13.0,20.01,13.0,-1.0,-7.01
