time_start,zone,imbl_sales_price_eur_mwh,imbl_purchase_price_eur_mwh,up_reg_price_eur_mwh,down_reg_price_eur_mwh,main_dir_reg_power,imbl_spot_diff_eur_mwh
2024-01-01T00:00:00Z,SE1,53.87,53.87,53.87,28.46,1.0,25.41
2024-01-01T00:15:00Z,SE1,53.87,53.87,53.87,28.46,1.0,25.41
2024-01-01T00:30:00Z,SE1,53.87,53.87,53.87,28.46,1.0,25.41
2024-01-01T00:45:00Z,SE1,53.87,53.87,53.87,28.46,1.0,25.41
2024-01-01T01:00:00Z,SE1,53.87,53.87,53.87,26.66,1.0,27.21
2024-01-01T01:15:00Z,SE1,53.87,53.87,53.87,26.66,1.0,27.21
2024-01-01T01:30:00Z,SE1,53.87,53.87,53.87,26.66,1.0,27.21
2024-01-01T01:45:00Z,SE1,53.87,53.87,53.87,26.66,1.0,27.21
2024-01-01T02:00:00Z,SE1,24.48,24.48,24.48,24.48,0.0,0.0
2024-01-01T02:15:00Z,SE1,24.48,24.48,24.48,24.48,0.0,0.0
2024-01-01T02:30:00Z,SE1,24.48,24.48,24.48,24.48,0.0,0.0
2024-01-01T02:45:00Z,SE1,24.48,24.48,24.48,24.48,0.0,0.0
2024-01-01T03:00:00Z,SE1,36.0,36.0,36.0,24.01,1.0,11.99
2024-01-01T03:15:00Z,SE1,36.0,36.0,36.0,24.01,1.0,11.99
2024-01-01T03:30:00Z,SE1,36.0,36.0,36.0,24.01,1.0,11.99
2024-01-01T03:45:00Z,SE1,36.0,36.0,36.0,24.01,1.0,11.99
2024-01-01T04:00:00Z,SE1,36.0,36.0,36.0,21.23,1.0,14.77
2024-01-01T04:15:00Z,SE1,36.0,36.0,36.0,21.23,1.0,14.77
2024-01-01T04:30:00Z,SE1,36.0,36.0,36.0,21.23,1.0,14.77
2024-01-01T04:45:00Z,SE1,36.0,36.0,36.0,21.23,1.0,14.77
2024-01-01T05:00:00Z,SE1,40.11,40.11,40.11,22.62,1.0,17.49
2024-01-01T05:15:00Z,SE1,40.11,40.11,40.11,22.62,1.0,17.49
2024-01-01T05:30:00Z,SE1,40.11,40.11,40.11,22.62,1.0,17.49
2024-01-01T05:45:00Z,SE1,40.11,40.11,40.11,22.62,1.0,17.49
2024-01-01T06:00:00Z,SE1,44.0,44.0,44.0,25.04,1.0,18.96
2024-01-01T06:15:00Z,SE1,44.0,44.0,44.0,25.04,1.0,18.96
2024-01-01T06:30:00Z,SE1,44.0,44.0,44.0,25.04,1.0,18.96
2024-01-01T06:45:00Z,SE1,44.0,44.0,44.0,25.04,1.0,18.96
2024-01-01T07:00:00Z,SE1,44.0,44.0,44.0,26.24,1.0,17.76
2024-01-01T07:15:00Z,SE1,44.0,44.0,44.0,26.24,1.0,17.76
2024-01-01T07:30:00Z,SE1,44.0,44.0,44.0,26.24,1.0,17.76
2024-01-01T07:45:00Z,SE1,44.0,44.0,44.0,26.24,1.0,17.76
2024-01-01T08:00:00Z,SE1,44.0,44.0,44.0,32.21,1.0,11.79
2024-01-01T08:15:00Z,SE1,44.0,44.0,44.0,32.21,1.0,11.79
2024-01-01T08:30:00Z,SE1,44.0,44.0,44.0,32.21,1.0,11.79
2024-01-01T08:45:00Z,SE1,44.0,44.0,44.0,32.21,1.0,11.79
2024-01-01T09:00:00Z,SE1,48.0,48.0,48.0,41.34,1.0,6.66
2024-01-01T09:15:00Z,SE1,48.0,48.0,48.0,41.34,1.0,6.66
2024-01-01T09:30:00Z,SE1,48.0,48.0,48.0,41.34,1.0,6.66
2024-01-01T09:45:00Z,SE1,48.0,48.0,48.0,41.34,1.0,6.66
2024-01-01T10:00:00Z,SE1,43.51,43.51,43.51,43.51,0.0,0.0
2024-01-01T10:15:00Z,SE1,43.51,43.51,43.51,43.51,0.0,0.0
2024-01-01T10:30:00Z,SE1,43.51,43.51,43.51,43.51,0.0,0.0
2024-01-01T10:45:00Z,SE1,43.51,43.51,43.51,43.51,0.0,0.0
2024-01-01T11:00:00Z,SE1,60.0,60.0,60.0,43.02,1.0,16.98
2024-01-01T11:15:00Z,SE1,60.0,60.0,60.0,43.02,1.0,16.98
2024-01-01T11:30:00Z,SE1,60.0,60.0,60.0,43.02,1.0,16.98
2024-01-01T11:45:00Z,SE1,60.0,60.0,60.0,43.02,1.0,16.98
2024-01-01T12:00:00Z,SE1,60.0,60.0,60.0,44.29,1.0,15.71
2024-01-01T12:15:00Z,SE1,60.0,60.0,60.0,44.29,1.0,15.71
2024-01-01T12:30:00Z,SE1,60.0,60.0,60.0,44.29,1.0,15.71
2024-01-01T12:45:00Z,SE1,60.0,60.0,60.0,44.29,1.0,15.71
2024-01-01T13:00:00Z,SE1,71.0,71.0,71.0,46.24,1.0,24.76
2024-01-01T13:15:00Z,SE1,71.0,71.0,71.0,46.24,1.0,24.76
2024-01-01T13:30:00Z,SE1,71.0,71.0,71.0,46.24,1.0,24.76
2024-01-01T13:45:00Z,SE1,71.0,71.0,71.0,46.24,1.0,24.76
2024-01-01T14:00:00Z,SE1,71.0,71.0,71.0,50.61,1.0,20.39
2024-01-01T14:15:00Z,SE1,71.0,71.0,71.0,50.61,1.0,20.39
2024-01-01T14:30:00Z,SE1,71.0,71.0,71.0,50.61,1.0,20.39
2024-01-01T14:45:00Z,SE1,71.0,71.0,71.0,50.61,1.0,20.39
2024-01-01T15:00:00Z,SE1,71.0,71.0,71.0,59.47,1.0,11.53
2024-01-01T15:15:00Z,SE1,71.0,71.0,71.0,59.47,1.0,11.53
2024-01-01T15:30:00Z,SE1,71.0,71.0,71.0,59.47,1.0,11.53
2024-01-01T15:45:00Z,SE1,71.0,71.0,71.0,59.47,1.0,11.53
2024-01-01T16:00:00Z,SE1,73.0,73.0,73.0,64.99,1.0,8.01
2024-01-01T16:15:00Z,SE1,73.0,73.0,73.0,64.99,1.0,8.01
2024-01-01T16:30:00Z,SE1,73.0,73.0,73.0,64.99,1.0,8.01
2024-01-01T16:45:00Z,SE1,73.0,73.0,73.0,64.99,1.0,8.01
2024-01-01T17:00:00Z,SE1,73.0,73.0,73.0,61.74,1.0,11.26
2024-01-01T17:15:00Z,SE1,73.0,73.0,73.0,61.74,1.0,11.26
2024-01-01T17:30:00Z,SE1,73.0,73.0,73.0,61.74,1.0,11.26
2024-01-01T17:45:00Z,SE1,73.0,73.0,73.0,61.74,1.0,11.26
2024-01-01T18:00:00Z,SE1,70.0,70.0,70.0,55.07,1.0,14.93
2024-01-01T18:15:00Z,SE1,70.0,70.0,70.0,55.07,1.0,14.93
2024-01-01T18:30:00Z,SE1,70.0,70.0,70.0,55.07,1.0,14.93
2024-01-01T18:45:00Z,SE1,70.0,70.0,70.0,55.07,1.0,14.93
2024-01-01T19:00:00Z,SE1,54.0,54.0,54.0,48.01,1.0,5.99
2024-01-01T19:15:00Z,SE1,54.0,54.0,54.0,48.01,1.0,5.99
2024-01-01T19:30:00Z,SE1,54.0,54.0,54.0,48.01,1.0,5.99
2024-01-01T19:45:00Z,SE1,54.0,54.0,54.0,48.01,1.0,5.99
2024-01-01T20:00:00Z,SE1,14.13,14.13,44.01,14.13,-1.0,-29.88
2024-01-01T20:15:00Z,SE1,14.13,14.13,44.01,14.13,-1.0,-29.88
2024-01-01T20:30:00Z,SE1,14.13,14.13,44.01,14.13,-1.0,-29.88
2024-01-01T20:45:00Z,SE1,14.13,14.13,44.01,14.13,-1.0,-29.88
2024-01-01T21:00:00Z,SE1,22.5,22.5,45.2,22.5,-1.0,-22.7
2024-01-01T21:15:00Z,SE1,22.5,22.5,45.2,22.5,-1.0,-22.7
2024-01-01T21:30:00Z,SE1,22.5,22.5,45.2,22.5,-1.0,-22.7
2024-01-01T21:45:00Z,SE1,22.5,22.5,45.2,22.5,-1.0,-22.7
2024-01-01T22:00:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T22:15:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T22:30:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T22:45:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T23:00:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T23:15:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T23:30:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-01T23:45:00Z,SE1,21.0,21.0,38.0,21.0,-1.0,-17.0
2024-01-02T00:00:00Z,SE1,21.0,21.0,33.56,21.0,-1.0,-12.56
2024-01-02T00:15:00Z,SE1,21.0,21.0,33.56,21.0,-1.0,-12.56
2024-01-02T00:30:00Z,SE1,21.0,21.0,33.56,21.0,-1.0,-12.56
2024-01-02T00:45:00Z,SE1,21.0,21.0,33.56,21.0,-1.0,-12.56
2024-01-02T01:00:00Z,SE1,21.0,21.0,32.03,21.0,-1.0,-11.03
2024-01-02T01:15:00Z,SE1,21.0,21.0,32.03,21.0,-1.0,-11.03
2024-01-02T01:30:00Z,SE1,21.0,21.0,32.03,21.0,-1.0,-11.03
2024-01-02T01:45:00Z,SE1,21.0,21.0,32.03,21.0,-1.0,-11.03
2024-01-02T02:00:00Z,SE1,17.5,17.5,32.29,17.5,-1.0,-14.79
2024-01-02T02:15:00Z,SE1,17.5,17.5,32.29,17.5,-1.0,-14.79
2024-01-02T02:30:00Z,SE1,17.5,17.5,32.29,17.5,-1.0,-14.79
2024-01-02T02:45:00Z,SE1,17.5,17.5,32.29,17.5,-1.0,-14.79
2024-01-02T03:00:00Z,SE1,17.5,17.5,36.7,17.5,-1.0,-19.2
2024-01-02T03:15:00Z,SE1,17.5,17.5,36.7,17.5,-1.0,-19.2
2024-01-02T03:30:00Z,SE1,17.5,17.5,36.7,17.5,-1.0,-19.2
2024-01-02T03:45:00Z,SE1,17.5,17.5,36.7,17.5,-1.0,-19.2
2024-01-02T04:00:00Z,SE1,17.5,17.5,41.72,17.5,-1.0,-24.22
2024-01-02T04:15:00Z,SE1,17.5,17.5,41.72,17.5,-1.0,-24.22
2024-01-02T04:30:00Z,SE1,17.5,17.5,41.72,17.5,-1.0,-24.22
2024-01-02T04:45:00Z,SE1,17.5,17.5,41.72,17.5,-1.0,-24.22
2024-01-02T05:00:00Z,SE1,22.5,22.5,49.18,22.5,-1.0,-26.68
2024-01-02T05:15:00Z,SE1,22.5,22.5,49.18,22.5,-1.0,-26.68
2024-01-02T05:30:00Z,SE1,22.5,22.5,49.18,22.5,-1.0,-26.68
2024-01-02T05:45:00Z,SE1,22.5,22.5,49.18,22.5,-1.0,-26.68
2024-01-02T06:00:00Z,SE1,58.75,58.75,58.75,58.75,0.0,0.0
2024-01-02T06:15:00Z,SE1,58.75,58.75,58.75,58.75,0.0,0.0
2024-01-02T06:30:00Z,SE1,58.75,58.75,58.75,58.75,0.0,0.0
2024-01-02T06:45:00Z,SE1,58.75,58.75,58.75,58.75,0.0,0.0
2024-01-02T07:00:00Z,SE1,65.67,65.67,65.67,65.67,0.0,0.0
2024-01-02T07:15:00Z,SE1,65.67,65.67,65.67,65.67,0.0,0.0
2024-01-02T07:30:00Z,SE1,65.67,65.67,65.67,65.67,0.0,0.0
2024-01-02T07:45:00Z,SE1,65.67,65.67,65.67,65.67,0.0,0.0
2024-01-02T08:00:00Z,SE1,73.0,73.0,73.0,66.11,1.0,6.89
2024-01-02T08:15:00Z,SE1,73.0,73.0,73.0,66.11,1.0,6.89
2024-01-02T08:30:00Z,SE1,73.0,73.0,73.0,66.11,1.0,6.89
2024-01-02T08:45:00Z,SE1,73.0,73.0,73.0,66.11,1.0,6.89
2024-01-02T09:00:00Z,SE1,84.5,84.5,84.5,68.98,1.0,15.52
2024-01-02T09:15:00Z,SE1,84.5,84.5,84.5,68.98,1.0,15.52
2024-01-02T09:30:00Z,SE1,84.5,84.5,84.5,68.98,1.0,15.52
2024-01-02T09:45:00Z,SE1,84.5,84.5,84.5,68.98,1.0,15.52
2024-01-02T10:00:00Z,SE1,85.0,85.0,85.0,73.54,1.0,11.46
2024-01-02T10:15:00Z,SE1,85.0,85.0,85.0,73.54,1.0,11.46
2024-01-02T10:30:00Z,SE1,85.0,85.0,85.0,73.54,1.0,11.46
2024-01-02T10:45:00Z,SE1,85.0,85.0,85.0,73.54,1.0,11.46
