time_start,zone,psr_type,generation_mw,resolution_minutes
2025-01-01T00:00:00+00:00,SE4,hydro_water_reservoir,122.19,60
2025-01-01T01:00:00+00:00,SE4,hydro_water_reservoir,124.28,60
2025-01-01T02:00:00+00:00,SE4,hydro_water_reservoir,141.71,60
2025-01-01T03:00:00+00:00,SE4,hydro_water_reservoir,141.64,60
2025-01-01T04:00:00+00:00,SE4,hydro_water_reservoir,144.47,60
2025-01-01T05:00:00+00:00,SE4,hydro_water_reservoir,152.76,60
2025-01-01T06:00:00+00:00,SE4,hydro_water_reservoir,175.25,60
2025-01-01T07:00:00+00:00,SE4,hydro_water_reservoir,186.16,60
2025-01-01T08:00:00+00:00,SE4,hydro_water_reservoir,210.1,60
2025-01-01T09:00:00+00:00,SE4,hydro_water_reservoir,212.83,60
2025-01-01T10:00:00+00:00,SE4,hydro_water_reservoir,230.08,60
2025-01-01T11:00:00+00:00,SE4,hydro_water_reservoir,233.1,60
2025-01-01T12:00:00+00:00,SE4,hydro_water_reservoir,229.74,60
2025-01-01T13:00:00+00:00,SE4,hydro_water_reservoir,231.22,60
2025-01-01T14:00:00+00:00,SE4,hydro_water_reservoir,239.49,60
2025-01-01T15:00:00+00:00,SE4,hydro_water_reservoir,253.21,60
2025-01-01T16:00:00+00:00,SE4,hydro_water_reservoir,257.26,60
2025-01-01T17:00:00+00:00,SE4,hydro_water_reservoir,256.1,60
2025-01-01T18:00:00+00:00,SE4,hydro_water_reservoir,255.62,60
2025-01-01T19:00:00+00:00,SE4,hydro_water_reservoir,254.94,60
2025-01-01T20:00:00+00:00,SE4,hydro_water_reservoir,249.65,60
2025-01-01T21:00:00+00:00,SE4,hydro_water_reservoir,252.04,60
2025-01-01T22:00:00+00:00,SE4,hydro_water_reservoir,251.69,60
2025-01-01T23:00:00+00:00,SE4,hydro_water_reservoir,257.59,60
2025-01-02T00:00:00+00:00,SE4,hydro_water_reservoir,257.48,60
2025-01-02T01:00:00+00:00,SE4,hydro_water_reservoir,257.64,60
2025-01-02T02:00:00+00:00,SE4,hydro_water_reservoir,258.65,60
2025-01-02T03:00:00+00:00,SE4,hydro_water_reservoir,258.63,60
2025-01-02T04:00:00+00:00,SE4,hydro_water_reservoir,262.9,60
2025-01-02T05:00:00+00:00,SE4,hydro_water_reservoir,261.62,60
